wavelength,20220308_00000,20220308_00001,20220308_00002,20220308_00003,20220308_00004,20220308_00005,20220308_00006,20220308_00007,20220308_00008,20220308_00009,20220308_00010,20220308_00011,20220308_00012,20220308_00013,20220308_00014,20220308_00015,20220308_00016,20220308_00017,20220308_00018,20220308_00019,20220308_00020,20220308_00021,20220308_00022,20220308_00023,20220308_00024,20220308_00025,20220308_00026,20220308_00027,20220308_00028,20220308_00029,20220308_00030,20220308_00031,20220308_00032,20220308_00033,20220308_00034,20220308_00035,20220308_00036,20220308_00037
374.0,0.05260689809012657,0.05214428742072656,0.04464792131558159,0.047374007039080804,0.06880653445775335,0.05322703507120753,0.044802850647760864,0.04918001802513773,0.04508170492257821,0.05867505700878086,0.054714076306066894,0.053804239616565344,0.0531180256237984,0.05151693382669751,0.06120478551378368,0.04157598356251442,0.03824699987070378,0.041690383259303396,0.03258093747436473,0.055486060811993386,0.03250702753045813,0.04910823905207708,0.028984070982528132,0.03653342063226077,0.04039750458377158,0.05461874097084135,0.04609952157792329,0.05365807980655496,0.04028560357845333,0.06558901128301577,0.06736405599286258,0.057065405125522786,0.038514163641267245,0.04616824797177541,0.07124716549549712,0.05102457376015788,0.06349522191189269,0.04819820649324068
375.0,0.051607727359572975,0.05236782019641959,0.044687734891906895,0.047089833993090156,0.06772538624263953,0.053599816590238894,0.04474745217947858,0.04796392003971812,0.04407977211553142,0.05783810788469621,0.054976557905631517,0.0533556707103209,0.05396842459579691,0.050886525230145904,0.060764230827308786,0.040582671489891205,0.03781177245547768,0.042377038076895246,0.03215201223651164,0.054754795750759325,0.03181966549374919,0.049246930308434446,0.027183859648351495,0.036574020024798384,0.039836594586154676,0.05259549355401928,0.04494751608266262,0.05467070123490858,0.03962604922285304,0.06589088119268012,0.06827381941376913,0.054751334538778465,0.038207269833969146,0.04487138036185681,0.0708114957448737,0.05204421354149956,0.06234319838472363,0.047068144746852024
376.0,0.051721071865227994,0.05214754758834448,0.045858388972870257,0.04827364022207644,0.06841034616223443,0.05488640076144835,0.043719818811515154,0.04880888903284513,0.04342640900917575,0.05738704668138135,0.05529639915474978,0.05482246912579138,0.05492413434084181,0.05187631136797688,0.05970259404007479,0.04112426722778856,0.03871763302956276,0.04257882397362188,0.032964938983775796,0.055332664131117704,0.030213571156844605,0.05120658857845865,0.0287109725299155,0.03677386682493667,0.039924236920008196,0.052241587659026756,0.044780125559346386,0.05769697648368396,0.04037717106975872,0.0648212258860891,0.06794788471939335,0.05458107870627431,0.039469674113160276,0.04542092554588436,0.06884635445477912,0.05019897069729538,0.06303448838693441,0.04664409162401765
377.0,0.05603403574842939,0.05531331779046722,0.04787038138051081,0.0495814967366537,0.07145929411946896,0.05637992027016121,0.04742746514308116,0.053311827585716134,0.04472426029151458,0.05953673858738299,0.05806270578528069,0.05720553173143893,0.057963401430691605,0.05379689377954009,0.06478815347312197,0.04421927207634788,0.040325285566588986,0.045202001191833555,0.03563564803615047,0.0572819812126107,0.0338727925752683,0.05223167411064711,0.03228861614825263,0.039432597814805674,0.044071053624394826,0.05469201249633796,0.0484361939032686,0.05873547621059072,0.0438967179797097,0.0676174730914047,0.06977066835423973,0.05950514487172033,0.042879086178169226,0.04859426818480905,0.07261733177421012,0.053112106124746594,0.06592824747707779,0.05038278379342705
378.0,0.054659648251472556,0.054182550084532946,0.04717572053545697,0.04929446678148797,0.07063972470216957,0.05530934289015234,0.0460297027501682,0.05191462267795677,0.043205432633197385,0.05963725456851512,0.056830109740984194,0.056153435325910515,0.05522962489438162,0.05334934589468866,0.0626844879665792,0.04195676826979754,0.04081507641458511,0.043211539453018186,0.03518409506748381,0.05681345083889873,0.03310597341300531,0.0494027511879355,0.03156970939342947,0.0388105757670411,0.04243877440805515,0.05558521956140131,0.04829088360642704,0.057565459612061345,0.042781022683920825,0.06602311420991855,0.06881096345271998,0.05866282257693869,0.04146051823539412,0.04835586752851806,0.07136395009283208,0.05251596744176139,0.06529782355402777,0.048573388006398675
379.0,0.05236628120505551,0.05210821451582698,0.045598915101923314,0.0487098986004342,0.068280620532892,0.053801830458748055,0.044700876679482034,0.04900108371033431,0.04117025240623981,0.05863231047848481,0.054983485157056575,0.05450310589000851,0.05228751835613441,0.052212174935434154,0.05938213038413698,0.03981876122194781,0.0396972758824786,0.04017409822940162,0.03301352962162317,0.05557258100680421,0.03192842199653252,0.04654822529445672,0.03027967655179547,0.03658170292066558,0.040305938956215016,0.05499574769301936,0.04625755410254206,0.055811257334039334,0.040840808816535484,0.06373386150130084,0.06779351324377239,0.05607445780148006,0.03891779154753934,0.04620753570778966,0.0684732082466318,0.05014264298734729,0.06317420615065622,0.0463684121320288
380.0,0.052713270140625115,0.051859740851591694,0.044838514852413795,0.04857320937205027,0.06684319732299263,0.05358860807584268,0.046424875685182,0.04844781375801899,0.04066673176519338,0.05806857601826354,0.054964900107063584,0.05439866635709635,0.05280440040511182,0.0519664303246977,0.05950272488201482,0.04082378759119673,0.03801318173938501,0.039413320645427595,0.03135710946566682,0.05491818253807582,0.03295585885885001,0.046382325692646456,0.03095847728788384,0.035150909343108716,0.04122394121305613,0.053684007093258324,0.04492158451955112,0.054965154299002804,0.04091936146453336,0.06345989909240035,0.06816122955999662,0.05548689914472462,0.03840813825573803,0.04465102031725691,0.06771744931053332,0.04868081576672802,0.06179360392197221,0.04713297478515573
381.0,0.05222150254677092,0.05156804907279518,0.04466545389539067,0.04754569105217325,0.06619234911103301,0.054237707122648485,0.04508510908104024,0.04864927882605212,0.041266555131745514,0.05887532905779115,0.05421587721176964,0.054403428178143295,0.052601731675984045,0.05260651247889342,0.05917734898814388,0.039181144362502765,0.039369738628163065,0.04038489054263573,0.03179011539379838,0.0537139269464326,0.03164832431733712,0.04760704765193961,0.03075515921638426,0.03580600006641357,0.040616109803101805,0.05208856966847196,0.04513847415454762,0.055901909659966956,0.04045004440581832,0.062177719408549256,0.0663442263978462,0.05516446927267508,0.03879444938875877,0.045703383817972495,0.06918032634983215,0.04942832738103424,0.060996447433790416,0.046026908007274166
382.0,0.05042612258932749,0.05035441341806437,0.04396106257498948,0.04613042726734519,0.06490854143291219,0.05240216999393153,0.04312553352588425,0.048539643053015794,0.04020602801724493,0.057504228035690094,0.0528554117117158,0.05238555231311927,0.050734633012736674,0.049816793408625056,0.05801072363014664,0.03779740412474776,0.03736988921804044,0.039820534854638906,0.03153543601725457,0.05196958291488356,0.029469115113730304,0.046331230401427836,0.02849759318963261,0.03519958139119243,0.03910726520963198,0.05069208423636641,0.04384177287242786,0.05403509852979747,0.038597560655358465,0.06098660009873376,0.0650520535335573,0.05505064973369985,0.03705707255702861,0.04408605819652,0.06803811988679316,0.048674514038868875,0.060428698550599166,0.044727150708357685
383.0,0.05061479043365798,0.05029015841498748,0.04431352519825856,0.04634472494563221,0.06470801941382558,0.051500391596124274,0.042866517344416384,0.0491360578160906,0.0405545422450414,0.056491724560680724,0.05318282697820794,0.051585461943988754,0.04990833207478738,0.04903184658700932,0.057961870229290634,0.03806774820462464,0.03635875328063014,0.03997091933641507,0.03160983439119621,0.0525816522282202,0.029611089008545356,0.0459244864501796,0.02768994748257348,0.03491970739497607,0.039498348673383456,0.05135356447691001,0.043352982177052996,0.05348478632914459,0.038279588367593174,0.06122757086688124,0.06611477895380734,0.05590172392206603,0.03694799197533309,0.04321519358200082,0.06733480128638485,0.04862785483116433,0.06126803861965643,0.04518639242372478
384.0,0.054398952167686886,0.0525757981230654,0.046528556872113595,0.0487957080937389,0.06677075392141932,0.05437310944795866,0.04517174080413392,0.05090807457452795,0.04430185325481355,0.05824019509890214,0.05612159243115798,0.054474024837293224,0.05207643118729037,0.054329348858408386,0.06017245766346289,0.03999286604851266,0.040308080656881566,0.04265380913618858,0.03313210362650197,0.0566651825385616,0.03337143872123904,0.049204490237875785,0.030686873538916783,0.03657694483783524,0.042869186221573825,0.054336455417679085,0.04566351622850828,0.057509685883551695,0.041244254481570305,0.06324300468353725,0.06927382607246972,0.05779445331470758,0.04088315709386838,0.046186860388284526,0.07005454753666733,0.05126297307339565,0.06381236230358055,0.047903463235415736
385.0,0.05271071759870992,0.05170313946696044,0.04542597725717329,0.0472077978449439,0.06683964531111045,0.05362870193644317,0.04558613270627695,0.049731002614341956,0.04270814865780085,0.057641120042846695,0.055183788046377136,0.05471040195864367,0.05204828089164766,0.05375664319215915,0.059877791616569656,0.040107062453232166,0.03962512262611064,0.04144386464989342,0.03322892333089221,0.056035728640958335,0.033520548773809236,0.04849718353000396,0.030174868670502304,0.03605979392580143,0.04115935672815462,0.052568420004581576,0.04532904466273741,0.05587407078226584,0.04041286598267056,0.06362537010202421,0.06782819650206891,0.057463469343500787,0.0384503468350246,0.04485557892414319,0.0695366273806147,0.050663025066135334,0.06355417640555706,0.04752192470374122
386.0,0.05180084073343592,0.051029017635785365,0.04475812829614464,0.047026374291875776,0.06717594467624027,0.05276302032447187,0.04562670776907906,0.049746427160766764,0.04255912257965783,0.05710942647187758,0.05455566382561252,0.05411960277743259,0.05207968616947647,0.052883830469961125,0.059358917783744115,0.0404131752294974,0.038675566237616255,0.04093371605186308,0.033362316157725905,0.05399352538281872,0.032828829823358434,0.04725245325312635,0.030387323262095374,0.03615909334044093,0.040514457447534416,0.05242925545710858,0.044117635797910656,0.05517797382520769,0.03977009484818434,0.06267153096866965,0.06687152617952032,0.05677008439697293,0.0374594167846931,0.04397117646457965,0.06846596017207839,0.050570712064616566,0.06273187034395401,0.047589041325879544
387.0,0.052804460947625184,0.05186593389428851,0.045403754621268735,0.04896518860656761,0.0678748446083842,0.05309117106333898,0.046105005992323665,0.05108369301220087,0.04411248830232171,0.05775578793500127,0.05524010625592078,0.05407226663501045,0.05285212942022519,0.05353366165915778,0.05985866680220873,0.04125665835249191,0.039093263923975996,0.04205686075907954,0.03375444727789066,0.05348172712480644,0.032662597091876876,0.04764578159124021,0.03155499783038283,0.037311154094123986,0.04180561084731691,0.05433726151793099,0.04422404410622287,0.05626751987726617,0.040711254841710814,0.06216264193772797,0.06776867182498429,0.05691895239362179,0.03923009969661205,0.04490171278112591,0.06833828844223411,0.05176612724863139,0.06269404106804685,0.048796416259847486
