week,week_rwc_link,date_wp,time,tree,plot,site,species,year,type,water_potential,mean_swc_per_dry_g,max_swc_per_dry_g,rwc_week,collection_type,lwc_wet_per_dry,rwc_percent,rwc_max_percent
37,37,2022-09-15,pd,2372,Weathertop,LL,blue oak,1,stem,2.04166666666667,0.90443686006826,1.29563636363636,yes,lfm,0.54780859800553094,60.56902611910206,42.281045313365546
37,37,2022-09-15,pd,2372,Weathertop,LL,blue oak,1,stem,2.04166666666667,0.90443686006826,1.29563636363636,yes,lwc,0.789003212440058,87.23695896035353,60.896964193381024
13,13,2022-03-25,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.07428571428571,2.39426076613531,2.39426076613531,yes,lfm,1.65946712018141,69.3102081299204,69.3102081299204
13,13,2022-03-25,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.07428571428571,2.39426076613531,2.39426076613531,yes,lwc,1.71105527638191,71.4648671766779,71.4648671766779
13,13,2022-03-30,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.07428571428571,2.39426076613531,2.39426076613531,yes,lfm,1.65946712018141,69.3102081299204,69.3102081299204
13,13,2022-03-30,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.07428571428571,2.39426076613531,2.39426076613531,yes,lwc,1.71105527638191,71.4648671766779,71.4648671766779
13,13,2022-03-30,pd,2375,Hobbiton,LL,blue oak,0,stem,1.07428571428571,2.15923809523809,2.15923809523809,yes,lfm,0.93100486687661,43.117286089469076,43.117286089469076
13,13,2022-03-30,pd,2375,Hobbiton,LL,blue oak,0,stem,1.07428571428571,2.15923809523809,2.15923809523809,yes,lwc,1.71105527638191,79.24347389736282,79.24347389736282
13,13,2022-03-25,pd,2375,Hobbiton,LL,blue oak,0,stem,1.07428571428571,2.15923809523809,2.15923809523809,yes,lfm,0.93100486687661,43.117286089469076,43.117286089469076
13,13,2022-03-25,pd,2375,Hobbiton,LL,blue oak,0,stem,1.07428571428571,2.15923809523809,2.15923809523809,yes,lwc,1.71105527638191,79.24347389736282,79.24347389736282
13,13,2022-03-25,pd,2375,Hobbiton,LL,blue oak,1,stem,1.07428571428571,1.28249042145594,1.28249042145594,yes,lfm,4.3957769355712,342.7531981549553,342.7531981549553
13,13,2022-03-25,pd,2375,Hobbiton,LL,blue oak,1,stem,1.07428571428571,1.28249042145594,1.28249042145594,yes,lwc,1.71105527638191,133.41661253418516,133.41661253418516
13,13,2022-03-30,pd,2375,Hobbiton,LL,blue oak,1,stem,1.07428571428571,1.28249042145594,1.28249042145594,yes,lfm,4.3957769355712,342.7531981549553,342.7531981549553
13,13,2022-03-30,pd,2375,Hobbiton,LL,blue oak,1,stem,1.07428571428571,1.28249042145594,1.28249042145594,yes,lwc,1.71105527638191,133.41661253418516,133.41661253418516
14,15,NA,pd,2375,Hobbiton,LL,blue oak,0,stem,NA,1.2202380952381,2.15923809523809,no,lfm,1.27681279294182,104.63636547035362,59.13256142329367
14,15,NA,pd,2375,Hobbiton,LL,blue oak,0,stem,NA,1.2202380952381,2.15923809523809,no,lwc,NA,NA,NA
14,15,NA,pd,2375,Hobbiton,LL,blue oak,1,stem,NA,0.997050147492625,1.28249042145594,no,lfm,0.781612615293067,78.39250786519226,60.94490861036963
14,15,NA,pd,2375,Hobbiton,LL,blue oak,1,stem,NA,0.997050147492625,1.28249042145594,no,lwc,NA,NA,NA
17,18,NA,md,2375,Hobbiton,LL,blue oak,0,leaf,NA,1.02302337184806,2.39426076613531,no,lfm,1.22741203178207,119.97888470180192,51.26475984331874
17,18,NA,md,2375,Hobbiton,LL,blue oak,0,leaf,NA,1.02302337184806,2.39426076613531,no,lwc,NA,NA,NA
17,18,NA,md,2375,Hobbiton,LL,blue oak,0,stem,NA,1.24304950275833,2.15923809523809,no,lfm,1.7089552238806,137.48086621557906,79.14621493801316
17,18,NA,md,2375,Hobbiton,LL,blue oak,0,stem,NA,1.24304950275833,2.15923809523809,no,lwc,NA,NA,NA
17,18,2022-04-25,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.3405,1.02302337184806,2.39426076613531,no,lfm,0.909631067961165,88.91596155012029,37.99214692180099
17,18,2022-04-25,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.3405,1.02302337184806,2.39426076613531,no,lwc,0.95943623238226206,93.78439034575234,40.07233656219217
17,18,2022-04-25,pd,2375,Hobbiton,LL,blue oak,0,stem,1.3405,1.24304950275833,2.15923809523809,no,lfm,1.37587773647253,110.68567530250839,63.720519729012004
17,18,2022-04-25,pd,2375,Hobbiton,LL,blue oak,0,stem,1.3405,1.24304950275833,2.15923809523809,no,lwc,0.95943623238226206,77.18407273831579,44.43401746653924
21,21,2022-05-23,md,2375,Hobbiton,LL,blue oak,0,leaf,3.442,1.0692774463686,2.39426076613531,yes,lfm,0.746327319587629,69.79734980123727,31.171513568771015
21,21,2022-05-23,md,2375,Hobbiton,LL,blue oak,0,leaf,3.442,1.0692774463686,2.39426076613531,yes,lwc,0.763187588152327,71.37414061656379,31.875708734275605
21,21,2022-05-23,md,2375,Hobbiton,LL,blue oak,0,stem,3.442,1.26529672003867,2.15923809523809,yes,lfm,0.751982378854625,59.431307055916726,34.82628342437184
21,21,2022-05-23,md,2375,Hobbiton,LL,blue oak,0,stem,3.442,1.26529672003867,2.15923809523809,yes,lwc,0.763187588152327,60.31688662948581,35.34522616266519
21,21,2022-05-23,md,2375,Hobbiton,LL,blue oak,1,stem,3.442,0.998438577573144,1.28249042145594,yes,lfm,0.654728370221328,65.57522765323675,51.051326331003025
21,21,2022-05-23,md,2375,Hobbiton,LL,blue oak,1,stem,3.442,0.998438577573144,1.28249042145594,yes,lwc,0.763187588152327,76.43811099600838,59.508248590731974
21,21,2022-05-23,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.69933333333333,1.0692774463686,2.39426076613531,yes,lfm,0.987134360966137,92.31788852543079,41.22919169575324
21,21,2022-05-23,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.69933333333333,1.0692774463686,2.39426076613531,yes,lwc,0.851851851851852,79.66611984053789,35.57890869284328
21,21,2022-05-23,pd,2375,Hobbiton,LL,blue oak,0,stem,1.69933333333333,1.26529672003867,2.15923809523809,yes,lfm,0.771428571428572,60.968194986310856,35.726887791108084
21,21,2022-05-23,pd,2375,Hobbiton,LL,blue oak,0,stem,1.69933333333333,1.26529672003867,2.15923809523809,yes,lwc,0.851851851851852,67.32427567075474,39.45150160746501
21,21,2022-05-23,pd,2375,Hobbiton,LL,blue oak,1,stem,1.69933333333333,0.998438577573144,1.28249042145594,yes,lfm,0.69988986784141,70.09844006053915,54.572716967886905
21,21,2022-05-23,pd,2375,Hobbiton,LL,blue oak,1,stem,1.69933333333333,0.998438577573144,1.28249042145594,yes,lwc,0.851851851851852,85.31840325344866,66.42169310588628
29,30,2022-07-19,md,2375,Hobbiton,LL,blue oak,0,leaf,4.5,0.75353169660763,2.39426076613531,no,lfm,0.621310295176386,82.45310687971063,25.949984394526602
29,30,2022-07-19,md,2375,Hobbiton,LL,blue oak,0,leaf,4.5,0.75353169660763,2.39426076613531,no,lwc,0.576752767527675,76.53994783818561,24.088970411466043
29,30,2022-07-19,md,2375,Hobbiton,LL,blue oak,0,stem,4.5,0.7264799373474,2.15923809523809,no,lfm,0.511627906976744,70.42560718811501,23.69483514138949
29,30,2022-07-19,md,2375,Hobbiton,LL,blue oak,0,stem,4.5,0.7264799373474,2.15923809523809,no,lwc,0.576752767527675,79.39004752609898,26.71093886309369
29,30,2022-07-19,pd,2375,Hobbiton,LL,blue oak,0,leaf,2.18666666666667,0.75353169660763,2.39426076613531,no,lfm,0.678056426332288,89.98379622050025,28.320074234302016
29,30,2022-07-19,pd,2375,Hobbiton,LL,blue oak,0,leaf,2.18666666666667,0.75353169660763,2.39426076613531,no,lwc,0.701626016260163,93.11167923245375,29.30449457235566
29,30,2022-07-19,pd,2375,Hobbiton,LL,blue oak,0,stem,2.18666666666667,0.7264799373474,2.15923809523809,no,lfm,0.591755319148936,81.45514951309121,27.405746520218077
29,30,2022-07-19,pd,2375,Hobbiton,LL,blue oak,0,stem,2.18666666666667,0.7264799373474,2.15923809523809,no,lwc,0.701626016260163,96.57885650937776,32.49414771847093
33,37,2022-08-18,md,2375,Hobbiton,LL,blue oak,0,leaf,4.1515,0.944141252006421,2.39426076613531,no,lfm,0.596007604562738,63.126953016420536,24.893178428713185
33,37,2022-08-18,md,2375,Hobbiton,LL,blue oak,0,leaf,4.1515,0.944141252006421,2.39426076613531,no,lwc,0.602439489231942,63.808194796242724,25.1618160291023
33,37,2022-08-18,md,2375,Hobbiton,LL,blue oak,0,stem,4.1515,1.02123730378578,2.15923809523809,no,lfm,0.45002888503755,44.06702373378542,20.84202228693669
33,37,2022-08-18,md,2375,Hobbiton,LL,blue oak,0,stem,4.1515,1.02123730378578,2.15923809523809,no,lwc,0.602439489231942,58.9911362421513,27.900558560935984
33,37,2022-08-18,md,2375,Hobbiton,LL,blue oak,1,stem,4.1515,1.06530408773679,1.28249042145594,no,lfm,0.440998217468806,41.39646346478355,34.38608274112217
33,37,2022-08-18,md,2375,Hobbiton,LL,blue oak,1,stem,4.1515,1.06530408773679,1.28249042145594,no,lwc,0.602439489231942,56.55094129149626,46.97419015013195
33,37,2022-08-18,pd,2375,Hobbiton,LL,blue oak,0,leaf,3.11366666666667,0.944141252006421,2.39426076613531,no,lfm,0.653906843550932,69.25942936624115,27.311429598641173
33,37,2022-08-18,pd,2375,Hobbiton,LL,blue oak,0,leaf,3.11366666666667,0.944141252006421,2.39426076613531,no,lwc,0.676780581283935,71.68213229171904,28.266786594693222
33,37,2022-08-18,pd,2375,Hobbiton,LL,blue oak,0,stem,3.11366666666667,1.02123730378578,2.15923809523809,no,lfm,1.10297316896302,108.0036113912252,51.081590835002366
33,37,2022-08-18,pd,2375,Hobbiton,LL,blue oak,0,stem,3.11366666666667,1.02123730378578,2.15923809523809,no,lwc,0.676780581283935,66.27064823964754,31.343490223541526
33,37,2022-08-18,pd,2375,Hobbiton,LL,blue oak,1,stem,3.11366666666667,1.06530408773679,1.28249042145594,no,lfm,0.596852580421199,56.026498658162126,46.53856047857461
33,37,2022-08-18,pd,2375,Hobbiton,LL,blue oak,1,stem,3.11366666666667,1.06530408773679,1.28249042145594,no,lwc,0.676780581283935,63.52933299277366,52.77080982138047
37,37,2022-09-15,md,2375,Hobbiton,LL,blue oak,0,leaf,3.98766666666667,0.944141252006421,2.39426076613531,yes,lfm,0.559904855473396,59.30308142807302,23.385291334709756
37,37,2022-09-15,md,2375,Hobbiton,LL,blue oak,0,leaf,3.98766666666667,0.944141252006421,2.39426076613531,yes,lwc,0.668363351605325,70.79061000512024,27.915227992653534
37,37,2022-09-15,md,2375,Hobbiton,LL,blue oak,0,stem,3.98766666666667,1.02123730378578,2.15923809523809,yes,lfm,0.465931034482759,45.62416910893564,21.578492687319077
37,37,2022-09-15,md,2375,Hobbiton,LL,blue oak,0,stem,3.98766666666667,1.02123730378578,2.15923809523809,yes,lwc,0.668363351605325,65.44642945647081,30.95366616026786
37,37,2022-09-15,md,2375,Hobbiton,LL,blue oak,1,stem,3.98766666666667,1.06530408773679,1.28249042145594,yes,lfm,0.494518879415347,46.420443243200076,38.55926493813086
37,37,2022-09-15,md,2375,Hobbiton,LL,blue oak,1,stem,3.98766666666667,1.06530408773679,1.28249042145594,yes,lwc,0.668363351605325,62.73920839121578,52.11449071460271
37,37,2022-09-15,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.19775,0.944141252006421,2.39426076613531,yes,lfm,0.879476348137154,93.15092908695117,36.7326884596935
37,37,2022-09-15,pd,2375,Hobbiton,LL,blue oak,0,leaf,1.19775,0.944141252006421,2.39426076613531,yes,lwc,1.00362478031634,106.30027850001353,41.91793953740212
37,37,2022-09-15,pd,2375,Hobbiton,LL,blue oak,0,stem,1.19775,1.02123730378578,2.15923809523809,yes,lfm,0.876977152899824,85.87398341686344,40.61512043687445
37,37,2022-09-15,pd,2375,Hobbiton,LL,blue oak,0,stem,1.19775,1.02123730378578,2.15923809523809,yes,lwc,1.00362478031634,98.27537405810095,46.48050543984472
37,37,2022-09-15,pd,2375,Hobbiton,LL,blue oak,1,stem,1.19775,1.06530408773679,1.28249042145594,yes,lfm,0.823478710567144,77.2998733457038,64.20934587817774
37,37,2022-09-15,pd,2375,Hobbiton,LL,blue oak,1,stem,1.19775,1.06530408773679,1.28249042145594,yes,lwc,1.00362478031634,94.21016889633025,78.25592796061437
21,21,2022-05-23,md,2376,MiddleEarth,LL,live oak,1,leaf,2.35,0.678538569128777,0.678538569128777,yes,lfm,0.612740899357602,90.30303172660366,90.30303172660366
21,21,2022-05-23,md,2376,MiddleEarth,LL,live oak,1,leaf,2.35,0.678538569128777,0.678538569128777,yes,lwc,0.58600129617628,86.36226779690476,86.36226779690476
21,21,2022-05-23,md,2376,MiddleEarth,LL,live oak,1,stem,2.35,0.842800326806535,0.842800326806535,yes,lfm,0.545138888888889,64.68185542291866,64.68185542291866
21,21,2022-05-23,md,2376,MiddleEarth,LL,live oak,1,stem,2.35,0.842800326806535,0.842800326806535,yes,lwc,0.58600129617628,69.53026446924916,69.53026446924916
21,21,2022-05-23,pd,2376,MiddleEarth,LL,live oak,1,leaf,1.2044,0.678538569128777,0.678538569128777,yes,lfm,0.33879474806419,49.93006491866663,49.93006491866663
21,21,2022-05-23,pd,2376,MiddleEarth,LL,live oak,1,leaf,1.2044,0.678538569128777,0.678538569128777,yes,lwc,0.659090909090909,97.1338902572866,97.1338902572866
21,21,2022-05-23,pd,2376,MiddleEarth,LL,live oak,1,stem,1.2044,0.842800326806535,0.842800326806535,yes,lfm,0.521541950113379,61.882029885958865,61.882029885958865
21,21,2022-05-23,pd,2376,MiddleEarth,LL,live oak,1,stem,1.2044,0.842800326806535,0.842800326806535,yes,lwc,0.659090909090909,78.20249804461731,78.20249804461731
29,30,2022-07-19,md,2376,MiddleEarth,LL,live oak,1,leaf,5,0.582881520364847,0.678538569128777,no,lfm,0.569121447028424,97.6393018382518,83.87459061599974
29,30,2022-07-19,md,2376,MiddleEarth,LL,live oak,1,leaf,5,0.582881520364847,0.678538569128777,no,lwc,0.561129568106312,96.26820348586114,82.69678300332808
29,30,2022-07-19,md,2376,MiddleEarth,LL,live oak,1,stem,5,0.619167717528373,0.842800326806535,no,lfm,0.480459770114943,77.59767773954175,57.00754435341274
29,30,2022-07-19,md,2376,MiddleEarth,LL,live oak,1,stem,5,0.619167717528373,0.842800326806535,no,lwc,0.561129568106312,90.62642515444107,66.57918254878885
29,30,2022-07-19,pd,2376,MiddleEarth,LL,live oak,1,leaf,2.05,0.582881520364847,0.678538569128777,no,lfm,0.52799640206881,90.58382940984605,77.81376418244604
29,30,2022-07-19,pd,2376,MiddleEarth,LL,live oak,1,leaf,2.05,0.582881520364847,0.678538569128777,no,lwc,NA,NA,NA
29,30,2022-07-19,pd,2376,MiddleEarth,LL,live oak,1,stem,2.05,0.619167717528373,0.842800326806535,no,lfm,0.494285714285714,79.83066627873144,58.64802119365782
29,30,2022-07-19,pd,2376,MiddleEarth,LL,live oak,1,stem,2.05,0.619167717528373,0.842800326806535,no,lwc,NA,NA,NA
33,37,2022-08-18,md,2376,MiddleEarth,LL,live oak,1,leaf,3.76166666666667,0.55379007799532,0.678538569128777,no,lfm,0.52040111605293,93.97082698497316,76.69440467048312
33,37,2022-08-18,md,2376,MiddleEarth,LL,live oak,1,leaf,3.76166666666667,0.55379007799532,0.678538569128777,no,lwc,0.548951211571555,99.12622731680544,80.90199091798006
33,37,2022-08-18,md,2376,MiddleEarth,LL,live oak,1,stem,3.76166666666667,0.722619839572447,0.842800326806535,no,lfm,0.437540621344079,60.549212377418115,51.91509868084289
33,37,2022-08-18,md,2376,MiddleEarth,LL,live oak,1,stem,3.76166666666667,0.722619839572447,0.842800326806535,no,lwc,0.548951211571555,75.96680598976543,65.1341953854708
33,37,2022-08-18,pd,2376,MiddleEarth,LL,live oak,1,leaf,2.519,0.55379007799532,0.678538569128777,no,lfm,0.518709879442618,93.66543389876364,76.44515773195117
33,37,2022-08-18,pd,2376,MiddleEarth,LL,live oak,1,leaf,2.519,0.55379007799532,0.678538569128777,no,lwc,0.554793948006353,100.18127266105361,81.76306745815373
33,37,2022-08-18,pd,2376,MiddleEarth,LL,live oak,1,stem,2.519,0.722619839572447,0.842800326806535,no,lfm,0.437646272149783,60.56383290122861,51.92763436721409
33,37,2022-08-18,pd,2376,MiddleEarth,LL,live oak,1,stem,2.519,0.722619839572447,0.842800326806535,no,lwc,0.554793948006353,76.77535512097319,65.82744813454563
37,37,2022-09-15,md,2376,MiddleEarth,LL,live oak,1,leaf,3.085,0.55379007799532,0.678538569128777,yes,lfm,0.513144580054933,92.66048642700123,75.62496863130347
37,37,2022-09-15,md,2376,MiddleEarth,LL,live oak,1,leaf,3.085,0.55379007799532,0.678538569128777,yes,lwc,0.532171712255427,96.09628872042094,78.42910284948421
37,37,2022-09-15,md,2376,MiddleEarth,LL,live oak,1,stem,3.085,0.722619839572447,0.842800326806535,yes,lfm,0.493935926773455,68.35349650318243,58.606518182667735
37,37,2022-09-15,md,2376,MiddleEarth,LL,live oak,1,stem,3.085,0.722619839572447,0.842800326806535,yes,lwc,0.532171712255427,73.6447690905217,63.143273125187946
37,37,2022-09-15,pd,2376,MiddleEarth,LL,live oak,1,stem,1.77,0.722619839572447,0.842800326806535,yes,lfm,0.66189111747851,91.59603448891352,78.53474855503316
37,37,2022-09-15,pd,2376,MiddleEarth,LL,live oak,1,stem,1.77,0.722619839572447,0.842800326806535,yes,lwc,0.567171417793824,78.48821561962687,67.29606049666592
10,11,2022-03-08,md,2377,MiddleEarth,LL,live oak,0,leaf,2.21666666666667,0.611961057023644,1.25901639344262,no,lfm,1.89396001701404,309.4902845984306,150.43172010137593
10,11,2022-03-08,md,2377,MiddleEarth,LL,live oak,0,leaf,2.21666666666667,0.611961057023644,1.25901639344262,no,lwc,1.2779567436198,208.82974969605365,101.50437677188539
10,11,2022-03-08,pd,2377,MiddleEarth,LL,live oak,0,leaf,0.3665,0.611961057023644,1.25901639344262,no,lfm,1.88069636456733,307.3228832099796,149.37822687318672
10,11,2022-03-08,pd,2377,MiddleEarth,LL,live oak,0,leaf,0.3665,0.611961057023644,1.25901639344262,no,lwc,NA,NA,NA
14,15,NA,pd,2377,MiddleEarth,LL,live oak,0,leaf,NA,1.00555679039787,1.25901639344262,no,lfm,0.911023622047244,90.5989229794548,72.35994914698179
14,15,NA,pd,2377,MiddleEarth,LL,live oak,0,leaf,NA,1.00555679039787,1.25901639344262,no,lwc,NA,NA,NA
14,15,NA,pd,2377,MiddleEarth,LL,live oak,1,leaf,NA,0.708358944659234,0.726386340578151,no,lfm,0.625474410580794,88.29907708466746,86.10767791736855
14,15,NA,pd,2377,MiddleEarth,LL,live oak,1,leaf,NA,0.708358944659234,0.726386340578151,no,lwc,NA,NA,NA
14,15,NA,pd,2377,MiddleEarth,LL,live oak,0,stem,NA,1.58951965065502,1.58951965065502,no,lfm,1.12857142857143,71.00078492935651,71.00078492935651
14,15,NA,pd,2377,MiddleEarth,LL,live oak,0,stem,NA,1.58951965065502,1.58951965065502,no,lwc,NA,NA,NA
14,15,NA,pd,2377,MiddleEarth,LL,live oak,1,stem,NA,0.916460580518213,0.944038480324238,no,lfm,0.670940170940171,73.20993234218406,71.07127356818452
14,15,NA,pd,2377,MiddleEarth,LL,live oak,1,stem,NA,0.916460580518213,0.944038480324238,no,lwc,NA,NA,NA
17,18,2022-04-25,md,2377,MiddleEarth,LL,live oak,1,leaf,2.96633333333333,0.726386340578151,0.726386340578151,no,lfm,0.5076637058459,69.8889389139444,69.8889389139444
17,18,2022-04-25,md,2377,MiddleEarth,LL,live oak,1,leaf,2.96633333333333,0.726386340578151,0.726386340578151,no,lwc,0.624129930394431,85.92258630547329,85.92258630547329
17,18,2022-04-25,md,2377,MiddleEarth,LL,live oak,1,stem,2.96633333333333,0.89400667819545,0.944038480324238,no,lfm,0.425980034088142,47.64841745343352,45.12316425299057
17,18,2022-04-25,md,2377,MiddleEarth,LL,live oak,1,stem,2.96633333333333,0.89400667819545,0.944038480324238,no,lwc,0.624129930394431,69.81266981743755,66.11276376997559
17,18,2022-04-25,pd,2377,MiddleEarth,LL,live oak,1,leaf,1.307,0.726386340578151,0.726386340578151,no,lfm,0.305167768797453,42.011771388013926,42.011771388013926
17,18,2022-04-25,pd,2377,MiddleEarth,LL,live oak,1,leaf,1.307,0.726386340578151,0.726386340578151,no,lwc,0.639235465887975,88.00213194801954,88.00213194801954
17,18,2022-04-25,pd,2377,MiddleEarth,LL,live oak,1,stem,1.307,0.89400667819545,0.944038480324238,no,lfm,0.587938825165103,65.76447799605434,62.279116521094615
17,18,2022-04-25,pd,2377,MiddleEarth,LL,live oak,1,stem,1.307,0.89400667819545,0.944038480324238,no,lwc,0.639235465887975,71.5023144098062,67.71286120332978
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,0,leaf,1.61575,1.25901639344262,1.25901639344262,yes,lfm,0.722413793103448,57.37922054597713,57.37922054597713
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,0,leaf,1.61575,1.25901639344262,1.25901639344262,yes,lwc,0.56870026525199,45.17020335985869,45.17020335985869
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,1,leaf,1.61575,0.684245282917771,0.726386340578151,yes,lfm,0.486038011695906,71.03271645853867,66.91177745840524
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,1,leaf,1.61575,0.684245282917771,0.726386340578151,yes,lwc,0.56870026525199,83.11350906606593,78.29170697226296
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,1,leaf,1.61575,0.684245282917771,0.726386340578151,yes,lfm,0.558978873239437,81.69276240470805,76.95338444752832
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,0,stem,1.61575,1.26206896551724,1.58951965065502,yes,lfm,0.915789473684211,72.56255392579823,57.61422787738587
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,0,stem,1.61575,1.26206896551724,1.58951965065502,yes,lwc,0.56870026525199,45.06094997898287,35.778121083160954
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,1,stem,1.61575,0.944038480324238,0.944038480324238,yes,lfm,0.62013422818792,65.68950748436967,65.68950748436967
21,21,2022-05-23,md,2377,MiddleEarth,LL,live oak,1,stem,1.61575,0.944038480324238,0.944038480324238,yes,lwc,0.56870026525199,60.24121655048056,60.24121655048056
21,21,2022-05-23,pd,2377,MiddleEarth,LL,live oak,1,leaf,0.905666666666667,0.684245282917771,0.726386340578151,yes,lfm,0.298003237992445,43.55210703414633,41.02544628733739
21,21,2022-05-23,pd,2377,MiddleEarth,LL,live oak,1,leaf,0.905666666666667,0.684245282917771,0.726386340578151,yes,lwc,0.547619047619048,80.03256453356624,75.38950239388902
21,21,2022-05-23,pd,2377,MiddleEarth,LL,live oak,1,stem,0.905666666666667,0.944038480324238,0.944038480324238,yes,lfm,0.621212121212121,65.80368641315981,65.80368641315981
21,21,2022-05-23,pd,2377,MiddleEarth,LL,live oak,1,stem,0.905666666666667,0.944038480324238,0.944038480324238,yes,lwc,0.547619047619048,58.00812774400506,58.00812774400506
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,0,leaf,2.36666666666667,0.679054054054054,1.25901639344262,no,lfm,0.56869881710646,83.74868152413542,45.170088337882994
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,0,leaf,2.36666666666667,0.679054054054054,1.25901639344262,no,lwc,0.536885245901639,79.06369790392297,42.64322916666674
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,1,leaf,2.36666666666667,0.5579742699612,0.726386340578151,no,lfm,0.512969825304394,91.93431541925122,70.61942063724754
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,1,leaf,2.36666666666667,0.5579742699612,0.726386340578151,no,lwc,0.536885245901639,96.2204307268456,73.91180366556964
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,0,stem,2.36666666666667,0.79047619047619,1.58951965065502,no,lfm,0.598326359832636,75.69188889449015,37.64196054991039
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,0,stem,2.36666666666667,0.79047619047619,1.58951965065502,no,lwc,0.536885245901639,67.91921785502666,33.77657178886689
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,1,stem,2.36666666666667,0.716145833333333,0.944038480324238,no,lfm,0.623008849557522,86.99469026548674,65.99401004750827
29,30,2022-07-19,pd,2377,MiddleEarth,LL,live oak,1,stem,2.36666666666667,0.716145833333333,0.944038480324238,no,lwc,0.536885245901639,74.9687034277198,56.871118825287844
33,37,2022-08-18,md,2377,MiddleEarth,LL,live oak,0,stem,4.0285,0.76905311778291,1.58951965065502,no,lfm,0.50053552302749,65.08464909036131,31.489734827828393
33,37,2022-08-18,md,2377,MiddleEarth,LL,live oak,0,stem,4.0285,0.76905311778291,1.58951965065502,no,lwc,0.423654462628649,55.08780249795946,26.652986797241958
33,37,2022-08-18,md,2377,MiddleEarth,LL,live oak,1,stem,4.0285,0.851724137931034,0.944038480324238,no,lfm,0.49605343047966,58.24109102797631,52.54589095873362
33,37,2022-08-18,md,2377,MiddleEarth,LL,live oak,1,stem,4.0285,0.851724137931034,0.944038480324238,no,lwc,0.423654462628649,49.74080735316125,44.8768213858339
33,37,2022-08-18,pd,2377,MiddleEarth,LL,live oak,0,stem,1.42,0.76905311778291,1.58951965065502,no,lfm,0.754385964912281,98.09282967177708,47.45999614420675
33,37,2022-08-18,pd,2377,MiddleEarth,LL,live oak,0,stem,1.42,0.76905311778291,1.58951965065502,no,lwc,NA,NA,NA
33,37,2022-08-18,pd,2377,MiddleEarth,LL,live oak,1,stem,1.42,0.851724137931034,0.944038480324238,no,lfm,1.02472591555867,120.31194960000589,108.54704939641013
33,37,2022-08-18,pd,2377,MiddleEarth,LL,live oak,1,stem,1.42,0.851724137931034,0.944038480324238,no,lwc,NA,NA,NA
37,37,2022-09-15,md,2377,MiddleEarth,LL,live oak,0,stem,2.54766666666667,0.76905311778291,1.58951965065502,yes,lfm,0.523700511715594,68.09679326512077,32.94709263265691
37,37,2022-09-15,md,2377,MiddleEarth,LL,live oak,0,stem,2.54766666666667,0.76905311778291,1.58951965065502,yes,lwc,0.541074737492279,70.35596436461165,34.04014145212418
37,37,2022-09-15,md,2377,MiddleEarth,LL,live oak,1,stem,2.54766666666667,0.851724137931034,0.944038480324238,yes,lfm,0.54759837962963,64.29292716299302,58.0059384275896
37,37,2022-09-15,md,2377,MiddleEarth,LL,live oak,1,stem,2.54766666666667,0.851724137931034,0.944038480324238,yes,lwc,0.541074737492279,63.52699347075343,57.31490281057635
37,37,2022-09-15,pd,2377,MiddleEarth,LL,live oak,0,stem,0.588666666666667,0.76905311778291,1.58951965065502,yes,lfm,0.722760981175128,93.98063208673587,45.47040238711662
37,37,2022-09-15,pd,2377,MiddleEarth,LL,live oak,0,stem,0.588666666666667,0.76905311778291,1.58951965065502,yes,lwc,0.604042573967386,78.54367403239584,38.0015795160801
37,37,2022-09-15,pd,2377,MiddleEarth,LL,live oak,1,stem,0.588666666666667,0.851724137931034,0.944038480324238,yes,lfm,0.762889780796542,89.57005523522159,80.81130130781546
37,37,2022-09-15,pd,2377,MiddleEarth,LL,live oak,1,stem,0.588666666666667,0.851724137931034,0.944038480324238,yes,lwc,0.604042573967386,70.91997832005751,63.984952579467155
10,11,2022-03-08,md,2378,MiddleEarth,LL,blue oak,0,leaf,1.7875,1.28178694158076,1.28178694158076,no,lfm,1.55201121724652,121.08184027311954,121.08184027311954
