"","tree","week","time","plot","site","species","date_wp","mpa_mean","timing","lwc_mean_combined","mean_swc_per_dry_g_y0","mean_swc_g_y0","date_rwc","date_lfm","type","X.x","notes.x","lfm_wet_wt_y0_g","lfm_wet_per_dry_y0_g","lfm_dry_wt_y0_g","lfm_y0_percent","X.y","notes.y","lfm_wet_wt_y1_g","lfm_wet_per_dry_y1_g","lfm_dry_wt_y1_g","lfm_y1_percent","X","notes","lfm_wet_wt_both_g","lfm_wet_per_dry_both_g","lfm_dry_wt_both_g","lfm_both_percent","date_lfm_both","rwc_percent_y0"
"1071",2352,10,"pd","MiddleEarth","LL","live oak",NA,1.40666666666667,NA,0.830483334469996,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072",2352,11,"pd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-03-15","leaf",163,NA,9.5583,1.55637871088526,3.739,155.637871088526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073",2352,12,"pd","MiddleEarth","LL","live oak",2022-03-23,1.1,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074",2352,13,"md","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075",2352,13,"pd","MiddleEarth","LL","live oak",2022-03-25,0.980244897959184,"early",0.610186010563304,NA,NA,NA,"2022-03-30","leaf",254,NA,0.8404,5.565625,0.128,556.5625,200,NA,3.1947,0.66156966765486,1.9227,66.156966765486,NA,NA,NA,NA,NA,NA,NA,NA
"1076",2352,13,"pd","MiddleEarth","LL","live oak",2022-03-30,0.980244897959184,"early",0.610186010563304,NA,NA,NA,"2022-03-30","leaf",254,NA,0.8404,5.565625,0.128,556.5625,200,NA,3.1947,0.66156966765486,1.9227,66.156966765486,NA,NA,NA,NA,NA,NA,NA,NA
"1077",2352,14,"pd",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2022-04-04","leaf",519,NA,0.7679,0.794158878504673,0.428,79.4158878504673,522,NA,3.1857,0.490734674777726,2.137,49.0734674777726,NA,NA,NA,NA,NA,NA,NA,NA
"1078",2352,15,"md","MiddleEarth","LL","live oak",NA,2.82125,NA,0.759597370193408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079",2352,15,"md","MiddleEarth","LL","live oak",2022-04-13,2.82125,"late",0.759597370193408,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080",2352,15,"pd","MiddleEarth","LL","live oak",2022-04-11,1.4284,"late",0.54854324216071,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081",2352,17,"md","MiddleEarth","LL","live oak",NA,2.734,NA,0.544943820224719,NA,NA,NA,"2022-04-25","leaf",631,NA,0.6852,1.04843049327354,0.3345,104.843049327354,602,NA,2.3451,0.750466522355751,1.3397,75.0466522355751,NA,NA,NA,NA,NA,NA,NA,NA
"1082",2352,17,"md","MiddleEarth","LL","live oak",2022-04-25,2.734,"late",0.544943820224719,NA,NA,NA,"2022-04-25","leaf",631,NA,0.6852,1.04843049327354,0.3345,104.843049327354,602,NA,2.3451,0.750466522355751,1.3397,75.0466522355751,NA,NA,NA,NA,NA,NA,NA,NA
"1083",2352,17,"pd","MiddleEarth","LL","live oak",2022-04-25,1.64725,"late",0.563225506887479,NA,NA,NA,"2022-04-25","leaf",NA,NA,NA,NA,NA,NA,584,NA,5.961,0.549519105796725,3.847,54.9519105796725,NA,NA,NA,NA,NA,NA,NA,NA
"1084",2352,18,"md","MiddleEarth","LL","live oak",2022-05-04,2.04925,"late",0.518165378924873,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085",2352,18,"pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086",2352,19,"md","MiddleEarth","LL","live oak",NA,2.216,NA,0.558605544880593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087",2352,19,"md","MiddleEarth","LL","live oak",2022-05-09,2.216,"late",0.558605544880593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088",2352,19,"pd","MiddleEarth","LL","live oak",2022-05-09,1.75383333333333,"late",0.656686626746507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089",2352,21,"md","MiddleEarth","LL","live oak",2022-05-23,4.1634,"late",0.457358870967742,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,1134,NA,1.0933,0.463587684069612,0.747,46.3587684069612,NA,NA,NA,NA,NA,NA,NA,NA
"1090",2352,21,"pd","MiddleEarth","LL","live oak",2022-05-23,1.412,"late",0.542130365659777,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,953,NA,1.2887,0.840474150242788,0.7002,84.0474150242788,NA,NA,NA,NA,NA,NA,NA,NA
"1091",2352,21,"pd","MiddleEarth","LL","live oak",NA,1.412,NA,0.542130365659777,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,953,NA,1.2887,0.840474150242788,0.7002,84.0474150242788,NA,NA,NA,NA,NA,NA,NA,NA
"1092",2352,29,"md","MiddleEarth","LL","live oak",2022-07-19,5.6,"late",0.402107728337237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093",2352,29,"md","MiddleEarth","LL","live oak",NA,5.6,NA,0.402107728337237,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094",2352,29,"pd","MiddleEarth","LL","live oak",2022-07-19,2.5425,"late",0.558181818181818,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095",2352,33,"md","MiddleEarth","LL","live oak",NA,4.201,NA,0.531367200818275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096",2352,33,"md","MiddleEarth","LL","live oak",2022-08-18,4.201,"late",0.531367200818275,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097",2352,33,"pd","MiddleEarth","LL","live oak",2022-08-18,3.25825,"late",0.504237288135593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098",2352,33,"pd","MiddleEarth","LL","live oak",NA,3.25825,NA,0.504237288135593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099",2352,37,"pd","MiddleEarth","LL","live oak",NA,NA,NA,0.657544956997655,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100",2352,38,"md","MiddleEarth","LL","live oak",NA,NA,NA,0.547684865238424,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101",2352,NA,"md","MiddleEarth","LL","live oak",NA,NA,NA,0.59555582377748,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1102",2352,NA,"pd","MiddleEarth","LL","live oak",NA,NA,NA,0.572611464968153,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1103",2353,12,"md","MiddleEarth","LL","live oak",2022-03-23,2.3,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1104",2353,13,"md","MiddleEarth","LL","live oak",2022-03-25,2.3,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1105",2353,13,"pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1106",2353,14,"md","MiddleEarth","LL","live oak",2022-04-06,3.34,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1107",2353,14,"pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1108",2354,9,"md","MiddleEarth","LL","live oak",2022-02-28,1.7684,"early",0.666092448925548,NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,19.564,0.720925732079555,11.3683,72.0925732079555,"2022-02-28",NA
"1109",2354,9,"md","MiddleEarth","LL","live oak",2022-02-28,1.7684,"early",0.666092448925548,NA,NA,NA,"2022-02-28","both",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,"Ignore site column",10.8943,0.707811446755812,6.3791,70.7811446755812,"2022-02-28",NA
"1110",2354,9,"pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1111",2354,10,"md","MiddleEarth","LL","live oak",2022-03-08,1.985,"early",0.667618629186895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1112",2354,10,"pd","MiddleEarth","LL","live oak",2022-03-08,2.47975,"early",0.674120622085719,NA,NA,NA,"2022-03-08","leaf",76,NA,1.5054,2.45909926470588,0.4352,245.909926470588,127,NA,5.7641,0.831733824837931,3.1468,83.1733824837931,NA,NA,NA,NA,NA,NA,NA,NA
"1113",2354,12,"md","MiddleEarth","LL","live oak",2022-03-23,2.755,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1114",2354,12,"pd","MiddleEarth","LL","live oak",2022-03-23,0.973333333333333,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1115",2354,13,"md","MiddleEarth","LL","live oak",2022-03-25,2.755,"early",0.701612903225806,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1116",2354,13,"pd","MiddleEarth","LL","live oak",2022-03-30,0.85292,"early",0.970692144523832,NA,NA,NA,"2022-03-30","leaf",193,NA,2.162,1.5498289892676,0.8479,154.98289892676,239,NA,0.9535,0.219153560925713,0.7821,21.9153560925713,NA,NA,NA,NA,NA,NA,NA,NA
"1117",2354,13,"pd","MiddleEarth","LL","live oak",2022-03-25,0.85292,"early",0.970692144523832,NA,NA,NA,"2022-03-30","leaf",193,NA,2.162,1.5498289892676,0.8479,154.98289892676,239,NA,0.9535,0.219153560925713,0.7821,21.9153560925713,NA,NA,NA,NA,NA,NA,NA,NA
"1118",2354,14,"md","MiddleEarth","LL","live oak",2022-04-06,3.86666666666667,"early",0.843917545301008,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1119",2354,14,"pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,"2022-04-04","leaf",510,NA,3.4094,1.01025943396226,1.696,101.025943396226,511,NA,3.8779,0.652983802216539,2.346,65.2983802216539,NA,NA,NA,NA,NA,NA,NA,NA
"1120",2354,15,"md","MiddleEarth","LL","live oak",2022-04-13,1.63733333333333,"late",1.08517278682011,1.35151696442166,0.426333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2929460293148
"1121",2354,15,"md","MiddleEarth","LL","live oak",NA,1.63733333333333,NA,1.08517278682011,1.35151696442166,0.426333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,80.2929460293148
"1122",2354,15,"pd","MiddleEarth","LL","live oak",2022-04-11,1.5902,"late",0.615370978326771,1.35151696442166,0.426333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,45.5318722980367
"1123",2354,17,"md","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,"2022-04-25","leaf",568,NA,2.0077,0.989003368337626,1.0094,98.9003368337626,576,NA,4.7918,0.731391819627114,2.7676,73.1391819627114,NA,NA,NA,NA,NA,NA,NA,NA
"1124",2354,17,"pd","MiddleEarth","LL","live oak",2022-04-25,1.4596,"late",0.650399290150843,NA,NA,NA,"2022-04-25","leaf",645,NA,1.7719,1.67013261000603,0.6636,167.013261000603,657,NA,5.6269,0.692708019974731,3.3242,69.2708019974731,NA,NA,NA,NA,NA,NA,NA,NA
"1125",2354,18,"md","MiddleEarth","LL","live oak",2022-05-04,2.70733333333333,"late",0.62999185004075,0.924014572628437,0.591666666666667,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,68.1798608704499
"1126",2354,18,"pd","MiddleEarth","LL","live oak",NA,NA,NA,NA,0.924014572628437,0.591666666666667,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1127",2354,19,"md","MiddleEarth","LL","live oak",2022-05-09,2.83775,"late",0.648620097715568,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1128",2354,19,"pd","MiddleEarth","LL","live oak",2022-05-09,1.98933333333333,"late",0.550151975683891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1129",2354,19,"pd","MiddleEarth","LL","live oak",NA,1.98933333333333,NA,0.550151975683891,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130",2354,21,"md","MiddleEarth","LL","live oak",2022-05-23,3.67633333333333,"late",NA,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,1141,NA,2.4775,0.547470331043098,1.601,54.7470331043098,NA,NA,NA,NA,NA,NA,NA,NA
"1131",2354,21,"md","MiddleEarth","LL","live oak",2022-05-23,3.67633333333333,"late",NA,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,1142,NA,2.0428,0.576234567901235,1.296,57.6234567901235,NA,NA,NA,NA,NA,NA,NA,NA
"1132",2354,21,"md","MiddleEarth","LL","live oak",NA,3.67633333333333,NA,NA,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,1141,NA,2.4775,0.547470331043098,1.601,54.7470331043098,NA,NA,NA,NA,NA,NA,NA,NA
"1133",2354,21,"md","MiddleEarth","LL","live oak",NA,3.67633333333333,NA,NA,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,1142,NA,2.0428,0.576234567901235,1.296,57.6234567901235,NA,NA,NA,NA,NA,NA,NA,NA
"1134",2354,21,"pd","MiddleEarth","LL","live oak",2022-05-23,1.3375,"late",0.5995115995116,NA,NA,NA,"2022-05-23","leaf",NA,NA,NA,NA,NA,NA,968,NA,2.4923,0.24615,2,24.615,NA,NA,NA,NA,NA,NA,NA,NA
"1135",2354,29,"md","MiddleEarth","LL","live oak",2022-07-19,4.1,"late",0.487928221859706,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1136",2354,29,"pd","MiddleEarth","LL","live oak",2022-07-19,2.63333333333333,"late",0.607127882599581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1137",2354,29,"pd","MiddleEarth","LL","live oak",NA,2.63333333333333,NA,0.607127882599581,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1138",2354,33,"md","MiddleEarth","LL","live oak",2022-08-18,3.49833333333333,"late",0.625531503672207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1139",2354,33,"md","MiddleEarth","LL","live oak",NA,3.49833333333333,NA,0.625531503672207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1140",2354,33,"pd","MiddleEarth","LL","live oak",2022-08-18,2.42166666666667,"late",0.627728839525086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1141",2354,33,"pd","MiddleEarth","LL","live oak",NA,2.42166666666667,NA,0.627728839525086,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1142",2354,37,"pd","MiddleEarth","LL","live oak",NA,NA,NA,0.643332783005889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1143",2354,38,"md","MiddleEarth","LL","live oak",NA,NA,NA,0.477956787810666,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1144",2354,NA,"md","MiddleEarth","LL","live oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1145",2354,NA,"pd","MiddleEarth","LL","live oak",NA,NA,NA,0.624770642201835,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1146",2360,13,"md","MiddleEarth","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1147",2360,13,"pd","MiddleEarth","LL","blue oak",2022-03-30,1.08133333333333,"early",1.07714663143989,NA,NA,NA,"2022-03-30","leaf",226,NA,5.7272,1.1555137372977,2.657,115.55137372977,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1148",2360,14,"md","MiddleEarth","LL","blue oak",2022-04-06,3.13333333333333,"early",0.834769180956651,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1149",2360,14,"pd","MiddleEarth","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,"2022-04-04","leaf",520,NA,6.6461,0.859569110240627,3.574,85.9569110240627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1150",2360,15,"md","MiddleEarth","LL","blue oak",2022-04-13,2.52025,"late",0.808557387859272,1.14191176470588,0.7765,"2022-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.8073436888997
"1151",2360,15,"pd","MiddleEarth","LL","blue oak",NA,1.36666666666667,NA,0.846761604563023,1.14191176470588,0.7765,"2022-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1529801806641
"1152",2360,15,"pd","MiddleEarth","LL","blue oak",2022-04-11,1.36666666666667,"late",0.846761604563023,1.14191176470588,0.7765,"2022-04-14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,74.1529801806641
"1153",2360,17,"md","MiddleEarth","LL","blue oak",NA,2.75833333333333,NA,0.767519234768143,NA,NA,NA,"2022-04-25","leaf",623,NA,2.3641,0.722728266414049,1.3723,72.272826641405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1154",2360,17,"md","MiddleEarth","LL","blue oak",2022-04-25,2.75833333333333,"late",0.767519234768143,NA,NA,NA,"2022-04-25","leaf",623,NA,2.3641,0.722728266414049,1.3723,72.272826641405,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1155",2360,17,"pd","MiddleEarth","LL","blue oak",2022-04-25,1.485,"late",0.863710216954984,NA,NA,NA,"2022-04-25","leaf",606,NA,4.0069,1.01058758593005,1.9929,101.058758593005,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1156",2360,18,"md","MiddleEarth","LL","blue oak",2022-05-04,2.96966666666667,"late",0.759281925744594,0.967036009119794,0.6547,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.5164066884852
"1157",2360,18,"pd","MiddleEarth","LL","blue oak",NA,NA,NA,NA,0.967036009119794,0.6547,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1158",2360,21,"md","MiddleEarth","LL","blue oak",2022-05-23,3.27725,"late",0.707836990595611,0.991569144923636,0.8537,"2022-05-23","2022-05-23","leaf",1093,NA,2.2687,0.710935143288084,1.326,71.0935143288084,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.3855402035653
"1159",2360,21,"pd","MiddleEarth","LL","blue oak",2022-05-23,2.13425,"late",0.838417147568013,0.991569144923636,0.8537,"2022-05-23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,84.5545821852476
"1160",2360,29,"md","MiddleEarth","LL","blue oak",2022-07-19,4.56666666666667,"late",0.578012684989429,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1161",2360,29,"pd","MiddleEarth","LL","blue oak",2022-07-19,3.83333333333333,"late",0.655671902268761,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1162",2360,33,"md","MiddleEarth","LL","blue oak",NA,4.88075,NA,0.592247572432305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1163",2360,33,"md","MiddleEarth","LL","blue oak",2022-08-18,4.88075,"late",0.592247572432305,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1164",2360,33,"pd","MiddleEarth","LL","blue oak",NA,3.8955,NA,0.693851944792974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1165",2360,33,"pd","MiddleEarth","LL","blue oak",2022-08-18,3.8955,"late",0.693851944792974,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1166",2360,37,"pd","MiddleEarth","LL","blue oak",NA,NA,NA,0.768909226261355,0.778538186542197,0.3366,"2022-09-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,98.7632000013246
"1167",2360,NA,"md","MiddleEarth","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1168",2360,NA,"pd","MiddleEarth","LL","blue oak",NA,NA,NA,0.857142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1169",2361,11,"md","MiddleEarth","LL","blue oak",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1170",2361,11,"pd","MiddleEarth","LL","blue oak",2022-03-15,1.61333333333333,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1171",2364,19,"md","MiddleEarth","LL","blue oak",2022-05-09,2.862,"late",0.777374212156821,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1172",2364,19,"pd","MiddleEarth","LL","blue oak",2022-05-09,1.53,"late",0.747368421052632,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1173",2365,10,"md","MiddleEarth","LL","blue oak",2022-03-08,2.1,"early",1.43477285354981,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1174",2365,10,"pd","MiddleEarth","LL","blue oak",2022-03-08,1.65633333333333,"early",1.79320388349515,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
