tree,date_wc,time,lwc_bulk,lwc_leaf,rep,dm_g
2091,2022-05-09,md,0.869419042495965,NA,2,NA
2091,2022-05-09,md,0.869419042495965,NA,3,NA
2091,2022-05-23,md,0.639518413597734,NA,1,NA
2091,2022-05-23,pd,0.850193971948672,NA,1,NA
2091,2022-05-23,md,0.639518413597734,NA,2,NA
2091,2022-05-23,pd,0.850193971948672,NA,2,NA
2091,2022-05-23,md,0.639518413597734,NA,3,NA
2091,2022-05-23,pd,0.850193971948672,NA,3,NA
2091,2022-05-23,md,0.639518413597734,NA,4,NA
2091,2022-05-23,pd,0.850193971948672,NA,4,NA
2091,2022-05-23,md,0.639518413597734,NA,5,NA
2091,2022-05-23,pd,0.850193971948672,NA,5,NA
2091,2022-05-23,pd,0.850193971948672,NA,6,NA
2091,2022-07-19,md,0.517880794701987,NA,1,NA
2091,2022-07-19,pd,0.623163138231631,NA,1,NA
2091,2022-07-19,md,0.517880794701987,NA,2,NA
2091,2022-07-19,pd,0.623163138231631,NA,2,NA
2091,2022-07-19,md,0.517880794701987,NA,3,NA
2091,2022-07-19,pd,0.623163138231631,NA,3,NA
2091,2022-07-19,md,0.517880794701987,NA,4,NA
2091,2022-07-19,pd,0.623163138231631,NA,4,NA
2091,NA,md,NA,0.618219037871034,1,NA
2091,NA,md,NA,0.563475546305931,2,NA
2091,NA,md,NA,0.57265625,3,NA
2091,NA,md,NA,0.614035087719298,4,NA
2091,NA,md,NA,1.18901795142555,NA,NA
2091,NA,pd,NA,0.637688139674895,NA,NA
2092,2022-03-08,md,NA,0.6344,1,NA
2092,2022-03-08,md,NA,0.624576271186441,2,NA
2092,2022-03-08,md,NA,0.626732673267327,3,NA
2092,2022-03-08,md,NA,0.616260162601626,4,NA
2092,2022-03-08,md,NA,0.592553191489362,5,NA
2092,2022-03-08,md,NA,0.585611510791367,6,NA
2092,2022-03-15,pd,0.639320388349515,0.624475524475525,1,NA
2092,2022-03-15,pd,0.639320388349515,0.70969696969697,2,NA
2092,2022-03-15,pd,0.639320388349515,0.643356643356643,3,NA
2092,2022-04-04,pd,0.654942866128525,NA,1,NA
2092,2022-04-04,pd,0.654942866128525,NA,2,NA
2092,2022-04-04,pd,0.654942866128525,NA,3,NA
2092,2022-04-11,md,1.44931921331316,NA,1,NA
2092,2022-04-11,md,1.44931921331316,NA,2,NA
2092,2022-04-11,md,1.44931921331316,NA,3,NA
2092,2022-04-11,md,1.44931921331316,NA,4,NA
2092,2022-04-11,md,1.44931921331316,NA,5,NA
2092,2022-04-11,md,1.44931921331316,NA,6,NA
2092,2022-04-11,md,1.44931921331316,NA,7,NA
2092,2022-04-27,pd,0.86829268292683,NA,1,NA
2092,2022-04-27,pd,0.86829268292683,NA,2,NA
2092,2022-04-27,pd,0.86829268292683,NA,3,NA
2092,2022-04-27,pd,0.86829268292683,NA,4,NA
2092,2022-04-27,pd,0.86829268292683,NA,5,NA
2092,2022-05-09,md,1.06336805555556,NA,1,NA
2092,2022-05-09,md,1.06336805555556,NA,2,NA
2092,2022-05-09,md,1.06336805555556,NA,3,NA
2092,2022-05-09,md,1.06336805555556,NA,4,NA
2092,2022-05-09,md,1.06336805555556,NA,5,NA
2092,2022-05-09,md,1.06336805555556,NA,6,NA
2092,2022-05-09,md,1.06336805555556,NA,7,NA
2092,2022-05-23,md,0.637333333333333,NA,1,NA
2092,2022-05-23,pd,0.64426651415499,NA,1,NA
2092,2022-05-23,md,0.637333333333333,NA,2,NA
2092,2022-05-23,pd,0.64426651415499,NA,2,NA
2092,2022-05-23,md,0.637333333333333,NA,3,NA
2092,2022-05-23,pd,0.64426651415499,NA,3,NA
2092,2022-05-23,md,0.637333333333333,NA,4,NA
2092,2022-05-23,pd,0.64426651415499,NA,4,NA
2092,2022-05-23,pd,0.64426651415499,NA,5,NA
2092,2022-05-23,pd,0.64426651415499,NA,6,NA
2092,2022-07-19,md,0.520025348542459,NA,1,NA
2092,2022-07-19,pd,0.522938144329897,NA,1,NA
2092,2022-07-19,md,0.520025348542459,NA,2,NA
2092,2022-07-19,pd,0.522938144329897,NA,2,NA
2092,2022-07-19,md,0.520025348542459,NA,3,NA
2092,2022-07-19,pd,0.522938144329897,NA,3,NA
2092,2022-07-19,md,0.520025348542459,NA,4,NA
2092,2022-07-19,md,0.520025348542459,NA,5,NA
2092,NA,md,NA,0.603879849812265,1,NA
2092,NA,md,NA,0.641857037582904,2,NA
2092,NA,md,NA,0.591186440677966,3,NA
2092,NA,md,NA,1.44931921331316,NA,NA
2092,NA,pd,NA,0.654942866128525,NA,NA
2093,2022-03-08,md,NA,0.572013651877133,1,NA
2093,2022-03-08,md,NA,0.566440677966102,2,NA
2093,2022-03-08,md,NA,0.607407407407408,3,NA
2093,2022-03-08,md,NA,0.580473372781065,4,NA
2093,2022-03-08,md,NA,0.60962962962963,5,NA
2093,2022-03-15,pd,0.55614406779661,0.551898734177215,1,NA
2093,2022-03-15,pd,0.55614406779661,0.54235807860262,2,NA
2093,2022-03-15,pd,0.55614406779661,0.57808988764045,3,NA
2093,2022-03-15,pd,0.55614406779661,0.592105263157895,4,NA
2093,2022-04-04,pd,0.614782183064121,NA,1,NA
2093,2022-04-04,pd,0.614782183064121,NA,2,NA
2093,2022-04-04,pd,0.614782183064121,NA,3,NA
2093,2022-04-04,pd,0.614782183064121,NA,4,NA
2093,2022-04-11,md,2.05191256830601,NA,1,NA
2093,2022-04-11,md,2.05191256830601,NA,2,NA
2093,2022-04-11,md,2.05191256830601,NA,3,NA
2093,2022-04-11,md,2.05191256830601,NA,4,NA
2093,2022-04-11,md,2.05191256830601,NA,5,NA
2093,2022-04-11,md,2.05191256830601,NA,6,NA
2093,2022-04-11,md,2.05191256830601,NA,7,NA
2093,2022-04-27,md,1.57894736842105,NA,1,NA
2093,2022-04-27,pd,0.947430596574129,NA,1,NA
2093,2022-04-27,md,1.57894736842105,NA,2,NA
2093,2022-04-27,pd,0.947430596574129,NA,2,NA
2093,2022-04-27,md,1.57894736842105,NA,3,NA
2093,2022-05-09,md,0.892740471869328,NA,1,NA
2093,2022-05-09,md,0.892740471869328,NA,2,NA
2093,2022-05-09,md,0.892740471869328,NA,3,NA
2093,2022-05-09,md,0.892740471869328,NA,4,NA
2093,2022-05-09,md,0.892740471869328,NA,5,NA
2093,2022-05-09,md,0.892740471869328,NA,6,NA
2093,2022-05-23,md,0.566548881036514,NA,1,NA
2093,2022-05-23,pd,0.627290260366442,NA,1,NA
2093,2022-05-23,md,0.566548881036514,NA,2,NA
2093,2022-05-23,pd,0.627290260366442,NA,2,NA
2093,2022-05-23,md,0.566548881036514,NA,3,NA
2093,2022-05-23,pd,0.627290260366442,NA,3,NA
2093,2022-05-23,md,0.566548881036514,NA,4,NA
2093,2022-05-23,pd,0.627290260366442,NA,4,NA
2093,2022-05-23,md,0.566548881036514,NA,5,NA
2093,2022-05-23,pd,0.627290260366442,NA,5,NA
2093,2022-05-23,md,0.566548881036514,NA,6,NA
2093,2022-05-23,pd,0.627290260366442,NA,6,NA
2093,2022-07-19,pd,0.529398280802292,NA,1,NA
2093,2022-07-19,pd,0.529398280802292,NA,2,NA
2093,2022-07-19,pd,0.529398280802292,NA,3,NA
2093,NA,md,NA,0.581679389312977,1,NA
2093,NA,md,NA,0.559259259259259,2,NA
2093,NA,md,NA,0.575063613231552,3,NA
2093,NA,md,NA,2.05191256830601,NA,NA
2093,NA,pd,NA,0.614782183064121,NA,NA
21,2022-03-08,md,NA,2.30862068965517,1,NA
21,2022-03-08,md,NA,3.26129032258065,2,NA
21,2022-03-08,md,NA,2.015,3,NA
21,2022-03-08,md,NA,2.76615384615385,4,NA
21,2022-03-08,md,NA,2.92678571428571,5,NA
21,2022-03-08,md,NA,3.56363636363636,6,NA
21,2022-03-08,md,NA,5.67358490566038,7,NA
21,2022-04-06,md,NA,1.42424242424242,1,NA
21,2022-04-04,pd,1.62277243337013,NA,1,NA
21,2022-04-06,md,NA,1.47460317460317,2,NA
21,2022-04-04,pd,1.62277243337013,NA,2,NA
21,2022-04-06,md,NA,1.32504145936982,3,NA
21,2022-04-04,pd,1.62277243337013,NA,3,NA
21,2022-04-06,md,NA,1.41818181818182,4,NA
21,2022-04-04,pd,1.62277243337013,NA,4,NA
21,2022-04-06,md,NA,1.37290969899666,5,NA
21,2022-04-04,pd,1.62277243337013,NA,5,NA
21,2022-04-06,md,NA,1.49781659388646,6,NA
21,2022-04-11,pd,NA,1.45339805825243,1,NA
21,2022-04-11,pd,NA,1.33174603174603,2,NA
21,2022-04-11,pd,NA,1.48625,3,NA
21,2022-04-11,pd,NA,1.32142857142857,4,NA
21,2022-04-11,pd,NA,1.51111111111111,5,NA
21,2022-04-25,md,1.25124555160142,NA,1,NA
21,2022-04-25,pd,1.25818592397441,NA,1,NA
21,2022-04-25,md,1.25124555160142,NA,2,NA
21,2022-04-25,pd,1.25818592397441,NA,2,NA
21,2022-04-25,md,1.25124555160142,NA,3,NA
21,2022-04-25,pd,1.25818592397441,NA,3,NA
21,2022-04-25,md,1.25124555160142,NA,4,NA
21,2022-04-25,pd,1.25818592397441,NA,4,NA
21,2022-04-25,md,1.25124555160142,NA,5,NA
21,2022-04-25,pd,1.25818592397441,NA,5,NA
21,2022-04-25,pd,1.25818592397441,NA,6,NA
21,2022-05-09,pd,0.865443425076452,NA,1,NA
21,2022-05-09,pd,0.865443425076452,NA,2,NA
21,2022-05-09,pd,0.865443425076452,NA,3,NA
21,2022-05-09,pd,0.865443425076452,NA,4,NA
21,2022-05-09,pd,0.865443425076452,NA,5,NA
21,2022-05-09,pd,0.865443425076452,NA,6,NA
21,2022-05-23,pd,0.794871794871795,NA,1,NA
21,2022-05-23,pd,0.794871794871795,NA,2,NA
21,2022-05-23,pd,0.794871794871795,NA,3,NA
21,2022-05-23,pd,0.794871794871795,NA,4,NA
21,2022-05-23,pd,0.794871794871795,NA,5,NA
21,2022-05-23,pd,0.794871794871795,NA,6,NA
21,2022-05-23,pd,0.794871794871795,NA,7,NA
21,NA,pd,NA,1.62277243337013,NA,NA
2327,2022-04-25,pd,0.944149876281372,NA,1,NA
2327,2022-04-25,pd,0.944149876281372,NA,2,NA
2301,2022-03-08,md,0.72311459353575,0.737373737373737,1,NA
2301,2022-03-08,pd,0.741958967571145,0.692265193370166,1,NA
2301,2022-03-08,md,0.72311459353575,0.746666666666667,2,NA
2301,2022-03-08,pd,0.741958967571145,0.731021897810219,2,NA
2301,2022-03-08,md,0.72311459353575,0.754954954954955,3,NA
2301,2022-03-08,md,0.72311459353575,0.768,4,NA
2301,2022-03-25,md,0.736235595390525,0.736235595390525,1,NA
2301,2022-03-25,pd,0.751713632901752,0.751713632901752,1,NA
2301,2022-03-25,md,0.736235595390525,0.736235595390525,2,NA
2301,2022-03-25,pd,0.751713632901752,0.751713632901752,2,NA
2301,2022-03-25,md,0.736235595390525,0.736235595390525,3,NA
2301,2022-03-25,pd,0.751713632901752,0.751713632901752,3,NA
2301,2022-03-25,md,0.736235595390525,0.736235595390525,4,NA
2301,2022-03-25,md,0.736235595390525,0.736235595390525,5,NA
2301,2022-03-30,pd,0.68248436103664,NA,1,NA
2301,2022-03-30,pd,0.68248436103664,NA,2,NA
2301,2022-03-30,pd,0.68248436103664,NA,3,NA
2301,2022-03-30,pd,0.68248436103664,NA,4,NA
2301,2022-03-30,pd,0.68248436103664,NA,5,NA
2301,2022-04-06,md,NA,0.604311543810848,1,NA
2301,2022-04-06,md,NA,0.674210526315789,2,NA
2301,2022-04-06,md,NA,0.632478632478632,3,NA
2301,2022-04-06,md,NA,0.652490886998785,4,NA
2301,2022-04-13,md,0.603813142894582,0.580046403712297,1,NA
2301,2022-04-11,pd,0.596016483516484,0.583734939759036,1,NA
2301,2022-04-13,md,0.603813142894582,0.636645962732919,2,NA
2301,2022-04-11,pd,0.596016483516484,0.578894472361809,2,NA
2301,2022-04-13,md,0.603813142894582,0.589253996447602,3,NA
2301,2022-04-11,pd,0.596016483516484,0.628947368421053,3,NA
2301,2022-04-13,md,0.603813142894582,0.664279319606088,4,NA
2301,2022-04-25,md,0.629518636448773,NA,1,NA
2301,2022-04-25,md,0.629518636448773,NA,2,NA
2301,2022-04-25,md,0.629518636448773,NA,3,NA
2301,2022-04-25,md,0.629518636448773,NA,4,NA
2301,2022-04-25,md,0.629518636448773,NA,5,NA
2301,2022-05-04,md,0.647562935190145,NA,1,NA
2301,2022-05-04,md,0.647562935190145,NA,2,NA
2301,2022-05-04,md,0.647562935190145,NA,3,NA
2301,2022-05-09,pd,0.65597667638484,NA,1,NA
2301,2022-05-09,pd,0.65597667638484,NA,2,NA
2301,2022-05-09,pd,0.65597667638484,NA,3,NA
2301,2022-05-23,pd,0.63527397260274,NA,1,NA
2301,2022-05-23,pd,0.63527397260274,NA,2,NA
2301,2022-05-23,pd,0.63527397260274,NA,3,NA
2301,2022-05-23,pd,0.63527397260274,NA,4,NA
2301,2022-07-19,md,0.51169702780441,NA,1,NA
2301,2022-07-19,pd,0.534381551362684,NA,1,NA
2301,2022-07-19,md,0.51169702780441,NA,2,NA
2301,2022-07-19,pd,0.534381551362684,NA,2,NA
2301,2022-07-19,md,0.51169702780441,NA,3,NA
2301,2022-07-19,pd,0.534381551362684,NA,3,NA
2301,2022-02-28,md,NA,0.687861271676301,1,NA
2301,2022-02-28,md,NA,0.767567567567568,2,NA
2301,2022-02-28,md,NA,0.674008810572687,3,NA
2301,2022-02-28,md,NA,0.762195121951219,4,NA
2301,2022-02-28,md,NA,0.75,5,NA
2301,NA,md,NA,0.721759809750298,1,NA
2301,NA,pd,NA,0.596016483516484,NA,NA
2313,2022-02-28,pd,NA,0.866666666666667,1,NA
2313,2022-02-28,pd,NA,0.734939759036144,2,NA
2313,2022-02-28,pd,NA,0.627118644067797,3,NA
2313,2022-02-28,pd,NA,0.814285714285714,4,NA
2331,2022-03-08,md,0.696848137535817,0.707344632768362,1,NA
2331,2022-03-08,pd,0.675529661016949,0.648989898989899,1,NA
2331,2022-03-08,md,0.696848137535817,0.672666666666667,2,NA
2331,2022-03-08,pd,0.675529661016949,0.688181818181818,2,NA
2331,2022-03-08,md,0.696848137535817,0.697345132743363,3,NA
2331,2022-03-25,md,0.678516228748068,-0.527826086956522,1,NA
2331,2022-03-25,md,0.678516228748068,0.678516228748068,1,NA
2331,2022-03-25,pd,0.657399836467702,0.657399836467702,1,NA
2331,2022-03-25,md,0.678516228748068,-0.527826086956522,2,NA
2331,2022-03-25,md,0.678516228748068,0.678516228748068,2,NA
2331,2022-03-25,pd,0.657399836467702,0.657399836467702,2,NA
2331,2022-03-25,md,0.678516228748068,-0.527826086956522,3,NA
2331,2022-03-25,md,0.678516228748068,0.678516228748068,3,NA
2331,2022-03-25,pd,0.657399836467702,0.657399836467702,3,NA
2331,2022-03-30,pd,0.618050941306755,NA,1,NA
2331,2022-03-30,pd,0.618050941306755,NA,2,NA
2331,2022-03-30,pd,0.618050941306755,NA,3,NA
2331,2022-04-06,md,NA,0.563464837049743,1,NA
2331,2022-04-06,md,NA,0.565040650406504,2,NA
2331,2022-04-06,md,NA,0.504923903312444,3,NA
2331,2022-04-13,md,0.562953409640497,0.559440559440559,1,NA
2331,2022-04-11,pd,1.45277382645804,0.564285714285714,1,NA
2331,2022-04-13,md,0.562953409640497,0.528201725282017,2,NA
2331,2022-04-11,pd,1.45277382645804,0.594444444444445,2,NA
2331,2022-04-13,md,0.562953409640497,14.4545454545455,3,NA
2331,2022-04-11,pd,1.45277382645804,0.552845528455285,3,NA
2331,2022-04-13,md,0.562953409640497,0.57942238267148,4,NA
2331,2022-04-25,md,0.608910891089109,NA,1,NA
2331,2022-04-25,md,0.608910891089109,NA,2,NA
2331,2022-04-25,md,0.608910891089109,NA,3,NA
2331,2022-05-04,md,0.555442964678634,NA,1,NA
2331,2022-05-04,md,0.555442964678634,NA,2,NA
2331,2022-05-04,md,0.555442964678634,NA,3,NA
2331,2022-05-09,md,0.625551065393093,NA,1,NA
2331,2022-05-09,pd,0.554568527918782,NA,1,NA
2331,2022-05-09,md,0.625551065393093,NA,2,NA
2331,2022-05-09,pd,0.554568527918782,NA,2,NA
2331,2022-05-09,pd,0.554568527918782,NA,3,NA
2331,2022-05-23,pd,0.610305958132045,NA,1,NA
2331,2022-05-23,pd,0.610305958132045,NA,2,NA
2331,2022-05-23,pd,0.610305958132045,NA,3,NA
2331,2022-05-23,pd,0.610305958132045,NA,4,NA
2331,2022-05-23,pd,0.610305958132045,NA,5,NA
2331,2022-07-19,md,0.490979782270607,NA,1,NA
2331,2022-07-19,pd,0.490409026798308,NA,1,NA
2331,2022-07-19,md,0.490979782270607,NA,2,NA
2331,2022-07-19,pd,0.490409026798308,NA,2,NA
2331,2022-07-19,md,0.490979782270607,NA,3,NA
2331,2022-07-19,pd,0.490409026798308,NA,3,NA
2331,2022-02-28,md,NA,0.707317073170732,1,NA
2331,2022-02-28,md,NA,0.671052631578947,2,NA
2331,2022-02-28,md,NA,0.68,3,NA
2331,2022-02-28,md,NA,0.729166666666667,4,NA
2331,2022-02-28,md,NA,0.765625,5,NA
2331,NA,pd,NA,1.45277382645804,NA,NA
2343,2022-03-08,pd,2.07234042553192,NA,1,NA
2343,2022-03-08,pd,2.07234042553192,NA,2,NA
2343,2022-03-08,pd,2.07234042553192,NA,3,NA
2343,2022-03-25,md,1.65564738292011,1.65564738292011,1,NA
2343,2022-03-23,pd,2.135,2.135,1,NA
2343,2022-03-25,pd,2.135,2.135,1,NA
2343,2022-03-23,pd,2.135,NA,1,NA
2343,2022-03-25,pd,2.135,NA,1,NA
2343,2022-03-23,pd,NA,2.135,1,NA
2343,2022-03-25,pd,NA,2.135,1,NA
2343,2022-03-25,md,1.65564738292011,1.65564738292011,2,NA
2343,2022-03-23,pd,NA,2.135,2,NA
2343,2022-03-25,pd,NA,2.135,2,NA
2343,2022-03-23,pd,2.135,NA,2,NA
2343,2022-03-25,pd,2.135,NA,2,NA
2343,2022-03-23,pd,2.135,2.135,2,NA
2343,2022-03-25,pd,2.135,2.135,2,NA
2343,2022-03-25,md,1.65564738292011,1.65564738292011,3,NA
2343,2022-03-25,pd,2.135,2.135,3,NA
2343,2022-03-23,pd,2.135,2.135,3,NA
2343,2022-03-25,pd,2.135,NA,3,NA
2343,2022-03-23,pd,2.135,NA,3,NA
2343,2022-03-25,pd,NA,2.135,3,NA
2343,2022-03-23,pd,NA,2.135,3,NA
2343,2022-03-25,md,1.65564738292011,1.65564738292011,4,NA
2343,2022-03-23,pd,2.135,2.135,4,NA
2343,2022-03-25,pd,2.135,2.135,4,NA
2343,2022-03-23,pd,2.135,NA,4,NA
2343,2022-03-25,pd,2.135,NA,4,NA
2343,2022-03-23,pd,NA,2.135,4,NA
2343,2022-03-25,pd,NA,2.135,4,NA
2343,2022-03-30,pd,1.47196652719665,NA,1,NA
2343,2022-03-30,pd,1.47196652719665,NA,2,NA
2343,2022-03-30,pd,1.47196652719665,NA,3,NA
2343,2022-04-06,md,NA,1.01464128843338,1,NA
2343,2022-04-06,md,NA,1.00841346153846,2,NA
2343,2022-04-13,md,0.93567112901315,0.864353312302839,1,NA
2343,2022-04-11,pd,0.889747191011236,0.864705882352941,1,NA
2343,2022-04-13,md,0.93567112901315,2.33569739952719,2,NA
2343,2022-04-11,pd,0.889747191011236,0.845378151260504,2,NA
2343,2022-04-13,md,0.93567112901315,0.902255639097744,3,NA
2343,2022-04-11,pd,0.889747191011236,0.830967741935484,3,NA
2343,2022-04-25,md,0.86150409530901,NA,1,NA
2343,2022-04-27,md,0.86150409530901,NA,1,NA
2343,2022-04-27,pd,0.939163498098859,NA,1,NA
2343,2022-04-25,pd,0.939163498098859,NA,1,NA
2343,2022-04-27,md,0.86150409530901,NA,2,NA
2343,2022-04-25,md,0.86150409530901,NA,2,NA
2343,2022-04-27,pd,0.939163498098859,NA,2,NA
2343,2022-04-25,pd,0.939163498098859,NA,2,NA
2343,2022-04-27,md,0.86150409530901,NA,3,NA
2343,2022-04-25,md,0.86150409530901,NA,3,NA
2343,2022-04-25,pd,0.939163498098859,NA,3,NA
2343,2022-04-27,pd,0.939163498098859,NA,3,NA
2343,2022-05-04,md,0.750445356672605,NA,1,NA
2343,2022-05-04,md,0.750445356672605,NA,2,NA
2343,2022-05-04,md,0.750445356672605,NA,3,NA
2343,2022-05-04,md,0.750445356672605,NA,4,NA
2343,2022-05-04,md,0.750445356672605,NA,5,NA
2343,2022-05-04,md,0.750445356672605,NA,6,NA
2343,2022-05-09,md,0.817787950625358,NA,1,NA
2343,2022-05-09,pd,0.776223776223776,NA,1,NA
2343,2022-05-09,md,0.817787950625358,NA,2,NA
2343,2022-05-09,pd,0.776223776223776,NA,2,NA
2343,2022-05-09,md,0.817787950625358,NA,3,NA
2343,2022-05-09,pd,0.776223776223776,NA,3,NA
2343,2022-05-23,md,0.683516483516484,NA,1,NA
2343,2022-05-23,pd,1.24627875507442,NA,1,NA
2343,2022-05-23,md,0.683516483516484,NA,2,NA
2343,2022-05-23,pd,1.24627875507442,NA,2,NA
2343,2022-05-23,md,0.683516483516484,NA,3,NA
2343,2022-05-23,pd,1.24627875507442,NA,3,NA
2343,2022-05-23,md,0.683516483516484,NA,4,NA
2343,2022-05-23,pd,1.24627875507442,NA,4,NA
2343,2022-05-23,md,0.683516483516484,NA,5,NA
2343,2022-05-23,md,0.683516483516484,NA,6,NA
2343,2022-07-19,md,0.651623119556611,NA,1,NA
2343,2022-07-19,pd,0.665217391304348,NA,1,NA
2343,2022-07-19,md,0.651623119556611,NA,2,NA
2343,2022-07-19,pd,0.665217391304348,NA,2,NA
2343,2022-07-19,md,0.651623119556611,NA,3,NA
2343,2022-07-19,pd,0.665217391304348,NA,3,NA
2343,2022-07-19,md,0.651623119556611,NA,4,NA
2343,2022-02-28,pd,NA,0.871794871794872,1,NA
2343,2022-02-28,pd,NA,0.767441860465116,2,NA
2343,2022-02-28,pd,NA,0.829787234042553,3,NA
2343,NA,md,NA,1.08630393996248,3,NA
2343,NA,pd,NA,0.889747191011236,NA,NA
2345,2022-03-08,md,0.754020100502513,0.747133757961783,1,NA
2345,2022-03-08,md,0.754020100502513,8.74698795180723,2,NA
2345,2022-03-08,md,0.754020100502513,0.754237288135593,3,NA
2345,2022-03-08,md,0.754020100502513,0.694202898550725,4,NA
2345,2022-03-08,md,0.754020100502513,0.710344827586207,5,NA
2345,2022-03-08,md,0.754020100502513,0.72,6,NA
2345,2022-03-25,pd,0.76590330788804,0.76590330788804,1,NA
2345,2022-03-25,pd,0.76590330788804,0.76590330788804,2,NA
2345,2022-03-25,pd,0.76590330788804,0.76590330788804,3,NA
2345,2022-03-25,pd,0.76590330788804,0.76590330788804,4,NA
2345,2022-03-30,pd,0.653448275862069,NA,1,NA
2345,2022-03-30,pd,0.653448275862069,NA,2,NA
2345,2022-04-06,md,NA,0.694468085106383,1,NA
2345,2022-04-13,md,0.647466539196941,0.647826086956522,1,NA
2345,2022-04-11,pd,0.631042654028436,0.630666666666667,1,NA
2345,2022-04-13,md,0.647466539196941,0.578947368421053,2,NA
2345,2022-04-11,pd,0.631042654028436,0.629807692307693,2,NA
2345,2022-04-13,md,0.647466539196941,0.5960219478738,3,NA
2345,2022-04-11,pd,0.631042654028436,0.597945205479452,3,NA
2345,2022-04-13,md,0.647466539196941,0.616564417177914,4,NA
2345,2022-04-25,md,0.703242712086472,NA,1,NA
2345,2022-04-25,pd,0.655629139072848,NA,1,NA
2345,2022-04-25,md,0.703242712086472,NA,2,NA
2345,2022-04-25,pd,0.655629139072848,NA,2,NA
2345,2022-04-25,md,0.703242712086472,NA,3,NA
2345,2022-04-25,pd,0.655629139072848,NA,3,NA
2345,2022-04-25,pd,0.655629139072848,NA,4,NA
2345,2022-05-04,md,0.605771157571304,NA,1,NA
2345,2022-05-04,md,0.605771157571304,NA,2,NA
2345,2022-05-04,md,0.605771157571304,NA,3,NA
2345,2022-05-04,md,0.605771157571304,NA,4,NA
2345,2022-05-04,md,0.605771157571304,NA,5,NA
2345,2022-05-04,md,0.605771157571304,NA,6,NA
2345,2022-05-04,md,0.605771157571304,NA,7,NA
2345,2022-05-09,md,0.808270676691729,NA,1,NA
2345,2022-05-09,pd,0.611785095320624,NA,1,NA
2345,2022-05-09,md,0.808270676691729,NA,2,NA
2345,2022-05-09,pd,0.611785095320624,NA,2,NA
2345,2022-05-09,pd,0.611785095320624,NA,3,NA
2345,2022-05-09,pd,0.611785095320624,NA,4,NA
2345,2022-05-09,pd,0.611785095320624,NA,5,NA
2345,2022-05-09,pd,0.611785095320624,NA,6,NA
2345,2022-05-09,pd,0.611785095320624,NA,7,NA
2345,2022-05-23,md,0.58410480349345,NA,1,NA
2345,2022-05-23,pd,0.678082191780822,NA,1,NA
2345,2022-05-23,md,0.58410480349345,NA,2,NA
2345,2022-05-23,pd,0.678082191780822,NA,2,NA
2345,2022-05-23,md,0.58410480349345,NA,3,NA
2345,2022-05-23,pd,0.678082191780822,NA,3,NA
2345,2022-05-23,md,0.58410480349345,NA,4,NA
2345,2022-07-19,md,0.494289897510981,NA,1,NA
2345,2022-07-19,pd,0.566042154566745,NA,1,NA
2345,2022-07-19,md,0.494289897510981,NA,2,NA
2345,2022-07-19,pd,0.566042154566745,NA,2,NA
2345,2022-07-19,md,0.494289897510981,NA,3,NA
2345,2022-07-19,pd,0.566042154566745,NA,3,NA
2345,2022-07-19,md,0.494289897510981,NA,4,NA
2345,2022-02-28,md,NA,0.745283018867925,1,NA
2345,2022-02-28,md,NA,0.729508196721312,2,NA
2345,2022-02-28,md,NA,0.76068376068376,3,NA
2345,2022-02-28,md,NA,0.703389830508475,4,NA
2345,NA,md,NA,0.658846529814272,3,NA
2345,NA,pd,NA,0.631042654028436,NA,NA
2346,2022-03-08,md,0.833924050632911,0.8225,1,NA
2346,2022-03-08,md,0.833924050632911,0.820253164556962,2,NA
2346,2022-03-08,md,0.833924050632911,0.85952380952381,3,NA
2346,2022-03-15,md,0.691208791208791,0.689795918367347,1,NA
2346,2022-03-15,pd,0.750641025641026,0.704615384615385,1,NA
2346,2022-03-15,md,0.691208791208791,0.690909090909091,2,NA
2346,2022-03-15,pd,0.750641025641026,0.67536231884058,2,NA
2346,2022-03-15,md,0.691208791208791,0.74,3,NA
2346,2022-03-15,pd,0.750641025641026,1.29375,3,NA
2346,2022-03-15,md,0.691208791208791,1.23584905660377,4,NA
2346,2022-03-15,pd,0.750641025641026,NA,4,NA
2346,2022-03-25,md,1.18421052631579,1.18421052631579,1,NA
2346,2022-03-23,pd,NA,1.71511627906977,1,NA
2346,2022-03-25,pd,NA,1.71511627906977,1,NA
2346,2022-03-23,pd,1.71511627906977,NA,1,NA
2346,2022-03-25,pd,1.71511627906977,NA,1,NA
2346,2022-03-23,pd,1.71511627906977,1.71511627906977,1,NA
2346,2022-03-25,pd,1.71511627906977,1.71511627906977,1,NA
2346,2022-03-25,md,1.18421052631579,1.18421052631579,2,NA
2346,2022-03-25,pd,1.71511627906977,1.71511627906977,2,NA
2346,2022-03-23,pd,1.71511627906977,1.71511627906977,2,NA
2346,2022-03-25,pd,1.71511627906977,NA,2,NA
2346,2022-03-23,pd,1.71511627906977,NA,2,NA
2346,2022-03-25,pd,NA,1.71511627906977,2,NA
2346,2022-03-23,pd,NA,1.71511627906977,2,NA
2346,2022-03-25,md,1.18421052631579,1.18421052631579,3,NA
2346,2022-03-25,pd,1.71511627906977,1.71511627906977,3,NA
2346,2022-03-25,md,1.18421052631579,1.18421052631579,4,NA
2346,2022-03-25,md,1.18421052631579,1.18421052631579,5,NA
2346,2022-03-25,md,1.18421052631579,1.18421052631579,6,NA
2346,2022-03-30,pd,1.33788819875776,NA,1,NA
2346,2022-03-30,pd,1.33788819875776,NA,2,NA
