"","week","tree","time","plot","site","species","mpa_mean","lwc_mean","mean_swc_per_dry_g_y0","mean_swc_g_y0","lfm_y0_percent","lfm_y1_percent","lfm_both_percent","rwc_percent_y0","lwm_g","ldm_g","area_cm2","lma_g_cm2","alas_cm2_per_mm2","sla_cm_g","lwa_g_cm2"
"890",21,"2370","md","Weathertop","LL","blue oak",3.2,NA,1.11726572323184,0.2998,82.535046728972,NA,NA,NA,0.493,0.246,15.932,0.0154406226462465,5.20051336047957,64.7642276422764,NA
"891",21,"2371","pd","Weathertop","LL","blue oak",1.5165,0.864904552129222,0.895770322347498,0.4201,131.180312201338,NA,NA,96.554276308531,1.072,0.459,34.195,0.0134230150606814,6.54083682354109,74.4989106753813,0.0116096268292824
"892",21,"2371","pd","Weathertop","LL","blue oak",1.5165,0.864904552129222,0.895770322347498,0.4201,131.180312201338,NA,NA,96.554276308531,0.633,0.294,21.659,0.0135740338889145,4.63200337601097,73.6700680272109,0.0117402437012785
"893",21,"2371","pd","Weathertop","LL","blue oak",1.5165,0.864904552129222,0.895770322347498,0.4201,131.180312201338,NA,NA,96.554276308531,0.535,0.238,18.454,0.0128969329142733,4.78909193087204,77.5378151260504,0.0111546159860602
"894",21,"2371","md","Weathertop","LL","blue oak",2.55666666666667,NA,0.895770322347498,0.4201,77.0657672849916,NA,NA,NA,1.072,0.459,34.195,0.0134230150606814,6.54083682354109,74.4989106753813,NA
"895",21,"2371","md","Weathertop","LL","blue oak",2.55666666666667,NA,0.895770322347498,0.4201,77.0657672849916,NA,NA,NA,0.633,0.294,21.659,0.0135740338889145,4.63200337601097,73.6700680272109,NA
"896",21,"2371","md","Weathertop","LL","blue oak",2.55666666666667,NA,0.895770322347498,0.4201,77.0657672849916,NA,NA,NA,0.535,0.238,18.454,0.0128969329142733,4.78909193087204,77.5378151260504,NA
"897",21,"2372","pd","Weathertop","LL","blue oak",1.78833333333333,0.883656509695291,0.87079969359467,0.49965,88.3221669908508,NA,NA,101.476437830099,1.269,0.622,41.149,0.0151157986828355,4.92985566132591,66.1559485530547,0.0133571739053311
"898",21,"2372","pd","Weathertop","LL","blue oak",1.78833333333333,0.883656509695291,0.87079969359467,0.49965,88.3221669908508,NA,NA,101.476437830099,0.958,0.473,32.65,0.0144869831546708,5.53722509664914,69.0274841437632,0.0128015169704709
"899",21,"2372","pd","Weathertop","LL","blue oak",1.78833333333333,0.883656509695291,0.87079969359467,0.49965,88.3221669908508,NA,NA,101.476437830099,0.782,0.388,26.231,0.01479165872441,5.56407271935828,67.6056701030928,0.013070745521016
"900",21,"2372","md","Weathertop","LL","blue oak",2.18,NA,0.87079969359467,0.49965,70.4167221408601,NA,NA,NA,1.269,0.622,41.149,0.0151157986828355,4.92985566132591,66.1559485530547,NA
"901",21,"2372","md","Weathertop","LL","blue oak",2.18,NA,0.87079969359467,0.49965,70.4167221408601,NA,NA,NA,0.958,0.473,32.65,0.0144869831546708,5.53722509664914,69.0274841437632,NA
"902",21,"2372","md","Weathertop","LL","blue oak",2.18,NA,0.87079969359467,0.49965,70.4167221408601,NA,NA,NA,0.782,0.388,26.231,0.01479165872441,5.56407271935828,67.6056701030928,NA
"903",21,"2375","pd","Hobbiton","LL","blue oak",1.69933333333333,0.851851851851852,1.0692774463686,0.478666666666667,98.7134360966137,NA,NA,79.6661198405376,0.962,0.464,29.118,0.0159351603818944,3.89548309130009,62.7543103448276,0.013574395880873
"904",21,"2375","pd","Hobbiton","LL","blue oak",1.69933333333333,0.851851851851852,1.0692774463686,0.478666666666667,98.7134360966137,NA,NA,79.6661198405376,0.534,0.257,16.756,0.0153377894485557,3.73494893499455,65.1984435797665,0.013065524345066
"905",21,"2375","pd","Hobbiton","LL","blue oak",1.69933333333333,0.851851851851852,1.0692774463686,0.478666666666667,98.7134360966137,NA,NA,79.6661198405376,0.98,0.446,28.905,0.0154298564262238,4.15823617434587,64.8094170403588,0.0131439517704869
"906",21,"2375","md","Hobbiton","LL","blue oak",3.442,0.763187588152327,1.0692774463686,0.478666666666667,74.6327319587629,NA,NA,71.3741406165636,0.962,0.464,29.118,0.0159351603818944,3.89548309130009,62.7543103448276,0.0121615166186785
"907",21,"2375","md","Hobbiton","LL","blue oak",3.442,0.763187588152327,1.0692774463686,0.478666666666667,74.6327319587629,NA,NA,71.3741406165636,0.534,0.257,16.756,0.0153377894485557,3.73494893499455,65.1984435797665,0.0117056105368314
"908",21,"2375","md","Hobbiton","LL","blue oak",3.442,0.763187588152327,1.0692774463686,0.478666666666667,74.6327319587629,NA,NA,71.3741406165636,0.98,0.446,28.905,0.0154298564262238,4.15823617434587,64.8094170403588,0.0117758749114664
"909",21,"2376","pd","MiddleEarth","LL","live oak",1.2044,0.659090909090909,NA,NA,NA,33.879474806419,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910",21,"2376","md","MiddleEarth","LL","live oak",2.35,0.58600129617628,NA,NA,NA,61.2740899357602,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911",21,"2377","md","MiddleEarth","LL","live oak",1.61575,0.56870026525199,1.25901639344262,0.0768,72.2413793103448,55.8978873239437,NA,45.1702033598587,NA,NA,NA,NA,NA,NA,NA
"912",21,"2377","pd","MiddleEarth","LL","live oak",0.905666666666667,0.547619047619048,1.25901639344262,0.0768,NA,29.8003237992445,NA,43.4957837301589,NA,NA,NA,NA,NA,NA,NA
"913",21,"2377","md","MiddleEarth","LL","live oak",1.61575,0.56870026525199,1.25901639344262,0.0768,72.2413793103448,48.6038011695906,NA,45.1702033598587,NA,NA,NA,NA,NA,NA,NA
"914",21,"2378","md","MiddleEarth","LL","blue oak",3.192,0.760397830018083,1.03678588637324,0.512533333333333,75.4483695652174,NA,NA,73.3418384656077,0.81,0.382,28.976,0.0131833241303147,3.28744834468666,75.8534031413613,0.0100245710611163
"915",21,"2378","md","MiddleEarth","LL","blue oak",3.192,0.760397830018083,1.03678588637324,0.512533333333333,75.4483695652174,NA,NA,73.3418384656077,0.6999,0.327,26.774,0.0122133413012624,4.05347390853023,81.8776758409786,0.00928699822275016
"916",21,"2378","md","MiddleEarth","LL","blue oak",3.192,0.760397830018083,1.03678588637324,0.512533333333333,75.4483695652174,NA,NA,73.3418384656077,1.672,0.784,56.059,0.0139852655238231,3.75476262721512,71.5038265306122,0.0106343655565418
"917",21,"2378","pd","MiddleEarth","LL","blue oak",1.70233333333333,0.856899488926746,1.03678588637324,0.512533333333333,123.947647683056,NA,NA,82.6496097399865,0.81,0.382,28.976,0.0131833241303147,3.28744834468666,75.8534031413613,0.0112967837096223
"918",21,"2378","pd","MiddleEarth","LL","blue oak",1.70233333333333,0.856899488926746,1.03678588637324,0.512533333333333,123.947647683056,NA,NA,82.6496097399865,0.6999,0.327,26.774,0.0122133413012624,4.05347390853023,81.8776758409786,0.0104656059191397
"919",21,"2378","pd","MiddleEarth","LL","blue oak",1.70233333333333,0.856899488926746,1.03678588637324,0.512533333333333,123.947647683056,NA,NA,82.6496097399865,1.672,0.784,56.059,0.0139852655238231,3.75476262721512,71.5038265306122,0.0119839668798689
"920",21,"2379","md","MiddleEarth","LL","blue oak",3.3255,0.698007033997655,1.03565286002976,0.596266666666667,69.6957123098202,NA,NA,67.3977797905757,0.866,0.4,27.785,0.014396256973187,4.29493629283669,69.4625,0.0100486886305223
"921",21,"2379","md","MiddleEarth","LL","blue oak",3.3255,0.698007033997655,1.03565286002976,0.596266666666667,69.6957123098202,NA,NA,67.3977797905757,0.744,0.345,25.476,0.0135421573245407,4.27364213446899,73.8434782608696,0.00945252106803227
"922",21,"2379","md","MiddleEarth","LL","blue oak",3.3255,0.698007033997655,1.03565286002976,0.596266666666667,69.6957123098202,NA,NA,67.3977797905757,0.391,0.184,13.452,0.0136782634552483,2.66526901186582,73.1086956521739,0.00954752410463638
"923",21,"2379","pd","MiddleEarth","LL","blue oak",2.286,0.880687563195147,1.03565286002976,0.596266666666667,170.981459431876,NA,NA,85.0369459868863,0.866,0.4,27.785,0.014396256973187,4.29493629283669,69.4625,0.0126786044728472
"924",21,"2379","pd","MiddleEarth","LL","blue oak",2.286,0.880687563195147,1.03565286002976,0.596266666666667,170.981459431876,NA,NA,85.0369459868863,0.744,0.345,25.476,0.0135421573245407,4.27364213446899,73.8434782608696,0.0119264095345551
"925",21,"2379","pd","MiddleEarth","LL","blue oak",2.286,0.880687563195147,1.03565286002976,0.596266666666667,170.981459431876,NA,NA,85.0369459868863,0.391,0.184,13.452,0.0136782634552483,2.66526901186582,73.1086956521739,0.0120462765111439
"926",21,"2380","md","MiddleEarth","LL","live oak",3.78,0.567164179104478,0.86862093520057,0.0221,NA,54.987732631201,NA,65.294785805907,NA,NA,NA,NA,NA,NA,NA
"927",21,"2380","pd","MiddleEarth","LL","live oak",0.850333333333333,0.621621621621622,0.86862093520057,0.0221,84.2567707256564,173.551769331586,NA,71.5641998057629,NA,NA,NA,NA,NA,NA,NA
"928",21,"2381","md","Weathertop","LL","blue oak",2.6365,0.747482571649884,1.00039344627889,0.55885,75.039603960396,NA,NA,74.718859307831,0.945,0.455,28.123,0.0161789282793443,5.46376277413742,61.8087912087912,0.0120934669167833
"929",21,"2381","md","Weathertop","LL","blue oak",2.6365,0.747482571649884,1.00039344627889,0.55885,75.039603960396,NA,NA,74.718859307831,0.82,0.391,23.54,0.0166100254885302,4.46803996408308,60.2046035805627,0.0124157045673367
"930",21,"2381","md","Weathertop","LL","blue oak",2.6365,0.747482571649884,1.00039344627889,0.55885,75.039603960396,NA,NA,74.718859307831,0.951,0.471,28.013,0.016813622246814,3.93674014267681,59.4755838641189,0.0125678895957982
"931",21,"2382","pd","Weathertop","LL","blue oak",1.366,0.758664955070603,6.85522648150996,0.602066666666667,98.2996528086887,NA,NA,11.0669568265452,0.878,0.402,27.992,0.0143612460703058,4.01339143914989,69.6318407960199,0.0108953741046864
"932",21,"2382","pd","Weathertop","LL","blue oak",1.366,0.758664955070603,6.85522648150996,0.602066666666667,98.2996528086887,NA,NA,11.0669568265452,1.062,0.538,33.14,0.0162341581170791,4.88166487488122,61.5985130111524,0.0123162868385029
"933",21,"2382","pd","Weathertop","LL","blue oak",1.366,0.758664955070603,6.85522648150996,0.602066666666667,98.2996528086887,NA,NA,11.0669568265452,0.851,0.438,26.557,0.0164928267500094,4.3752164211909,60.6324200913242,0.0125125296652831
"934",21,"2382","md","Weathertop","LL","blue oak",3.88833333333333,0.630057388809182,6.85522648150996,0.602066666666667,65.3261600537996,NA,NA,9.19090551579271,0.878,0.402,27.992,0.0143612460703058,4.01339143914989,69.6318407960199,0.009048409199103
"935",21,"2382","md","Weathertop","LL","blue oak",3.88833333333333,0.630057388809182,6.85522648150996,0.602066666666667,65.3261600537996,NA,NA,9.19090551579271,1.062,0.538,33.14,0.0162341581170791,4.88166487488122,61.5985130111524,0.0102284512727622
"936",21,"2382","md","Weathertop","LL","blue oak",3.88833333333333,0.630057388809182,6.85522648150996,0.602066666666667,65.3261600537996,NA,NA,9.19090551579271,0.851,0.438,26.557,0.0164928267500094,4.3752164211909,60.6324200913242,0.0103914273561932
"937",21,"2383","md","Weathertop","LL","blue oak",3.34333333333333,NA,NA,NA,71.5020723167072,NA,NA,NA,0.742,0.382,NA,NA,NA,NA,NA
"938",21,"2383","md","Weathertop","LL","blue oak",3.34333333333333,NA,NA,NA,71.5020723167072,NA,NA,NA,0.399,0.209,NA,NA,NA,NA,NA
"939",21,"2383","md","Weathertop","LL","blue oak",3.34333333333333,NA,NA,NA,71.5020723167072,NA,NA,NA,0.672,0.349,NA,NA,NA,NA,NA
"940",21,"2383","pd","Weathertop","LL","blue oak",1.53225,0.649484536082474,NA,NA,24.5155855096883,NA,NA,NA,0.742,0.382,NA,NA,NA,NA,NA
"941",21,"2383","pd","Weathertop","LL","blue oak",1.53225,0.649484536082474,NA,NA,24.5155855096883,NA,NA,NA,0.399,0.209,NA,NA,NA,NA,NA
"942",21,"2383","pd","Weathertop","LL","blue oak",1.53225,0.649484536082474,NA,NA,24.5155855096883,NA,NA,NA,0.672,0.349,NA,NA,NA,NA,NA
"943",21,"2384","md","Weathertop","LL","blue oak",3.01666666666667,NA,0.856492966968664,0.381033333333333,73.2066217044758,NA,NA,NA,0.439,0.222,13.484,0.0164639572827054,3.31715725563752,60.7387387387387,NA
"944",21,"2384","md","Weathertop","LL","blue oak",3.01666666666667,NA,0.856492966968664,0.381033333333333,73.2066217044758,NA,NA,NA,0.54,0.267,17.158,0.0155612542254342,2.87828355091926,64.2621722846442,NA
"945",21,"2384","md","Weathertop","LL","blue oak",3.01666666666667,NA,0.856492966968664,0.381033333333333,73.2066217044758,NA,NA,NA,0.396,0.192,12.395,0.0154901169826543,3.20221657271982,64.5572916666667,NA
"946",21,"2384","pd","Weathertop","LL","blue oak",1.2535,0.764705882352941,0.856492966968664,0.381033333333333,105.163043478261,NA,NA,89.283381398848,0.439,0.222,13.484,0.0164639572827054,3.31715725563752,60.7387387387387,0.0125900849808924
"947",21,"2384","pd","Weathertop","LL","blue oak",1.2535,0.764705882352941,0.856492966968664,0.381033333333333,105.163043478261,NA,NA,89.283381398848,0.54,0.267,17.158,0.0155612542254342,2.87828355091926,64.2621722846442,0.0118997826429791
"948",21,"2384","pd","Weathertop","LL","blue oak",1.2535,0.764705882352941,0.856492966968664,0.381033333333333,105.163043478261,NA,NA,89.283381398848,0.396,0.192,12.395,0.0154901169826543,3.20221657271982,64.5572916666667,0.0118453835749709
"949",21,"2387","pd",NA,NA,NA,NA,NA,NA,NA,108.886686488272,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"950",21,"30","md",NA,NA,NA,NA,NA,NA,NA,277.676311030741,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"951",21,"30","md",NA,NA,NA,NA,NA,NA,NA,278.635642517187,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"952",21,"30","md",NA,NA,NA,NA,NA,NA,NA,-72.2455396996709,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"953",21,"30","md",NA,NA,NA,NA,NA,NA,NA,353.251533742331,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"954",21,"40","md",NA,NA,NA,NA,NA,NA,NA,231.428571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"955",21,"40","md",NA,NA,NA,NA,NA,NA,NA,269.062253743105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"956",21,"40","md",NA,NA,NA,NA,NA,NA,NA,235.679012345679,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"957",22,"11","md",NA,NA,NA,NA,NA,NA,NA,156.811499509964,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"958",22,"11","md",NA,NA,NA,NA,NA,NA,NA,278.609127600124,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"959",22,"11","md",NA,NA,NA,NA,NA,NA,NA,119.91341991342,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"960",22,"30","md",NA,NA,NA,NA,NA,NA,NA,267.025733093956,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"961",22,"30","md",NA,NA,NA,NA,NA,NA,NA,321.068433585257,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"962",22,"30","md",NA,NA,NA,NA,NA,NA,NA,302.758406942507,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"963",22,"30","md",NA,NA,NA,NA,NA,NA,NA,331.467698719857,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"964",22,"40","md",NA,NA,NA,NA,NA,NA,NA,224.214402618658,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"965",22,"40","md",NA,NA,NA,NA,NA,NA,NA,131.265367883488,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"966",29,"2005","pd","High","Cucu Mesa","blue oak",NA,NA,NA,NA,67.5611413043478,NA,NA,NA,1.079,0.631,37.19,0.0169669265931702,5.09022076524598,58.9381933438986,NA
"967",29,"2005","pd","High","Cucu Mesa","blue oak",NA,NA,NA,NA,67.5611413043478,NA,NA,NA,1.853,1.06,62.886,0.0168558979741119,7.24237137296312,59.3264150943396,NA
"968",29,"2005","pd","High","Cucu Mesa","blue oak",NA,NA,NA,NA,67.5611413043478,NA,NA,NA,1.653,0.95,59.853,0.0158722202730022,9.72030694783593,63.0031578947368,NA
"969",29,"2005","md","High","Cucu Mesa","blue oak",4.33333333333333,0.634094616639478,NA,NA,64.0625,NA,NA,NA,1.079,0.631,37.19,0.0169669265931702,5.09022076524598,58.9381933438986,0.0107586368136464
"970",29,"2005","md","High","Cucu Mesa","blue oak",4.33333333333333,0.634094616639478,NA,NA,64.0625,NA,NA,NA,1.853,1.06,62.886,0.0168558979741119,7.24237137296312,59.3264150943396,0.0106882341640086
"971",29,"2005","md","High","Cucu Mesa","blue oak",4.33333333333333,0.634094616639478,NA,NA,64.0625,NA,NA,NA,1.653,0.95,59.853,0.0158722202730022,9.72030694783593,63.0031578947368,0.0100644894292267
"972",29,"2006","md","High","Cucu Mesa","blue oak",4.46666666666667,0.637735849056604,NA,NA,63.816054860831,NA,NA,NA,0.459,0.267,17.479,0.0152754734252532,4.1706403557703,65.4644194756554,0.00974171701459544
"973",29,"2006","md","High","Cucu Mesa","blue oak",4.46666666666667,0.637735849056604,NA,NA,63.816054860831,NA,NA,NA,0.56,0.353,20.755,0.0170079498915924,4.12849548516276,58.7960339943343,0.0108465793648269
"974",29,"2006","md","High","Cucu Mesa","blue oak",4.46666666666667,0.637735849056604,NA,NA,63.816054860831,NA,NA,NA,0.506,0.326,21.595,0.0150960870571892,3.75775782760833,66.2423312883435,0.00962731589684896
"975",29,"2009","pd","Hobbiton","LL","blue oak",NA,NA,NA,NA,59.9818511796733,NA,NA,NA,0.595,0.388,23.4,0.0165811965811966,3.95404200341775,60.3092783505155,NA
"976",29,"2009","pd","Hobbiton","LL","blue oak",NA,NA,NA,NA,59.9818511796733,NA,NA,NA,0.639,0.415,25.335,0.0163805012828103,5.20274251477643,61.0481927710843,NA
"977",29,"2009","pd","Hobbiton","LL","blue oak",NA,NA,NA,NA,59.9818511796733,NA,NA,NA,0.398,0.257,15.585,0.0164902149502727,4.09988394725155,60.6420233463035,NA
"978",29,"2009","md","Hobbiton","LL","blue oak",3.93333333333333,0.579160186625195,NA,NA,60.2637614678899,NA,NA,NA,0.595,0.388,23.4,0.0165811965811966,3.95404200341775,60.3092783505155,0.00960316890643487
"979",29,"2009","md","Hobbiton","LL","blue oak",3.93333333333333,0.579160186625195,NA,NA,60.2637614678899,NA,NA,NA,0.639,0.415,25.335,0.0163805012828103,5.20274251477643,61.0481927710843,0.00948693417996666
"980",29,"2009","md","Hobbiton","LL","blue oak",3.93333333333333,0.579160186625195,NA,NA,60.2637614678899,NA,NA,NA,0.398,0.257,15.585,0.0164902149502727,4.09988394725155,60.6420233463035,0.00955047596808952
"981",29,"2010","pd","Weathertop","LL","blue oak",3.43333333333333,0.684691848906561,NA,NA,66.7702936096719,NA,NA,NA,0.657,0.394,22.885,0.017216517369456,2.0720417408899,58.0837563451777,0.0117880091094248
"982",29,"2010","pd","Weathertop","LL","blue oak",3.43333333333333,0.684691848906561,NA,NA,66.7702936096719,NA,NA,NA,NA,NA,36.141,NA,NA,NA,NA
"983",29,"2010","pd","Weathertop","LL","blue oak",3.43333333333333,0.684691848906561,NA,NA,66.7702936096719,NA,NA,NA,0.981,0.588,32.972,0.0178333131141575,4.1254757980963,56.0748299319728,0.0122103241282621
"984",29,"2010","pd","Weathertop","LL","blue oak",3.43333333333333,0.684691848906561,NA,NA,66.7702936096719,NA,NA,NA,0.736,0.439,25.553,0.017179978867452,2.58892538899363,58.2072892938497,0.0117629914949314
"985",29,"2010","pd","Weathertop","LL","blue oak",3.43333333333333,0.684691848906561,NA,NA,66.7702936096719,NA,NA,NA,0.9565,0.574,30.399,0.0188822000723708,3.28990375137237,53.3486998394864,0.0129284884789752
"986",29,"2010","pd","Weathertop","LL","blue oak",3.43333333333333,0.684691848906561,NA,NA,66.7702936096719,NA,NA,NA,1.108,0.673,41.416,0.0162497585474213,6.49215007506944,61.5393759286776,0.0111260772241191
"987",29,"2011","md","Weathertop","LL","blue oak",4.875,0.562850971922246,NA,NA,56.6019417475728,NA,NA,NA,0.59,0.377,23.136,0.0162949515905947,4.63871096419009,61.368700265252,0.00917162934019218
"988",29,"2011","md","Weathertop","LL","blue oak",4.875,0.562850971922246,NA,NA,56.6019417475728,NA,NA,NA,0.511,0.327,18.519,0.0176575409039365,4.07659426246437,56.6330275229358,0.00993856405953747
"989",29,"2011","md","Weathertop","LL","blue oak",4.875,0.562850971922246,NA,NA,56.6019417475728,NA,NA,NA,0.662,0.421,25.467,0.0165311972356383,4.09195744514705,60.4916864608076,0.00930460043111736
"990",29,"2011","pd","Weathertop","LL","blue oak",4.13333333333333,0.61679273827534,NA,NA,64.5306122448979,NA,NA,NA,0.59,0.377,23.136,0.0162949515905947,4.63871096419009,61.368700265252,0.010050607811627
"991",29,"2011","pd","Weathertop","LL","blue oak",4.13333333333333,0.61679273827534,NA,NA,64.5306122448979,NA,NA,NA,0.511,0.327,18.519,0.0176575409039365,4.07659426246437,56.6330275229358,0.0108910430053478
"992",29,"2011","pd","Weathertop","LL","blue oak",4.13333333333333,0.61679273827534,NA,NA,64.5306122448979,NA,NA,NA,0.662,0.421,25.467,0.0165311972356383,4.09195744514705,60.4916864608076,0.0101963224099391
"993",29,"2013","md","Low","Cucu Mesa","blue oak",3.96666666666667,0.597010869565217,NA,NA,63.3348687240903,NA,NA,NA,0.893,0.55,32.635,0.01685307185537,3.31579148252673,59.3363636363636,0.0100614670832195
"994",29,"2013","md","Low","Cucu Mesa","blue oak",3.96666666666667,0.597010869565217,NA,NA,63.3348687240903,NA,NA,NA,1.077,0.627,NA,NA,NA,NA,NA
"995",29,"2013","md","Low","Cucu Mesa","blue oak",3.96666666666667,0.597010869565217,NA,NA,63.3348687240903,NA,NA,NA,0.436,0.258,14.733,0.0175117084096925,2.0982582088101,57.1046511627907,0.010454680265243
"996",29,"2015","md","Low","Cucu Mesa","blue oak",4.7,0.611616161616162,NA,NA,65.1905252317199,NA,NA,NA,0.63,0.355,20.286,0.0174997535245982,3.95662354303139,57.143661971831,0.0107031320799437
"997",29,"2015","md","Low","Cucu Mesa","blue oak",4.7,0.611616161616162,NA,NA,65.1905252317199,NA,NA,NA,0.54,0.31,17.122,0.0181053615231865,4.28717803451418,55.2322580645161,0.0110735317194843
"998",29,"2015","md","Low","Cucu Mesa","blue oak",4.7,0.611616161616162,NA,NA,65.1905252317199,NA,NA,NA,0.632,0.354,20.363,0.0173844718361735,3.86502539458895,57.5225988700565,0.0106326239361647
"999",29,"2020","md","Chamise","Chamise","blue oak",3.86666666666667,0.596783625730994,NA,NA,63.4358288770053,NA,NA,NA,0.533,0.313,19.63,0.0159449821701477,7.93293148602301,62.7156549520767,0.0095157042717168
"1000",29,"2020","md","Chamise","Chamise","blue oak",3.86666666666667,0.596783625730994,NA,NA,63.4358288770053,NA,NA,NA,0.39,0.229,13.975,0.016386404293381,4.07351540433458,61.0262008733624,0.00977913776689784
"1001",29,"2020","md","Chamise","Chamise","blue oak",3.86666666666667,0.596783625730994,NA,NA,63.4358288770053,NA,NA,NA,0.354,0.208,13.61,0.0152828802351212,3.24746354150889,65.4326923076923,0.00912057267832818
"1002",29,"2021","md","Chamise","Chamise","blue oak",4.175,0.610022271714922,NA,NA,63.6,NA,NA,NA,0.555,0.322,21.822,0.0147557510768949,6.06704370364458,67.7701863354037,0.00900133679278733
"1003",29,"2021","md","Chamise","Chamise","blue oak",4.175,0.610022271714922,NA,NA,63.6,NA,NA,NA,0.475,0.286,17.049,0.0167751774297613,2.25884089471278,59.6118881118881,0.0102332318441239
"1004",29,"2021","md","Chamise","Chamise","blue oak",4.175,0.610022271714922,NA,NA,63.6,NA,NA,NA,0.494,0.294,19.176,0.0153316645807259,5.09072819787775,65.2244897959184,0.00935265685670562
"1005",29,"2023","md","Chamise","Chamise","live oak",3.46666666666667,0.5575,NA,NA,61.1111111111111,53.184627788229,NA,NA,0.908,0.552,31.304,0.0176335292614362,5.10206901647006,56.7101449275362,0.00983069256325068
"1006",29,"2023","md","Chamise","Chamise","live oak",3.46666666666667,0.5575,NA,NA,61.1111111111111,53.184627788229,NA,NA,1.176,0.744,36.1,0.0206094182825485,6.39952488930432,48.5215053763441,0.0114897506925208
"1007",29,"2023","md","Chamise","Chamise","live oak",3.46666666666667,0.5575,NA,NA,61.1111111111111,53.184627788229,NA,NA,2.019,1.228,56.603,0.0216949631644966,10.419288691559,46.0936482084691,0.0120949419642069
"1008",29,"2024","md","Chamise","Chamise","blue oak",4.1,0.6265664160401,NA,NA,62.8688152519292,NA,NA,NA,1.408,0.803,49.277,0.0162956348803702,5.50816351569072,61.3661270236613,0.0102102975440916
"1009",29,"2024","md","Chamise","Chamise","blue oak",4.1,0.6265664160401,NA,NA,62.8688152519292,NA,NA,NA,0.925,0.54,30.615,0.0176384125428711,4.06933155118261,56.6944444444444,0.0110516369316235
"1010",29,"2024","md","Chamise","Chamise","blue oak",4.1,0.6265664160401,NA,NA,62.8688152519292,NA,NA,NA,0.599,0.342,20.074,0.0170369632360267,2.93697335489959,58.6959064327485,0.0106747889950042
"1011",29,"2025","md","Chamise","Chamise","blue oak",4.06666666666667,0.60359477124183,NA,NA,59.5717066839715,NA,NA,NA,0.679,0.402,25.493,0.0157690346369592,3.704653911835,63.4154228855721,0.00951810685439988
"1012",29,"2025","md","Chamise","Chamise","blue oak",4.06666666666667,0.60359477124183,NA,NA,59.5717066839715,NA,NA,NA,0.537,0.317,19.538,0.0162247927116389,3.06267211142328,61.6340694006309,0.00979320004522779
"1013",29,"2025","md","Chamise","Chamise","blue oak",4.06666666666667,0.60359477124183,NA,NA,59.5717066839715,NA,NA,NA,0.327,0.152,13.982,0.0108711200114433,3.45483811338994,91.9868421052632,0.0065617511964496
"1014",29,"2026","md","Shedd","Chamise","blue oak",4.53333333333333,0.549074074074074,NA,NA,60.0141043723554,NA,NA,NA,0.386,0.238,15.584,0.0152720739219713,3.40216042164916,65.4789915966387,0.0083854998478972
"1015",29,"2026","md","Shedd","Chamise","blue oak",4.53333333333333,0.549074074074074,NA,NA,60.0141043723554,NA,NA,NA,0.621,0.371,24.801,0.0149590742308778,5.30395289387543,66.8490566037736,0.00821363983232457
"1016",29,"2026","md","Shedd","Chamise","blue oak",4.53333333333333,0.549074074074074,NA,NA,60.0141043723554,NA,NA,NA,0.487,0.294,19.653,0.0149595481605862,3.67331318869073,66.8469387755102,0.00821390005484039
"1017",29,"2028","md","Shedd","Chamise","blue oak",4.75,0.55587958607714,NA,NA,57.787610619469,NA,NA,NA,0.623,0.383,21.836,0.0175398424619894,4.74736334588433,57.0130548302872,0.00975004036762891
"1018",29,"2028","md","Shedd","Chamise","blue oak",4.75,0.55587958607714,NA,NA,57.787610619469,NA,NA,NA,0.835,0.523,29.665,0.0176302039440418,5.33815522281766,56.7208413001912,0.00980027047086952
"1019",29,"2028","md","Shedd","Chamise","blue oak",4.75,0.55587958607714,NA,NA,57.787610619469,NA,NA,NA,1.009,0.596,33.774,0.0176467104873571,6.12351618140055,56.6677852348993,0.00980944612133519
"1020",29,"2029","md","Shedd","Chamise","live oak",3.3,0.553661327231121,NA,NA,61.707805203469,47.6263399693721,NA,NA,1.054,0.654,40.127,0.0162982530465771,11.3677650435181,61.3562691131498,0.00902371241331654
"1021",29,"2029","md","Shedd","Chamise","live oak",3.3,0.553661327231121,NA,NA,61.707805203469,47.6263399693721,NA,NA,0.751,0.0495,29.286,0.00169022741241549,8.82971171307628,591.636363636364,0.000935813552480384
