"","week","time","tree","plot","site","species","water_potential","lwc_mean","lma_g_cm2","ldmc","alas_cm2_per_mm2","lwa_g_cm2","leaf_count","swc_per_dry_g_mean","rwc","date_wp","week_alas_link","time_season","lwc"
"283",17,"pd","2346","Hobbiton","LL","blue oak",-2.00033333333333,NA,0.0125061015164839,NA,30.0443059708095,NA,6,NA,NA,2022-04-25,17,"before leafout",NA
"284",12,"md","2346","Hobbiton","LL","blue oak",-2.7125,1.18421052631579,0.0125963399111819,0.134400257036937,28.7748701984588,0.0149167183158733,6.66666666666667,1.59333345141526,78.5397736889187,2022-03-23,13,"before leafout",1.18421052631579
"285",17,"md","2346","Hobbiton","LL","blue oak",-2.211,NA,0.0125061015164839,NA,30.0443059708095,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"286",12,"pd","2346","Hobbiton","LL","blue oak",-1.78333333333333,1.71511627906977,0.0125963399111819,0.134400257036937,28.7748701984588,0.0216041876383643,6.66666666666667,1.59333345141526,113.750757500359,2022-03-25,13,"before leafout",1.71511627906977
"287",17,"md","2346","Hobbiton","LL","blue oak",-2.211,NA,0.0125061015164839,NA,30.0443059708095,NA,6,NA,NA,2022-04-25,17,"before leafout",NA
"288",12,"md","2346","Hobbiton","LL","blue oak",-2.7125,1.18421052631579,0.0125963399111819,0.134400257036937,28.7748701984588,0.0149167183158733,6.66666666666667,1.59333345141526,78.5397736889187,2022-03-25,13,"before leafout",1.18421052631579
"289",14,"md","2346","Hobbiton","LL","blue oak",-3.03333333333333,NA,0.0125963399111819,0.134400257036937,NA,NA,6.66666666666667,1.36494645968386,NA,2022-04-06,14,"before leafout",NA
"290",12,"pd","2346","Hobbiton","LL","blue oak",-1.78333333333333,1.71511627906977,0.0125963399111819,0.134400257036937,28.7748701984588,0.0216041876383643,6.66666666666667,1.59333345141526,113.750757500359,2022-03-23,13,"before leafout",1.71511627906977
"291",17,"pd","2346","Hobbiton","LL","blue oak",-2.00033333333333,NA,0.0125061015164839,NA,30.0443059708095,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"292",14,"pd","2346","Hobbiton","LL","blue oak",-1.05,NA,0.0125963399111819,0.134400257036937,28.7748701984588,NA,6.66666666666667,1.59333345141526,NA,2022-03-30,13,"before leafout",NA
"293",21,"md","2346","Hobbiton","LL","blue oak",-3.3165,NA,0.0133466707232087,0.106875874234115,19.5570877791098,NA,4.33333333333333,1.12008056392434,NA,2022-05-23,21,"after leafout",NA
"294",21,"pd","2346","Hobbiton","LL","blue oak",-2.0605,NA,0.0133466707232087,0.106875874234115,19.5570877791098,NA,4.33333333333333,1.12008056392434,NA,2022-05-25,21,"after leafout",NA
"295",19,"pd","2346","Hobbiton","LL","blue oak",-1.90625,NA,0.0133466707232087,NA,19.5570877791098,NA,4.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"296",21,"pd","2346","Hobbiton","LL","blue oak",-2.0605,NA,0.0133466707232087,0.106875874234115,19.5570877791098,NA,4.33333333333333,1.12008056392434,NA,2022-05-23,21,"after leafout",NA
"297",19,"md","2346","Hobbiton","LL","blue oak",-2.48133333333333,NA,0.0133466707232087,NA,19.5570877791098,NA,4.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"298",10,"pd","2346","Hobbiton","LL","blue oak",-1.51528571428571,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"299",9,"pd","2346","Hobbiton","LL","blue oak",-1.00875,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-28,10,"before leafout",NA
"300",10,"md","2346","Hobbiton","LL","blue oak",-2.53085714285714,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"301",10,"md","2346","Hobbiton","LL","blue oak",-2.53085714285714,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"302",10,"pd","2346","Hobbiton","LL","blue oak",-1.51528571428571,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"303",37,"pd","2347","Hobbiton","LL","blue oak",-2.62333333333333,NA,0.0107845330006073,0.183083007181793,32.136571399399,NA,6.66666666666667,0.916051162872373,NA,2022-09-15,37,"after leafout",NA
"304",12,"pd","2347","Hobbiton","LL","blue oak",-1.2,NA,0.0107126865471518,0.101453019368285,28.3272671549731,NA,5,1.90724909726419,NA,2022-03-23,13,"before leafout",NA
"305",10,"md","2347","Hobbiton","LL","blue oak",-2.114625,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"306",12,"pd","2347","Hobbiton","LL","blue oak",-1.2,NA,0.0107126865471518,0.101453019368285,28.3272671549731,NA,5,1.90724909726419,NA,2022-03-25,13,"before leafout",NA
"307",12,"md","2347","Hobbiton","LL","blue oak",-2.3125,NA,0.0107126865471518,0.101453019368285,28.3272671549731,NA,5,1.90724909726419,NA,2022-03-25,13,"before leafout",NA
"308",9,"pd","2347","Hobbiton","LL","blue oak",-1.786,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-28,10,"before leafout",NA
"309",17,"md","2347","Hobbiton","LL","blue oak",-2.35985714285714,NA,0.0136788066608218,NA,39.3426553691991,NA,5.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"310",12,"md","2347","Hobbiton","LL","blue oak",-2.3125,NA,0.0107126865471518,0.101453019368285,28.3272671549731,NA,5,1.90724909726419,NA,2022-03-23,13,"before leafout",NA
"311",37,"md","2347","Hobbiton","LL","blue oak",-3.5525,NA,0.0107845330006073,0.183083007181793,32.136571399399,NA,6.66666666666667,0.916051162872373,NA,2022-09-15,37,"after leafout",NA
"312",17,"pd","2347","Hobbiton","LL","blue oak",-1.36066666666667,NA,0.0136788066608218,NA,39.3426553691991,NA,5.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"313",14,"pd","2347","Hobbiton","LL","blue oak",-1.23233333333333,NA,0.0107126865471518,0.101453019368285,28.3272671549731,NA,5,1.90724909726419,NA,2022-03-30,13,"before leafout",NA
"314",17,"md","2347","Hobbiton","LL","blue oak",-2.35985714285714,NA,0.0136788066608218,NA,39.3426553691991,NA,5.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"315",17,"pd","2347","Hobbiton","LL","blue oak",-1.36066666666667,NA,0.0136788066608218,NA,39.3426553691991,NA,5.66666666666667,NA,NA,2022-04-27,17,"before leafout",NA
"316",14,"md","2347","Hobbiton","LL","blue oak",-2.36666666666667,NA,0.0107126865471518,0.101453019368285,NA,NA,5,1.51790553506252,NA,2022-04-06,14,"before leafout",NA
"317",10,"md","2347","Hobbiton","LL","blue oak",-2.114625,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"318",21,"pd","2347","Hobbiton","LL","blue oak",-1.934,NA,0.013623789711923,0.205440505181593,27.2242494326599,NA,5,1.02389042217822,NA,2022-05-23,21,"after leafout",NA
"319",19,"pd","2347","Hobbiton","LL","blue oak",-1.5556,NA,0.013623789711923,NA,27.2242494326599,NA,5,NA,NA,2022-05-09,21,"after leafout",NA
"320",21,"md","2347","Hobbiton","LL","blue oak",-2.86,NA,0.013623789711923,0.205440505181593,27.2242494326599,NA,5,1.02389042217822,NA,2022-05-25,21,"after leafout",NA
"321",21,"pd","2347","Hobbiton","LL","blue oak",-1.934,NA,0.013623789711923,0.205440505181593,27.2242494326599,NA,5,1.02389042217822,NA,2022-05-25,21,"after leafout",NA
"322",21,"md","2347","Hobbiton","LL","blue oak",-2.86,NA,0.013623789711923,0.205440505181593,27.2242494326599,NA,5,1.02389042217822,NA,2022-05-23,21,"after leafout",NA
"323",19,"md","2347","Hobbiton","LL","blue oak",-2.86033333333333,NA,0.013623789711923,NA,27.2242494326599,NA,5,NA,NA,2022-05-09,21,"after leafout",NA
"324",10,"pd","2348","Hobbiton","LL","blue oak",-1.89171428571429,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"325",10,"pd","2348","Hobbiton","LL","blue oak",-1.89171428571429,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"326",9,"pd","2349","Hobbiton","LL","blue oak",-1.89,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-28,10,"before leafout",NA
"327",10,"pd","2349","Hobbiton","LL","blue oak",-1.98833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"328",10,"pd","2349","Hobbiton","LL","blue oak",-1.98833333333333,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"329",10,"md","2349","Hobbiton","LL","blue oak",-3.355,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"330",14,"md","2360","MiddleEarth","LL","blue oak",-3.13333333333333,NA,0.0112440020524027,0.171020734943349,NA,NA,7,1.10676191614857,NA,2022-04-06,14,"before leafout",NA
"331",14,"pd","2360","MiddleEarth","LL","blue oak",-1.08133333333333,NA,0.0112440020524027,0.171020734943349,37.8677931861507,NA,7,1.47349843245414,NA,2022-03-30,13,"before leafout",NA
"332",21,"md","2360","MiddleEarth","LL","blue oak",-3.27725,NA,0.0136197455806765,0.34644806237307,20.5762933720064,NA,7,0.992782664522082,NA,2022-05-23,21,"after leafout",NA
"333",21,"pd","2360","MiddleEarth","LL","blue oak",-2.13425,NA,0.0136197455806765,0.34644806237307,20.5762933720064,NA,7,0.992782664522082,NA,2022-05-23,21,"after leafout",NA
"334",33,"pd","2360","MiddleEarth","LL","blue oak",-3.8955,NA,0.0112363608223489,0.347658281637143,40.6083287772054,NA,7,0.802481401230095,NA,2022-08-18,37,"after leafout",NA
"335",33,"md","2360","MiddleEarth","LL","blue oak",-4.88075,NA,0.0112363608223489,0.347658281637143,40.6083287772054,NA,7,0.802481401230095,NA,2022-08-18,37,"after leafout",NA
"336",17,"pd","2360","MiddleEarth","LL","blue oak",-1.485,NA,0.0128763986494468,NA,29.0063473169437,NA,5.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"337",17,"md","2360","MiddleEarth","LL","blue oak",-2.75833333333333,NA,0.0128763986494468,NA,29.0063473169437,NA,5.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"338",37,"pd","2360","MiddleEarth","LL","blue oak",-2.67333333333333,NA,0.0112363608223489,0.347658281637143,40.6083287772054,NA,7,0.802481401230095,NA,2022-09-15,37,"after leafout",NA
"339",10,"pd","2361","MiddleEarth","LL","blue oak",-1.61333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"340",19,"md","2364","MiddleEarth","LL","blue oak",-2.862,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-09,21,"after leafout",NA
"341",19,"pd","2364","MiddleEarth","LL","blue oak",-1.53,NA,NA,NA,NA,NA,NA,NA,NA,2022-05-09,21,"after leafout",NA
"342",17,"md","2365","MiddleEarth","LL","blue oak",-3.18333333333333,NA,0.0130847234902771,NA,23.5375725104545,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"343",10,"pd","2365","MiddleEarth","LL","blue oak",-1.39175,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"344",10,"md","2365","MiddleEarth","LL","blue oak",-2.204625,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"345",17,"pd","2365","MiddleEarth","LL","blue oak",-1.402,NA,0.0130847234902771,NA,23.5375725104545,NA,6,NA,NA,2022-04-25,17,"before leafout",NA
"346",17,"md","2365","MiddleEarth","LL","blue oak",-3.18333333333333,NA,0.0130847234902771,NA,23.5375725104545,NA,6,NA,NA,2022-04-25,17,"before leafout",NA
"347",10,"md","2365","MiddleEarth","LL","blue oak",-2.204625,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"348",21,"pd","2365","MiddleEarth","LL","blue oak",-1.87766666666667,NA,NA,0.263873041817619,NA,NA,7.33333333333333,0.969877763126218,NA,2022-05-23,21,"after leafout",NA
"349",17,"pd","2365","MiddleEarth","LL","blue oak",-1.402,NA,0.0130847234902771,NA,23.5375725104545,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"350",10,"pd","2365","MiddleEarth","LL","blue oak",-1.39175,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"351",12,"md","2365","MiddleEarth","LL","blue oak",-2.2,1.27536231884058,NA,NA,NA,NA,NA,NA,NA,2022-03-25,13,"before leafout",1.27536231884058
"352",14,"pd","2365","MiddleEarth","LL","blue oak",-1.10333333333333,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-30,13,"before leafout",NA
"353",12,"md","2365","MiddleEarth","LL","blue oak",-2.2,1.27536231884058,NA,NA,NA,NA,NA,NA,NA,2022-03-23,13,"before leafout",1.27536231884058
"354",37,"pd","2365","MiddleEarth","LL","blue oak",-2.48333333333333,NA,0.0139472860212211,NA,10.5383511564908,NA,4,NA,NA,2022-09-15,37,"after leafout",NA
"355",37,"md","2365","MiddleEarth","LL","blue oak",-4.308,NA,0.0139472860212211,NA,10.5383511564908,NA,4,NA,NA,2022-09-15,37,"after leafout",NA
"356",33,"pd","2365","MiddleEarth","LL","blue oak",-3.82,NA,0.0139472860212211,NA,10.5383511564908,NA,4,NA,NA,2022-08-18,37,"after leafout",NA
"357",33,"md","2365","MiddleEarth","LL","blue oak",-5.1675,NA,0.0139472860212211,NA,10.5383511564908,NA,4,NA,NA,2022-08-18,37,"after leafout",NA
"358",21,"pd","2365","MiddleEarth","LL","blue oak",-1.87766666666667,NA,NA,0.263873041817619,NA,NA,7.33333333333333,0.969877763126218,NA,2022-05-25,21,"after leafout",NA
"359",21,"md","2365","MiddleEarth","LL","blue oak",-2.97266666666667,NA,NA,0.263873041817619,NA,NA,7.33333333333333,0.969877763126218,NA,2022-05-23,21,"after leafout",NA
"360",12,"pd","2365","MiddleEarth","LL","blue oak",-1.98666666666667,1.41151685393258,NA,NA,NA,NA,NA,NA,NA,2022-03-25,13,"before leafout",1.41151685393258
"361",19,"md","2365","MiddleEarth","LL","blue oak",-2.6145,NA,NA,NA,NA,NA,7.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"362",19,"pd","2365","MiddleEarth","LL","blue oak",-1.35666666666667,NA,NA,NA,NA,NA,7.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"363",12,"pd","2365","MiddleEarth","LL","blue oak",-1.98666666666667,1.41151685393258,NA,NA,NA,NA,NA,NA,NA,2022-03-23,13,"before leafout",1.41151685393258
"364",14,"md","2365","MiddleEarth","LL","blue oak",-2.4,NA,NA,NA,NA,NA,NA,1.13054073162936,NA,2022-04-06,14,"before leafout",NA
"365",10,"md","2366","MiddleEarth","LL","blue oak",-2.28666666666667,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"366",10,"pd","2366","MiddleEarth","LL","blue oak",-1.508,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"367",37,"pd","2367","MiddleEarth","LL","blue oak",-3.48366666666667,NA,0.0132616353041509,NA,20.5466723138536,NA,7,NA,NA,2022-09-15,37,"after leafout",NA
"368",17,"pd","2367","MiddleEarth","LL","blue oak",-1.546,NA,0.0135040343400606,NA,31.3022114714259,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"369",14,"md","2367","MiddleEarth","LL","blue oak",-2.25,NA,NA,NA,NA,NA,NA,1.233272976664,NA,2022-04-06,14,"before leafout",NA
"370",10,"md","2367","MiddleEarth","LL","blue oak",-2.40314285714286,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"371",33,"pd","2367","MiddleEarth","LL","blue oak",-3.507,NA,0.0132616353041509,NA,20.5466723138536,NA,7,NA,NA,2022-08-18,37,"after leafout",NA
"372",17,"md","2367","MiddleEarth","LL","blue oak",-2.71266666666667,NA,0.0135040343400606,NA,31.3022114714259,NA,6,NA,NA,2022-04-27,17,"before leafout",NA
"373",12,"pd","2367","MiddleEarth","LL","blue oak",-0.9,NA,NA,NA,NA,NA,NA,1.72122464228343,NA,2022-03-25,13,"before leafout",NA
"374",12,"md","2367","MiddleEarth","LL","blue oak",-1.65,1.49305555555556,NA,NA,NA,NA,NA,1.72122464228343,93.7338395361608,2022-03-23,13,"before leafout",1.49305555555556
"375",10,"pd","2367","MiddleEarth","LL","blue oak",-1.4865,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"376",12,"md","2367","MiddleEarth","LL","blue oak",-1.65,1.49305555555556,NA,NA,NA,NA,NA,1.72122464228343,93.7338395361608,2022-03-25,13,"before leafout",1.49305555555556
"377",33,"md","2367","MiddleEarth","LL","blue oak",-5.2685,NA,0.0132616353041509,NA,20.5466723138536,NA,7,NA,NA,2022-08-18,37,"after leafout",NA
"378",14,"pd","2367","MiddleEarth","LL","blue oak",-1.11,NA,NA,NA,NA,NA,NA,1.72122464228343,NA,2022-03-30,13,"before leafout",NA
"379",12,"pd","2367","MiddleEarth","LL","blue oak",-0.9,NA,NA,NA,NA,NA,NA,1.72122464228343,NA,2022-03-23,13,"before leafout",NA
"380",21,"pd","2367","MiddleEarth","LL","blue oak",-2.01425,NA,0.0152293049162157,0.250301421519961,19.7739265777888,NA,7,0.963439694038822,NA,2022-05-23,21,"after leafout",NA
"381",17,"md","2367","MiddleEarth","LL","blue oak",-2.71266666666667,NA,0.0135040343400606,NA,31.3022114714259,NA,6,NA,NA,2022-04-25,17,"before leafout",NA
"382",17,"pd","2367","MiddleEarth","LL","blue oak",-1.546,NA,0.0135040343400606,NA,31.3022114714259,NA,6,NA,NA,2022-04-25,17,"before leafout",NA
"383",21,"pd","2367","MiddleEarth","LL","blue oak",-2.01425,NA,0.0152293049162157,0.250301421519961,19.7739265777888,NA,7,0.963439694038822,NA,2022-05-25,21,"after leafout",NA
"384",21,"md","2367","MiddleEarth","LL","blue oak",-2.96033333333333,NA,0.0152293049162157,0.250301421519961,19.7739265777888,NA,7,0.963439694038822,NA,2022-05-23,21,"after leafout",NA
"385",19,"md","2367","MiddleEarth","LL","blue oak",-2.584,NA,0.0152293049162157,NA,19.7739265777888,NA,7,NA,NA,2022-05-09,21,"after leafout",NA
"386",10,"md","2367","MiddleEarth","LL","blue oak",-2.40314285714286,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"387",19,"pd","2367","MiddleEarth","LL","blue oak",-1.688,NA,0.0152293049162157,NA,19.7739265777888,NA,7,NA,NA,2022-05-09,21,"after leafout",NA
"388",14,"md","2369","MiddleEarth","LL","blue oak",-2.63333333333333,NA,NA,NA,NA,NA,NA,1.21990828559952,NA,2022-04-06,14,"before leafout",NA
"389",12,"md","2369","MiddleEarth","LL","blue oak",-2.8,1.33101045296167,NA,NA,NA,NA,NA,1.46634450894727,93.0339825936571,2022-03-23,13,"before leafout",1.33101045296167
"390",10,"md","2369","MiddleEarth","LL","blue oak",-2.329,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"391",17,"md","2369","MiddleEarth","LL","blue oak",-3.36,NA,0.014049460830122,NA,31.8919740688194,NA,5,NA,NA,2022-04-27,17,"before leafout",NA
"392",10,"pd","2369","MiddleEarth","LL","blue oak",-1.3674,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"393",14,"pd","2369","MiddleEarth","LL","blue oak",-1.045,NA,NA,NA,NA,NA,NA,1.46634450894727,NA,2022-03-30,13,"before leafout",NA
"394",12,"md","2369","MiddleEarth","LL","blue oak",-2.8,1.33101045296167,NA,NA,NA,NA,NA,1.46634450894727,93.0339825936571,2022-03-25,13,"before leafout",1.33101045296167
"395",17,"md","2369","MiddleEarth","LL","blue oak",-3.36,NA,0.014049460830122,NA,31.8919740688194,NA,5,NA,NA,2022-04-25,17,"before leafout",NA
"396",17,"pd","2369","MiddleEarth","LL","blue oak",-1.50533333333333,NA,0.014049460830122,NA,31.8919740688194,NA,5,NA,NA,2022-04-27,17,"before leafout",NA
"397",21,"md","2369","MiddleEarth","LL","blue oak",-3.72,NA,NA,0.263811474761145,NA,NA,6,0.974819405010157,NA,2022-05-23,21,"after leafout",NA
"398",19,"md","2369","MiddleEarth","LL","blue oak",-2.803,NA,NA,NA,NA,NA,6,NA,NA,2022-05-09,21,"after leafout",NA
"399",33,"pd","2369","MiddleEarth","LL","blue oak",-3.314,NA,0.0224702905371954,0.228603845544341,14.6102208843196,NA,5.57142857142857,0.694626351408865,NA,2022-08-18,37,"after leafout",NA
"400",37,"pd","2369","MiddleEarth","LL","blue oak",-2.21,NA,0.0224702905371954,0.228603845544341,14.6102208843196,NA,5.57142857142857,0.694626351408865,NA,2022-09-15,37,"after leafout",NA
"401",17,"pd","2369","MiddleEarth","LL","blue oak",-1.50533333333333,NA,0.014049460830122,NA,31.8919740688194,NA,5,NA,NA,2022-04-25,17,"before leafout",NA
"402",21,"pd","2369","MiddleEarth","LL","blue oak",-1.898,NA,NA,0.263811474761145,NA,NA,6,0.974819405010157,NA,2022-05-23,21,"after leafout",NA
"403",33,"md","2369","MiddleEarth","LL","blue oak",-4.926,NA,0.0224702905371954,0.228603845544341,14.6102208843196,NA,5.57142857142857,0.694626351408865,NA,2022-08-18,37,"after leafout",NA
"404",21,"pd","2369","MiddleEarth","LL","blue oak",-1.898,NA,NA,0.263811474761145,NA,NA,6,0.974819405010157,NA,2022-05-25,21,"after leafout",NA
"405",10,"md","2369","MiddleEarth","LL","blue oak",-2.329,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"406",10,"pd","2369","MiddleEarth","LL","blue oak",-1.3674,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-15,11,"before leafout",NA
"407",19,"pd","2369","MiddleEarth","LL","blue oak",-1.693,NA,NA,NA,NA,NA,6,NA,NA,2022-05-09,21,"after leafout",NA
"408",37,"pd","2369","MiddleEarth","LL","blue oak",-2.21,NA,0.0224702905371954,0.228603845544341,14.6102208843196,NA,3,0.694626351408865,NA,2022-09-15,37,"after leafout",NA
"409",33,"md","2369","MiddleEarth","LL","blue oak",-4.926,NA,0.0224702905371954,0.228603845544341,14.6102208843196,NA,3,0.694626351408865,NA,2022-08-18,37,"after leafout",NA
"410",33,"pd","2369","MiddleEarth","LL","blue oak",-3.314,NA,0.0224702905371954,0.228603845544341,14.6102208843196,NA,3,0.694626351408865,NA,2022-08-18,37,"after leafout",NA
"411",37,"md","2370","Weathertop","LL","blue oak",-4.005,NA,0.0138963061733713,0.115395284013893,18.9760102287119,NA,4.75,1.01422154531298,NA,2022-09-15,37,"after leafout",NA
"412",37,"pd","2370","Weathertop","LL","blue oak",-2.4,NA,0.0138963061733713,0.115395284013893,18.9760102287119,NA,4.75,1.01422154531298,NA,2022-09-15,37,"after leafout",NA
"413",33,"md","2370","Weathertop","LL","blue oak",-4.79925,NA,0.0138963061733713,0.115395284013893,18.9760102287119,NA,4.75,1.01422154531298,NA,2022-08-18,37,"after leafout",NA
"414",33,"pd","2370","Weathertop","LL","blue oak",-3.744,NA,0.0138963061733713,0.115395284013893,18.9760102287119,NA,4.75,1.01422154531298,NA,2022-08-18,37,"after leafout",NA
"415",21,"md","2370","Weathertop","LL","blue oak",-3.2,NA,0.0153980844721982,0.175842533589105,24.6485407405653,NA,7,1.19434845306003,NA,2022-05-25,21,"after leafout",NA
"416",19,"md","2370","Weathertop","LL","blue oak",-2.34533333333333,NA,0.0153980844721982,NA,24.6485407405653,NA,7,NA,NA,2022-05-09,21,"after leafout",NA
"417",14,"md","2370","Weathertop","LL","blue oak",-3.1,NA,0.0140109134842144,0.0274287912769197,NA,NA,6.66666666666667,1.56568717711615,NA,2022-04-06,14,"before leafout",NA
"418",12,"pd","2370","Weathertop","LL","blue oak",-1.25,NA,0.0140109134842144,0.0274287912769197,NA,NA,6.66666666666667,2.26394854349679,NA,2022-03-25,13,"before leafout",NA
"419",12,"pd","2370","Weathertop","LL","blue oak",-1.25,NA,0.0140109134842144,0.0274287912769197,NA,NA,6.66666666666667,2.26394854349679,NA,2022-03-23,13,"before leafout",NA
"420",21,"pd","2370","Weathertop","LL","blue oak",-1.92933333333333,NA,0.0153980844721982,0.175842533589105,24.6485407405653,NA,7,1.19434845306003,NA,2022-05-23,21,"after leafout",NA
"421",14,"pd","2370","Weathertop","LL","blue oak",-1.16133333333333,NA,0.0140109134842144,0.0274287912769197,NA,NA,6.66666666666667,2.26394854349679,NA,2022-03-30,13,"before leafout",NA
"422",17,"pd","2370","Weathertop","LL","blue oak",-1.3795,NA,0.0152547613006815,NA,23.8721742021368,NA,6.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"423",10,"pd","2370","Weathertop","LL","blue oak",-1.45033333333333,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"424",17,"md","2370","Weathertop","LL","blue oak",-2.28725,NA,0.0152547613006815,NA,23.8721742021368,NA,6.66666666666667,NA,NA,2022-04-25,17,"before leafout",NA
"425",33,"pd","2371","Weathertop","LL","blue oak",-2.98575,NA,0.0156517094832119,0.275518439891832,15.1193699195907,NA,6.25,1.04938909023168,NA,2022-08-18,37,"after leafout",NA
"426",37,"pd","2371","Weathertop","LL","blue oak",-2.015,NA,0.0156517094832119,0.275518439891832,15.1193699195907,NA,6.25,1.04938909023168,NA,2022-09-15,37,"after leafout",NA
"427",37,"md","2371","Weathertop","LL","blue oak",-3.87375,NA,0.0156517094832119,0.275518439891832,15.1193699195907,NA,6.25,1.04938909023168,NA,2022-09-15,37,"after leafout",NA
"428",33,"md","2371","Weathertop","LL","blue oak",-4.72,NA,0.0156517094832119,0.275518439891832,15.1193699195907,NA,6.25,1.04938909023168,NA,2022-08-18,37,"after leafout",NA
"429",12,"pd","2371","Weathertop","LL","blue oak",-1.15,2.17894736842105,0.00908003950098767,0.0534343202023702,57.9349073010651,0.0197849281758363,5.33333333333333,1.9641762155199,121.935712912917,2022-03-23,13,"before leafout",2.17894736842105
"430",12,"pd","2371","Weathertop","LL","blue oak",-1.15,2.17894736842105,0.00908003950098767,0.0534343202023702,57.9349073010651,0.0197849281758363,5.33333333333333,1.9641762155199,121.935712912917,2022-03-25,13,"before leafout",2.17894736842105
"431",14,"pd","2371","Weathertop","LL","blue oak",-0.945,NA,0.00908003950098767,0.0534343202023702,57.9349073010651,NA,5.33333333333333,1.9641762155199,NA,2022-03-30,13,"before leafout",NA
"432",9,"pd","2371","Weathertop","LL","blue oak",-1.642,NA,NA,NA,NA,NA,NA,NA,NA,2022-02-28,10,"before leafout",NA
"433",10,"pd","2371","Weathertop","LL","blue oak",-1.2455,NA,NA,NA,NA,NA,NA,NA,NA,2022-03-08,10,"before leafout",NA
"434",21,"md","2371","Weathertop","LL","blue oak",-2.55666666666667,NA,0.0132979939546231,0.256296773601836,21.2825761738988,NA,6.33333333333333,0.936127898174327,NA,2022-05-25,21,"after leafout",NA
"435",19,"md","2371","Weathertop","LL","blue oak",-2.298,NA,0.0132979939546231,NA,21.2825761738988,NA,6.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"436",19,"pd","2371","Weathertop","LL","blue oak",-1.265,NA,0.0132979939546231,NA,21.2825761738988,NA,6.33333333333333,NA,NA,2022-05-09,21,"after leafout",NA
"437",21,"pd","2371","Weathertop","LL","blue oak",-1.5165,NA,0.0132979939546231,0.256296773601836,21.2825761738988,NA,6.33333333333333,0.936127898174327,NA,2022-05-23,21,"after leafout",NA
"438",14,"md","2371","Weathertop","LL","blue oak",-2.65,NA,0.00908003950098767,0.0534343202023702,NA,NA,5.33333333333333,1.54725798329813,NA,2022-04-06,14,"before leafout",NA
