"","tree","plot","site","species","week","time","mpa","date_wp","rep","lwc_bulk","lwc_leaf","date_wc","lwc_mean","timing","mean_swc_per_dry_g","mean_swc_g","date_rwc","date_lfm","type","notes.x","lfm_wet_wt_y0_g","lfm_wet_per_dry_y0_g","lfm_dry_wt_y0_g","lfm_y0_percent","notes.y","lfm_wet_wt_y1_g","lfm_wet_per_dry_y1_g","lfm_dry_wt_y1_g","lfm_y1_percent","notes","lfm_wet_wt_both_g","lfm_wet_per_dry_both_g","lfm_dry_wt_both_g","lfm_both_percent","date_lfm_both","rwc_percent"
"4888",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,4,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4889",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,3,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4890",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,4,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4891",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,1,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4892",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,3,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4893",2343,"Hobbiton","LL","blue oak",12,"md",2.1,2022-03-25,1,1.65564738292011,1.65564738292011,2022-03-25,1.65564738292011,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4894",2343,"Hobbiton","LL","blue oak",12,"md",2.35,2022-03-23,4,1.65564738292011,1.65564738292011,2022-03-25,1.65564738292011,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4895",2343,"Hobbiton","LL","blue oak",12,"md",2.35,2022-03-23,2,1.65564738292011,1.65564738292011,2022-03-25,1.65564738292011,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4896",2343,"Hobbiton","LL","blue oak",12,"md",2.35,2022-03-23,3,1.65564738292011,1.65564738292011,2022-03-25,1.65564738292011,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4897",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,2,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4898",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,3,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4899",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,3,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4900",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,4,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4901",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,3,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4902",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,4,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4903",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,1,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4904",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,2,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4905",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,3,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4906",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,4,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4907",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,3,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4908",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,4,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4909",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,1,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4910",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,1,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4911",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,2,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4912",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,2,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4913",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,4,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4914",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-25,2,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4915",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,2,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4916",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4917",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,1,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4918",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,3,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4919",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4920",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,1,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4921",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4922",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,2,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4923",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4924",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,2,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4925",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4926",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,3,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4927",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4928",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,1,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4929",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,1,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4930",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,3,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4931",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,3,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4932",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4933",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,3,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4934",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,3,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4935",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,4,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4936",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,1,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4937",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,2,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4938",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,3,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4939",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,4,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4940",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-25,1,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4941",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,3,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4942",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,3,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4943",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,2,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4944",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,1,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4945",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,2,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4946",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,1,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4947",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,1,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4948",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,2,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4949",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,2,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4950",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,4,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4951",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,3,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4952",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,4,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4953",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,4,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4954",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,2,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4955",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,4,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4956",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,3,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4957",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,2,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4958",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,4,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4959",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,3,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4960",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,4,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4961",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,1,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4962",2343,"Hobbiton","LL","blue oak",12,"pd",1.45,2022-03-23,1,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4963",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-23,2,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4964",2343,"Hobbiton","LL","blue oak",12,"pd",1.15,2022-03-23,2,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4965",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,3,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4966",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,3,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4967",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,1,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4968",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,2,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4969",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,2,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4970",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,1,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4971",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,2,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4972",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,1,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4973",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,2,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4974",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,4,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4975",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-23,2,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4976",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4977",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4978",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4979",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,2.135,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4980",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4981",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4982",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,1,NA,NA,2022-03-25,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4983",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,2,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4984",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,1,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4985",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,2,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4986",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,1,2.135,NA,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4987",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,1,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4988",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,4,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4989",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,4,NA,NA,2022-03-23,NA,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4990",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,1,2.135,NA,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4991",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,2,2.135,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4992",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,NA,2.135,2022-03-25,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"4993",2343,"Hobbiton","LL","blue oak",12,"pd",1.2,2022-03-25,3,NA,2.135,2022-03-23,2.135,"early",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
