tree,time,rep,date_wc,dry_scan_area,dm_leaf_g,wm_leaf_g,dm_bulk_g,wm_bulk_g
2345,md,1,NA,NA,NA,NA,NA,NA
2345,md,2,NA,NA,NA,NA,NA,NA
2345,md,3,NA,NA,0.1023,0.1697,NA,NA
2345,md,3,NA,NA,NA,NA,NA,NA
2345,md,4,NA,NA,NA,NA,NA,NA
2345,md,5,NA,NA,NA,NA,NA,NA
2345,md,6,NA,NA,NA,NA,NA,NA
2345,md,7,NA,NA,NA,NA,NA,NA
2345,md,NA,NA,NA,NA,NA,NA,NA
2345,pd,1,NA,NA,NA,NA,NA,NA
2345,pd,2,NA,NA,NA,NA,NA,NA
2345,pd,3,NA,NA,NA,NA,NA,NA
2345,pd,4,NA,NA,NA,NA,NA,NA
2345,pd,5,NA,NA,NA,NA,NA,NA
2345,pd,6,NA,NA,NA,NA,NA,NA
2345,pd,7,NA,NA,NA,NA,NA,NA
2345,pd,NA,NA,NA,0.844,1.3766,NA,NA
2346,md,1,2022-03-08,35.857,0.04,0.0729,0.395,0.7244
2346,md,2,2022-03-08,35.857,0.079,0.1438,0.395,0.7244
2346,md,3,2022-03-08,35.857,0.042,0.0781,0.395,0.7244
2346,pd,1,2022-03-08,NA,0.035,NA,NA,NA
2346,pd,2,2022-03-08,NA,0.051,NA,NA,NA
2346,pd,3,2022-03-08,NA,0.044,NA,NA,NA
2346,pd,NA,2022-03-08,20.403,NA,NA,NA,NA
2346,md,1,2022-03-15,22.216,0.049,0.0828,0.091,0.1539
2346,md,2,2022-03-15,22.216,0.044,0.0744,0.091,0.1539
2346,md,3,2022-03-15,22.216,0.045,0.0783,0.091,0.1539
2346,md,4,2022-03-15,22.216,0.053,0.1185,0.091,0.1539
2346,pd,1,2022-03-15,20.97,0.065,0.1108,0.156,0.2731
2346,pd,2,2022-03-15,20.97,0.069,0.1156,0.156,0.2731
2346,pd,3,2022-03-15,20.97,0.016,0.0367,0.156,0.2731
2346,pd,4,2022-03-15,20.97,NA,NA,0.156,0.2731
2346,pd,1,2022-03-23,NA,NA,0.467,NA,0.467
2346,pd,1,2022-03-23,NA,0.172,0.467,0.172,0.467
2346,pd,1,2022-03-23,NA,0.172,NA,0.172,0.467
2346,pd,1,2022-03-23,NA,NA,0.467,0.172,0.467
2346,pd,1,2022-03-23,NA,0.172,0.467,NA,NA
2346,pd,1,2022-03-23,NA,0.172,0.467,0.172,NA
2346,pd,1,2022-03-23,NA,NA,NA,NA,NA
2346,pd,1,2022-03-23,NA,0.172,NA,0.172,NA
2346,pd,1,2022-03-23,NA,NA,0.467,NA,NA
2346,pd,1,2022-03-23,NA,0.172,NA,NA,NA
2346,pd,1,2022-03-23,NA,NA,NA,NA,0.467
2346,pd,1,2022-03-23,NA,0.172,NA,NA,0.467
2346,pd,1,2022-03-23,NA,0.172,0.467,NA,0.467
2346,pd,1,2022-03-23,NA,NA,NA,0.172,0.467
2346,pd,1,2022-03-23,NA,NA,0.467,0.172,NA
2346,pd,1,2022-03-23,NA,NA,NA,0.172,NA
2346,pd,2,2022-03-23,NA,0.172,NA,NA,0.467
2346,pd,2,2022-03-23,NA,NA,NA,NA,NA
2346,pd,2,2022-03-23,NA,0.172,0.467,NA,0.467
2346,pd,2,2022-03-23,NA,0.172,0.467,0.172,NA
2346,pd,2,2022-03-23,NA,NA,NA,0.172,0.467
2346,pd,2,2022-03-23,NA,NA,0.467,0.172,NA
2346,pd,2,2022-03-23,NA,NA,NA,NA,0.467
2346,pd,2,2022-03-23,NA,NA,NA,0.172,NA
2346,pd,2,2022-03-23,NA,0.172,NA,NA,NA
2346,pd,2,2022-03-23,NA,0.172,NA,0.172,NA
2346,pd,2,2022-03-23,NA,NA,0.467,NA,NA
2346,pd,2,2022-03-23,NA,0.172,0.467,NA,NA
2346,pd,2,2022-03-23,NA,NA,0.467,NA,0.467
2346,pd,2,2022-03-23,NA,NA,0.467,0.172,0.467
2346,pd,2,2022-03-23,NA,0.172,0.467,0.172,0.467
2346,pd,2,2022-03-23,NA,0.172,NA,0.172,0.467
2346,md,1,2022-03-25,NA,0.076,0.166,0.076,0.166
2346,md,2,2022-03-25,NA,0.076,0.166,0.076,0.166
2346,md,3,2022-03-25,NA,0.076,0.166,0.076,0.166
2346,md,4,2022-03-25,NA,0.076,0.166,0.076,0.166
2346,md,5,2022-03-25,NA,0.076,0.166,0.076,0.166
2346,md,6,2022-03-25,NA,0.076,0.166,0.076,0.166
2346,pd,1,2022-03-25,NA,0.172,NA,NA,0.467
2346,pd,1,2022-03-25,NA,0.172,NA,0.172,0.467
2346,pd,1,2022-03-25,NA,NA,NA,NA,NA
2346,pd,1,2022-03-25,NA,0.172,0.467,0.172,0.467
2346,pd,1,2022-03-25,NA,NA,NA,0.172,0.467
2346,pd,1,2022-03-25,NA,NA,0.467,NA,0.467
2346,pd,1,2022-03-25,NA,0.172,NA,NA,NA
2346,pd,1,2022-03-25,NA,0.172,NA,0.172,NA
2346,pd,1,2022-03-25,NA,NA,0.467,0.172,0.467
2346,pd,1,2022-03-25,NA,NA,0.467,NA,NA
2346,pd,1,2022-03-25,NA,NA,NA,NA,0.467
2346,pd,1,2022-03-25,NA,0.172,0.467,NA,0.467
2346,pd,1,2022-03-25,NA,0.172,0.467,0.172,NA
2346,pd,1,2022-03-25,NA,0.172,0.467,NA,NA
2346,pd,1,2022-03-25,NA,NA,NA,0.172,NA
2346,pd,1,2022-03-25,NA,NA,0.467,0.172,NA
2346,pd,2,2022-03-25,NA,0.172,NA,0.172,NA
2346,pd,2,2022-03-25,NA,NA,NA,0.172,NA
2346,pd,2,2022-03-25,NA,0.172,0.467,NA,0.467
2346,pd,2,2022-03-25,NA,NA,NA,0.172,0.467
2346,pd,2,2022-03-25,NA,NA,0.467,NA,0.467
2346,pd,2,2022-03-25,NA,NA,NA,NA,NA
2346,pd,2,2022-03-25,NA,NA,0.467,0.172,NA
2346,pd,2,2022-03-25,NA,0.172,0.467,NA,NA
2346,pd,2,2022-03-25,NA,0.172,0.467,0.172,0.467
2346,pd,2,2022-03-25,NA,NA,NA,NA,0.467
2346,pd,2,2022-03-25,NA,NA,0.467,NA,NA
2346,pd,2,2022-03-25,NA,0.172,0.467,0.172,NA
2346,pd,2,2022-03-25,NA,0.172,NA,NA,NA
2346,pd,2,2022-03-25,NA,NA,0.467,0.172,0.467
2346,pd,2,2022-03-25,NA,0.172,NA,NA,0.467
2346,pd,2,2022-03-25,NA,0.172,NA,0.172,0.467
2346,pd,3,2022-03-25,NA,0.172,0.467,0.172,0.467
2346,pd,1,2022-03-30,NA,NA,0.5932,0.161,0.3764
2346,pd,2,2022-03-30,NA,NA,0.2559,0.161,0.3764
2346,pd,3,2022-03-30,NA,NA,0.1828,0.161,0.3764
2346,md,1,2022-04-06,3.295,0.0536,0.1064,NA,NA
2346,md,2,2022-04-06,2.589,0.0353,0.0703,NA,NA
2346,md,3,2022-04-06,3.18,0.0419,0.082,NA,NA
2346,pd,1,2022-04-11,48.554,0.236,0.4189,0.239,0.5043
2346,pd,2,2022-04-11,48.554,0.13,0.2232,0.239,0.5043
2346,pd,3,2022-04-11,48.554,0.057,0.1053,0.239,0.5043
2346,pd,4,2022-04-11,48.554,0.047,0.0799,0.239,0.5043
2346,md,1,2022-04-13,NA,0.024,0.6419,0.5555,0.9752
2346,md,2,2022-04-13,NA,0.0257,0.0434,0.5555,0.9752
2346,md,3,2022-04-13,NA,0.0319,0.0544,0.5555,0.9752
2346,md,1,2022-04-25,NA,NA,NA,0.4243,NA
2346,md,1,2022-04-25,NA,NA,NA,0.4243,0.78
2346,md,1,2022-04-25,NA,NA,NA,NA,NA
2346,md,1,2022-04-25,NA,NA,NA,NA,0.78
2346,md,2,2022-04-25,NA,NA,NA,NA,NA
2346,md,2,2022-04-25,NA,NA,NA,NA,0.78
2346,md,2,2022-04-25,NA,NA,NA,0.4243,0.78
2346,md,2,2022-04-25,NA,NA,NA,0.4243,NA
2346,md,3,2022-04-25,NA,NA,NA,0.4243,0.78
2346,md,3,2022-04-25,NA,NA,NA,0.4243,NA
2346,md,3,2022-04-25,NA,NA,NA,NA,0.78
2346,md,3,2022-04-25,NA,NA,NA,NA,NA
2346,pd,1,2022-04-25,NA,NA,NA,NA,NA
2346,pd,1,2022-04-25,NA,NA,NA,0.721,NA
2346,pd,1,2022-04-25,NA,NA,NA,0.721,1.33
2346,pd,1,2022-04-25,NA,NA,NA,NA,1.33
2346,pd,2,2022-04-25,NA,NA,NA,0.721,NA
2346,pd,2,2022-04-25,NA,NA,NA,NA,1.33
2346,pd,2,2022-04-25,NA,NA,NA,NA,NA
2346,pd,2,2022-04-25,NA,NA,NA,0.721,1.33
2346,pd,3,2022-04-25,NA,NA,NA,0.721,NA
2346,pd,3,2022-04-25,NA,NA,NA,NA,1.33
2346,pd,3,2022-04-25,NA,NA,NA,NA,NA
2346,pd,3,2022-04-25,NA,NA,NA,0.721,1.33
2346,md,1,2022-04-27,NA,NA,NA,0.4243,0.78
2346,md,1,2022-04-27,NA,NA,NA,0.4243,NA
2346,md,1,2022-04-27,NA,NA,NA,NA,0.78
2346,md,1,2022-04-27,NA,NA,NA,NA,NA
2346,md,2,2022-04-27,NA,NA,NA,NA,NA
2346,md,2,2022-04-27,NA,NA,NA,NA,0.78
2346,md,2,2022-04-27,NA,NA,NA,0.4243,NA
2346,md,2,2022-04-27,NA,NA,NA,0.4243,0.78
2346,md,3,2022-04-27,NA,NA,NA,0.4243,0.78
2346,md,3,2022-04-27,NA,NA,NA,0.4243,NA
2346,md,3,2022-04-27,NA,NA,NA,NA,NA
2346,md,3,2022-04-27,NA,NA,NA,NA,0.78
2346,pd,1,2022-04-27,NA,NA,NA,NA,1.33
2346,pd,1,2022-04-27,NA,NA,NA,0.721,1.33
2346,pd,1,2022-04-27,NA,NA,NA,NA,NA
2346,pd,1,2022-04-27,NA,NA,NA,0.721,NA
2346,pd,2,2022-04-27,NA,NA,NA,0.721,1.33
2346,pd,2,2022-04-27,NA,NA,NA,NA,1.33
2346,pd,2,2022-04-27,NA,NA,NA,NA,NA
2346,pd,2,2022-04-27,NA,NA,NA,0.721,NA
2346,pd,3,2022-04-27,NA,NA,NA,0.721,NA
2346,pd,3,2022-04-27,NA,NA,NA,0.721,1.33
2346,pd,3,2022-04-27,NA,NA,NA,NA,NA
2346,pd,3,2022-04-27,NA,NA,NA,NA,1.33
2346,md,1,2022-05-04,NA,NA,NA,0.7422,1.286
2346,md,2,2022-05-04,NA,NA,NA,0.7422,1.286
2346,md,3,2022-05-04,NA,NA,NA,0.7422,1.286
2346,pd,1,2022-05-04,NA,NA,NA,NA,NA
2346,pd,2,2022-05-04,NA,NA,NA,NA,NA
2346,pd,3,2022-05-04,NA,NA,NA,NA,NA
2346,pd,4,2022-05-04,NA,NA,NA,NA,NA
2346,md,1,2022-05-09,76.92,NA,NA,1.0674,1.9133
2346,md,2,2022-05-09,76.92,NA,NA,1.0674,1.9133
2346,md,3,2022-05-09,76.92,NA,NA,1.0674,1.9133
2346,pd,1,2022-05-09,72.818,NA,NA,1.075,1.88
2346,pd,2,2022-05-09,72.818,NA,NA,1.075,1.88
2346,pd,3,2022-05-09,72.818,NA,NA,1.075,1.88
2346,pd,4,2022-05-09,72.818,NA,NA,1.075,1.88
2346,md,1,2022-05-23,NA,NA,NA,0.366,0.613
2346,md,2,2022-05-23,NA,NA,NA,0.366,0.613
2346,pd,1,2022-05-23,44.131,NA,NA,NA,1.25
2346,pd,1,2022-05-23,44.131,NA,NA,0.687,NA
2346,pd,1,2022-05-23,44.131,NA,NA,NA,NA
2346,pd,1,2022-05-23,44.131,NA,NA,0.687,1.25
2346,pd,2,2022-05-23,44.131,NA,NA,0.687,NA
2346,pd,2,2022-05-23,44.131,NA,NA,NA,NA
2346,pd,2,2022-05-23,44.131,NA,NA,0.687,1.25
2346,pd,2,2022-05-23,44.131,NA,NA,NA,1.25
2346,md,1,2022-07-19,NA,NA,NA,0.153,0.2318
2346,md,2,2022-07-19,NA,NA,NA,0.153,0.2318
2346,pd,1,2022-07-19,NA,NA,NA,0.164,0.2601
2346,pd,2,2022-07-19,NA,NA,NA,0.164,0.2601
2346,pd,3,2022-07-19,NA,NA,NA,0.164,0.2601
2346,md,1,2022-08-18,NA,NA,NA,NA,NA
2346,md,2,2022-08-18,NA,NA,NA,NA,NA
2346,md,NA,2022-08-18,NA,NA,NA,0.5475,0.8502
2346,pd,NA,2022-09-12,NA,NA,NA,0.8162,1.5746
2346,md,NA,2022-09-16,NA,NA,NA,0.3811,0.5851
2346,md,1,NA,NA,NA,NA,NA,NA
2346,md,2,NA,NA,NA,NA,NA,NA
2346,md,3,NA,NA,NA,NA,NA,NA
2346,md,4,NA,NA,NA,NA,NA,NA
2346,md,NA,NA,NA,NA,NA,NA,NA
2346,pd,1,NA,NA,NA,NA,NA,NA
2346,pd,2,NA,NA,NA,NA,NA,NA
2346,pd,3,NA,NA,NA,NA,NA,NA
2346,pd,4,NA,NA,NA,NA,NA,NA
2346,pd,5,NA,NA,NA,NA,NA,NA
2346,pd,6,NA,NA,NA,NA,NA,NA
2346,pd,NA,NA,NA,0.239,0.5043,NA,NA
2347,md,1,2022-03-08,51.989,0.15,0.2693,0.301,0.5719
2347,md,2,2022-03-08,51.989,0.125,0.235,0.301,0.5719
2347,md,3,2022-03-08,51.989,0.1,0.183,0.301,0.5719
2347,md,4,2022-03-08,51.989,0.102,0.1912,0.301,0.5719
2347,md,1,2022-03-15,10.487,0.009,0.0219,0.176,0.4809
2347,md,2,2022-03-15,10.487,0.01,0.1466,0.176,0.4809
2347,md,3,2022-03-15,10.487,0.006,0.0149,0.176,0.4809
2347,md,4,2022-03-15,10.487,0.007,0.0175,0.176,0.4809
2347,pd,1,2022-03-23,NA,NA,NA,NA,NA
2347,pd,2,2022-03-23,NA,NA,NA,NA,NA
2347,pd,3,2022-03-23,NA,NA,NA,NA,NA
2347,md,1,2022-03-25,NA,NA,NA,NA,NA
2347,md,2,2022-03-25,NA,NA,NA,NA,NA
2347,md,3,2022-03-25,NA,NA,NA,NA,NA
2347,md,4,2022-03-25,NA,NA,NA,NA,NA
2347,pd,1,2022-03-25,NA,NA,NA,NA,NA
2347,pd,2,2022-03-25,NA,NA,NA,NA,NA
2347,pd,3,2022-03-25,NA,NA,NA,NA,NA
2347,pd,1,2022-03-30,NA,NA,1.6727,0.151,0.3557
2347,pd,2,2022-03-30,NA,NA,0.4425,0.151,0.3557
2347,pd,3,2022-03-30,NA,NA,1.1916,0.151,0.3557
2347,md,1,2022-04-06,4.089,0.0581,0.1326,NA,NA
2347,md,2,2022-04-06,3.113,0.0402,0.0823,NA,NA
2347,md,3,2022-04-06,NA,0.0872,0.1804,NA,NA
2347,pd,1,2022-04-11,53.481,0.08,0.1583,0.497,0.9979
2347,pd,2,2022-04-11,53.481,0.109,0.2138,0.497,0.9979
2347,pd,3,2022-04-11,53.481,0.059,0.1166,0.497,0.9979
2347,md,1,2022-04-13,NA,0.0663,0.1245,0.49370000000000003,0.9688
2347,md,2,2022-04-13,NA,0.0489,0.0919,0.49370000000000003,0.9688
2347,md,3,2022-04-13,NA,0.0573,0.1069,0.49370000000000003,0.9688
2347,md,1,2022-04-25,NA,NA,NA,NA,1.27
2347,md,1,2022-04-25,NA,NA,NA,0.6506,1.27
2347,md,1,2022-04-25,NA,NA,NA,NA,NA
2347,md,1,2022-04-25,NA,NA,NA,0.6506,NA
2347,md,2,2022-04-25,NA,NA,NA,0.6506,NA
2347,md,2,2022-04-25,NA,NA,NA,NA,1.27
2347,md,2,2022-04-25,NA,NA,NA,0.6506,1.27
2347,md,2,2022-04-25,NA,NA,NA,NA,NA
2347,md,3,2022-04-25,NA,NA,NA,0.6506,NA
2347,md,3,2022-04-25,NA,NA,NA,0.6506,1.27
2347,md,3,2022-04-25,NA,NA,NA,NA,1.27
2347,md,3,2022-04-25,NA,NA,NA,NA,NA
2347,pd,1,2022-04-25,NA,NA,NA,NA,NA
2347,pd,1,2022-04-25,NA,NA,NA,0.7479,1.49
2347,pd,1,2022-04-25,NA,NA,NA,NA,1.49
2347,pd,1,2022-04-25,NA,NA,NA,0.7479,NA
2347,pd,2,2022-04-25,NA,NA,NA,0.7479,NA
2347,pd,2,2022-04-25,NA,NA,NA,0.7479,1.49
2347,pd,2,2022-04-25,NA,NA,NA,NA,NA
2347,pd,2,2022-04-25,NA,NA,NA,NA,1.49
2347,pd,3,2022-04-25,NA,NA,NA,0.7479,NA
2347,pd,3,2022-04-25,NA,NA,NA,NA,1.49
2347,pd,3,2022-04-25,NA,NA,NA,NA,NA
2347,pd,3,2022-04-25,NA,NA,NA,0.7479,1.49
2347,md,1,2022-04-27,NA,NA,NA,0.6506,1.27
2347,md,1,2022-04-27,NA,NA,NA,NA,NA
2347,md,1,2022-04-27,NA,NA,NA,0.6506,NA
2347,md,1,2022-04-27,NA,NA,NA,NA,1.27
2347,md,2,2022-04-27,NA,NA,NA,0.6506,NA
2347,md,2,2022-04-27,NA,NA,NA,NA,1.27
2347,md,2,2022-04-27,NA,NA,NA,0.6506,1.27
2347,md,2,2022-04-27,NA,NA,NA,NA,NA
2347,md,3,2022-04-27,NA,NA,NA,0.6506,1.27
2347,md,3,2022-04-27,NA,NA,NA,0.6506,NA
2347,md,3,2022-04-27,NA,NA,NA,NA,1.27
2347,md,3,2022-04-27,NA,NA,NA,NA,NA
2347,md,4,2022-04-27,NA,NA,NA,NA,NA
2347,pd,1,2022-04-27,NA,NA,NA,0.7479,NA
2347,pd,1,2022-04-27,NA,NA,NA,NA,NA
2347,pd,1,2022-04-27,NA,NA,NA,0.7479,1.49
2347,pd,1,2022-04-27,NA,NA,NA,NA,1.49
2347,pd,2,2022-04-27,NA,NA,NA,NA,NA
2347,pd,2,2022-04-27,NA,NA,NA,0.7479,1.49
2347,pd,2,2022-04-27,NA,NA,NA,NA,1.49
2347,pd,2,2022-04-27,NA,NA,NA,0.7479,NA
2347,pd,3,2022-04-27,NA,NA,NA,NA,NA
2347,pd,3,2022-04-27,NA,NA,NA,NA,1.49
2347,pd,3,2022-04-27,NA,NA,NA,0.7479,NA
2347,pd,3,2022-04-27,NA,NA,NA,0.7479,1.49
2347,md,1,2022-05-04,NA,NA,NA,1.2428,2.226
2347,md,2,2022-05-04,NA,NA,NA,1.2428,2.226
2347,md,3,2022-05-04,NA,NA,NA,1.2428,2.226
2347,md,4,2022-05-04,NA,NA,NA,1.2428,2.226
2347,md,5,2022-05-04,NA,NA,NA,1.2428,2.226
2347,md,6,2022-05-04,NA,NA,NA,1.2428,2.226
2347,md,7,2022-05-04,NA,NA,NA,1.2428,2.226
2347,pd,1,2022-05-04,NA,NA,NA,NA,NA
2347,pd,2,2022-05-04,NA,NA,NA,NA,NA
2347,pd,3,2022-05-04,NA,NA,NA,NA,NA
2347,pd,4,2022-05-04,NA,NA,NA,NA,NA
2347,pd,5,2022-05-04,NA,NA,NA,NA,NA
2347,md,1,2022-05-09,54.1,NA,NA,0.8076,1.5129
2347,md,2,2022-05-09,54.1,NA,NA,0.8076,1.5129
2347,md,3,2022-05-09,54.1,NA,NA,0.8076,1.5129
2347,pd,1,2022-05-09,59.836,NA,NA,0.932,1.67
2347,pd,2,2022-05-09,59.836,NA,NA,0.932,1.67
2347,pd,3,2022-05-09,59.836,NA,NA,0.932,1.67
2347,pd,4,2022-05-09,59.836,NA,NA,0.932,1.67
2347,pd,5,2022-05-09,59.836,NA,NA,0.932,1.67
2347,md,1,2022-05-23,47.679,NA,NA,NA,1.26
2347,md,1,2022-05-23,47.679,NA,NA,0.693,NA
2347,md,1,2022-05-23,47.679,NA,NA,0.693,1.26
2347,md,1,2022-05-23,47.679,NA,NA,NA,NA
2347,md,2,2022-05-23,47.679,NA,NA,0.693,NA
2347,md,2,2022-05-23,47.679,NA,NA,NA,NA
2347,md,2,2022-05-23,47.679,NA,NA,NA,1.26
2347,md,2,2022-05-23,47.679,NA,NA,0.693,1.26
2347,md,3,2022-05-23,47.679,NA,NA,0.693,NA
2347,md,3,2022-05-23,47.679,NA,NA,NA,1.26
2347,md,3,2022-05-23,47.679,NA,NA,NA,NA
2347,md,3,2022-05-23,47.679,NA,NA,0.693,1.26
2347,pd,1,2022-05-23,31.047,NA,NA,0.459,NA
2347,pd,1,2022-05-23,31.047,NA,NA,NA,NA
2347,pd,1,2022-05-23,31.047,NA,NA,NA,0.88
2347,pd,1,2022-05-23,31.047,NA,NA,0.459,0.88
2347,pd,2,2022-05-23,31.047,NA,NA,NA,NA
2347,pd,2,2022-05-23,31.047,NA,NA,NA,0.88
2347,pd,2,2022-05-23,31.047,NA,NA,0.459,0.88
2347,pd,2,2022-05-23,31.047,NA,NA,0.459,NA
2347,pd,3,2022-05-23,31.047,NA,NA,NA,NA
2347,pd,3,2022-05-23,31.047,NA,NA,0.459,0.88
2347,pd,3,2022-05-23,31.047,NA,NA,NA,0.88
2347,pd,3,2022-05-23,31.047,NA,NA,0.459,NA
2347,md,1,2022-07-19,NA,NA,NA,0.465,0.7609
2347,md,2,2022-07-19,NA,NA,NA,0.465,0.7609
2347,md,3,2022-07-19,NA,NA,NA,0.465,0.7609
2347,md,4,2022-07-19,NA,NA,NA,0.465,0.7609
2347,pd,1,2022-07-19,NA,NA,NA,0.818,1.3271
2347,pd,2,2022-07-19,NA,NA,NA,0.818,1.3271
2347,pd,3,2022-07-19,NA,NA,NA,0.818,1.3271
2347,pd,4,2022-07-19,NA,NA,NA,0.818,1.3271
2347,md,1,2022-08-18,NA,NA,NA,NA,NA
2347,md,2,2022-08-18,NA,NA,NA,NA,NA
2347,md,NA,2022-08-18,NA,NA,NA,0.6624,1.1036
2347,pd,1,2022-08-18,NA,NA,NA,NA,NA
2347,pd,NA,2022-08-18,NA,NA,NA,0.4659,0.74
2347,pd,NA,2022-09-12,NA,NA,NA,2.1282,3.7022
2347,md,NA,2022-09-16,NA,NA,NA,0.4796,0.7782
2347,md,1,NA,NA,NA,NA,NA,NA
2347,md,2,NA,NA,NA,NA,NA,NA
2347,md,3,NA,NA,NA,NA,NA,NA
2347,md,4,NA,NA,NA,NA,NA,NA
2347,md,5,NA,NA,NA,NA,NA,NA
2347,md,NA,NA,NA,NA,NA,NA,NA
2347,pd,1,NA,NA,NA,NA,NA,NA
2347,pd,2,NA,NA,NA,NA,NA,NA
2347,pd,3,NA,NA,NA,NA,NA,NA
2347,pd,4,NA,NA,NA,NA,NA,NA
2347,pd,6,NA,NA,NA,NA,NA,NA
2347,pd,7,NA,NA,NA,NA,NA,NA
2347,pd,NA,NA,NA,0.497,0.9979,NA,NA
2348,pd,1,2022-03-08,NA,NA,NA,NA,NA
2348,pd,2,2022-03-08,NA,NA,NA,NA,NA
2348,pd,3,2022-03-08,NA,NA,NA,NA,NA
2348,pd,4,2022-03-08,NA,NA,NA,NA,NA
2348,pd,1,2022-03-15,NA,NA,NA,NA,NA
2348,pd,2,2022-03-15,NA,NA,NA,NA,NA
2348,pd,3,2022-03-15,NA,NA,NA,NA,NA
2348,md,1,NA,NA,NA,NA,NA,NA
2348,md,2,NA,NA,NA,NA,NA,NA
2348,md,3,NA,NA,NA,NA,NA,NA
2348,md,4,NA,NA,NA,NA,NA,NA
2349,pd,1,2022-03-08,NA,NA,NA,NA,NA
2349,pd,2,2022-03-08,NA,NA,NA,NA,NA
2349,pd,3,2022-03-08,NA,NA,NA,NA,NA
2349,md,1,2022-03-15,20.557,0.052,0.0856,0.186,0.3058
2349,md,2,2022-03-15,20.557,0.07,0.1156,0.186,0.3058
2349,pd,1,2022-03-15,4.431,0.033,0.0542,NA,NA
2349,pd,2,2022-03-15,4.431,0.033,0.051,NA,NA
2349,pd,3,2022-03-15,NA,NA,NA,NA,NA
2349,md,1,NA,NA,NA,NA,NA,NA
2349,md,2,NA,NA,NA,NA,NA,NA
2349,md,3,NA,NA,NA,NA,NA,NA
2349,md,4,NA,NA,NA,NA,NA,NA
2349,md,5,NA,NA,NA,NA,NA,NA
2352,md,1,2022-03-08,55.439,0.15,0.2461,0.152,0.241
2352,md,2,2022-03-08,55.439,0.132,0.2196,0.152,0.241
2352,md,3,2022-03-08,55.439,0.1,0.1721,0.152,0.241
2352,md,4,2022-03-08,55.439,0.131,0.21,0.152,0.241
2352,md,5,2022-03-08,55.439,0.144,0.2378,0.152,0.241
2352,md,6,2022-03-08,55.439,0.118,0.1909,0.152,0.241
2352,pd,1,2022-03-08,74.241,0.076,0.1245,0.653,1.0667
2352,pd,2,2022-03-08,74.241,0.104,0.1688,0.653,1.0667
2352,pd,3,2022-03-08,74.241,0.076,0.2144,0.653,1.0667
2352,pd,1,2022-03-25,NA,2.21,3.599,2.21,3.599
2352,pd,1,2022-03-25,NA,2.21,0.75,2.21,3.599
2352,pd,1,2022-03-25,NA,2.21,1.275,2.21,3.599
2352,pd,2,2022-03-25,NA,2.21,1.275,2.21,3.599
2352,pd,2,2022-03-25,NA,2.21,3.599,2.21,3.599
2352,pd,2,2022-03-25,NA,2.21,0.75,2.21,3.599
2352,pd,3,2022-03-25,NA,2.21,3.599,2.21,3.599
2352,pd,3,2022-03-25,NA,2.21,1.275,2.21,3.599
2352,pd,3,2022-03-25,NA,2.21,0.75,2.21,3.599
2352,pd,1,2022-03-30,NA,NA,0.5258,0.882,1.373
2352,pd,2,2022-03-30,NA,NA,0.8877,0.882,1.373
2352,pd,3,2022-03-30,NA,NA,0.6782,0.882,1.373
2352,pd,4,2022-03-30,NA,NA,NA,0.882,1.373
2352,md,1,2022-04-06,9.464,NA,NA,NA,NA
2352,md,2,2022-04-06,9.112,NA,NA,NA,NA
2352,md,3,2022-04-06,8.755,NA,NA,NA,NA
2352,md,4,2022-04-06,7.477,NA,NA,NA,NA
2352,pd,1,2022-04-11,41.898,0.109,0.1674,0.157,0.2469
2352,pd,2,2022-04-11,41.898,0.161,0.2465,0.157,0.2469
2352,pd,3,2022-04-11,41.898,0.085,0.1288,0.157,0.2469
2352,pd,4,2022-04-11,41.898,0.078,0.1198,0.157,0.2469
2352,pd,5,2022-04-11,41.898,0.115,0.173,0.157,0.2469
2352,md,1,2022-04-13,33.564,0.057,0.0878,0.2494,0.4554
2352,md,2,2022-04-13,33.564,0.0803,0.1413,0.2494,0.4554
2352,md,3,2022-04-13,33.564,0.0715,0.1226,0.2494,0.4554
2352,md,4,2022-04-13,33.564,0.0827,0.1454,0.2494,0.4554
2352,md,1,2022-04-25,NA,NA,NA,1.2816,1.98
2352,md,2,2022-04-25,NA,NA,NA,1.2816,1.98
2352,md,3,2022-04-25,NA,NA,NA,1.2816,1.98
2352,pd,1,2022-04-25,NA,NA,NA,1.2922,2.02
2352,pd,2,2022-04-25,NA,NA,NA,1.2922,2.02
2352,pd,3,2022-04-25,NA,NA,NA,1.2922,2.02
2352,pd,4,2022-04-25,NA,NA,NA,1.2922,2.02
2352,md,1,2022-05-04,NA,NA,NA,1.2166,1.847
2352,md,2,2022-05-04,NA,NA,NA,1.2166,1.847
2352,md,3,2022-05-04,NA,NA,NA,1.2166,1.847
2352,md,4,2022-05-04,NA,NA,NA,1.2166,1.847
2352,md,1,2022-05-09,23.543,NA,NA,0.3643,0.5678
2352,md,2,2022-05-09,23.543,NA,NA,0.3643,0.5678
2352,md,3,2022-05-09,23.543,NA,NA,0.3643,0.5678
2352,pd,1,2022-05-09,67.942,NA,NA,1.002,1.66
2352,pd,2,2022-05-09,67.942,NA,NA,1.002,1.66
2352,pd,3,2022-05-09,67.942,NA,NA,1.002,1.66
2352,pd,4,2022-05-09,67.942,NA,NA,1.002,1.66
2352,pd,5,2022-05-09,67.942,NA,NA,1.002,1.66
2352,pd,6,2022-05-09,67.942,NA,NA,1.002,1.66
2352,md,1,2022-05-23,NA,NA,NA,0.992,1.4457
