"","tree","plot","site","species","week","time","mpa","date_wp","lwc_bulk","lwc_leaf","date_wc","mpa_mean","lwc_mean","timing","mean_swc_per_dry_g","mean_swc_g","date_rwc","date_lfm","type","X.x","notes.x","lfm_wet_wt_y0_g","lfm_wet_per_dry_y0_g","lfm_dry_wt_y0_g","lfm_y0_percent","X.y","notes.y","lfm_wet_wt_y1_g","lfm_wet_per_dry_y1_g","lfm_dry_wt_y1_g","lfm_y1_percent","X","notes","lfm_wet_wt_both_g","lfm_wet_per_dry_both_g","lfm_dry_wt_both_g","lfm_both_percent","date_lfm_both","rwc_percent"
"2931",2346,"Hobbiton","LL","blue oak",15,"pd",1.9,2022-04-11,1.11004184100418,0.847368421052632,2022-04-11,1.77575,0.934932357749054,"late",1.3067946363894,0.333333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5439390180097
"2932",2346,"Hobbiton","LL","blue oak",15,"pd",1.9,2022-04-11,1.11004184100418,0.716923076923077,2022-04-11,1.77575,0.934932357749054,"late",1.3067946363894,0.333333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5439390180097
"2933",2346,"Hobbiton","LL","blue oak",15,"pd",1.89,2022-04-11,1.11004184100418,0.775,2022-04-11,1.77575,0.934932357749054,"late",1.3067946363894,0.333333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5439390180097
"2934",2346,"Hobbiton","LL","blue oak",15,"pd",1.9,2022-04-11,1.11004184100418,0.775,2022-04-11,1.77575,0.934932357749054,"late",1.3067946363894,0.333333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5439390180097
"2935",2346,"Hobbiton","LL","blue oak",15,"pd",1.72,2022-04-11,1.11004184100418,0.775,2022-04-11,1.77575,0.934932357749054,"late",1.3067946363894,0.333333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5439390180097
"2936",2346,"Hobbiton","LL","blue oak",15,"pd",1.72,2022-04-11,1.11004184100418,0.847368421052632,2022-04-11,1.77575,0.934932357749054,"late",1.3067946363894,0.333333333333333,"2022-04-12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,71.5439390180097
"2937",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-25,0.838321942022154,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2938",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-25,NA,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2939",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-25,NA,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2940",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-27,NA,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2941",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-27,0.838321942022154,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2942",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-27,0.838321942022154,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2943",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-25,0.838321942022154,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2944",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-27,NA,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2945",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-25,0.838321942022154,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2946",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-25,NA,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2947",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-27,NA,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2948",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-27,0.838321942022154,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2949",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-25,0.838321942022154,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2950",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-27,NA,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2951",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-25,0.838321942022154,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2952",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-27,NA,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2953",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-27,NA,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2954",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-25,NA,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2955",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-27,0.838321942022154,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2956",2346,"Hobbiton","LL","blue oak",17,"md",2.29,2022-04-25,NA,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2957",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-27,0.838321942022154,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2958",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-25,0.838321942022154,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2959",2346,"Hobbiton","LL","blue oak",17,"md",2.136,2022-04-27,0.838321942022154,NA,2022-04-27,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2960",2346,"Hobbiton","LL","blue oak",17,"md",2.207,2022-04-25,NA,NA,2022-04-25,2.211,0.838321942022154,"late",NA,NA,NA,"2022-04-25","leaf",649,NA,1.8138,1.01466177940686,0.9003,101.466177940686,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2961",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-25,NA,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2962",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-25,0.844660194174757,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2963",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-25,NA,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2964",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-25,0.844660194174757,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2965",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-27,NA,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2966",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-27,NA,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2967",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-25,0.844660194174757,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2968",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-27,NA,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2969",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-27,NA,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2970",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-27,0.844660194174757,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2971",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-27,0.844660194174757,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2972",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-27,0.844660194174757,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2973",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-25,NA,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2974",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-27,NA,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2975",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-27,0.844660194174757,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2976",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-25,NA,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2977",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-25,NA,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2978",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-25,NA,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2979",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-27,0.844660194174757,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2980",2346,"Hobbiton","LL","blue oak",17,"pd",1.971,2022-04-27,NA,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2981",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-25,0.844660194174757,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2982",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-25,0.844660194174757,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2983",2346,"Hobbiton","LL","blue oak",17,"pd",2.022,2022-04-25,0.844660194174757,NA,2022-04-27,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2984",2346,"Hobbiton","LL","blue oak",17,"pd",2.008,2022-04-27,0.844660194174757,NA,2022-04-25,2.00033333333333,0.844660194174757,"late",NA,NA,NA,"2022-04-25","leaf",662,NA,3.1501,0.965495725962438,1.6027,96.5495725962438,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2985",2346,"Hobbiton","LL","blue oak",18,"md",2.222,2022-05-04,0.732686607383455,NA,2022-05-04,2.271,0.732686607383455,"late",0.928207829344135,0.6001,"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9356202587912
"2986",2346,"Hobbiton","LL","blue oak",18,"md",2.222,2022-05-04,0.732686607383455,NA,2022-05-04,2.271,0.732686607383455,"late",0.959985580389329,0.2663,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.3226680015661
"2987",2346,"Hobbiton","LL","blue oak",18,"md",2.301,2022-05-04,0.732686607383455,NA,2022-05-04,2.271,0.732686607383455,"late",0.928207829344135,0.6001,"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9356202587912
"2988",2346,"Hobbiton","LL","blue oak",18,"md",2.301,2022-05-04,0.732686607383455,NA,2022-05-04,2.271,0.732686607383455,"late",0.959985580389329,0.2663,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.3226680015661
"2989",2346,"Hobbiton","LL","blue oak",18,"md",2.29,2022-05-04,0.732686607383455,NA,2022-05-04,2.271,0.732686607383455,"late",0.928207829344135,0.6001,"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9356202587912
"2990",2346,"Hobbiton","LL","blue oak",18,"md",2.29,2022-05-04,0.732686607383455,NA,2022-05-04,2.271,0.732686607383455,"late",0.959985580389329,0.2663,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76.3226680015661
"2991",2346,"Hobbiton","LL","blue oak",18,"pd",2.098,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.928207829344135,0.6001,"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2992",2346,"Hobbiton","LL","blue oak",18,"pd",2.098,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.959985580389329,0.2663,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2993",2346,"Hobbiton","LL","blue oak",18,"pd",1.846,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.928207829344135,0.6001,"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2994",2346,"Hobbiton","LL","blue oak",18,"pd",1.974,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.928207829344135,0.6001,"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2995",2346,"Hobbiton","LL","blue oak",18,"pd",1.974,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.959985580389329,0.2663,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2996",2346,"Hobbiton","LL","blue oak",18,"pd",1.846,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.959985580389329,0.2663,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2997",2346,"Hobbiton","LL","blue oak",18,"pd",1.689,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.928207829344135,0.6001,"2022-05-03",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2998",2346,"Hobbiton","LL","blue oak",18,"pd",1.689,2022-05-04,NA,NA,2022-05-04,1.90175,NA,"late",0.959985580389329,0.2663,"2022-05-04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2999",2346,"Hobbiton","LL","blue oak",19,"md",2.585,2022-05-09,0.732686607383455,NA,2022-05-09,2.48133333333333,0.732686607383455,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3000",2346,"Hobbiton","LL","blue oak",19,"md",2.144,2022-05-09,0.732686607383455,NA,2022-05-09,2.48133333333333,0.732686607383455,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3001",2346,"Hobbiton","LL","blue oak",19,"md",2.715,2022-05-09,0.732686607383455,NA,2022-05-09,2.48133333333333,0.732686607383455,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3002",2346,"Hobbiton","LL","blue oak",19,"pd",1.689,2022-05-09,NA,NA,NA,1.90625,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3003",2346,"Hobbiton","LL","blue oak",19,"pd",1.864,2022-05-09,NA,NA,NA,1.90625,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3004",2346,"Hobbiton","LL","blue oak",19,"pd",1.974,2022-05-09,NA,NA,NA,1.90625,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3005",2346,"Hobbiton","LL","blue oak",19,"pd",2.098,2022-05-09,NA,NA,NA,1.90625,NA,"late",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"3006",2346,"Hobbiton","LL","blue oak",21,"md",3.365,2022-05-23,0.674863387978142,NA,2022-05-23,3.3165,0.674863387978142,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",1102,NA,3.1163,0.638433228180862,1.902,63.8433228180862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.0127791269278
"3007",2346,"Hobbiton","LL","blue oak",21,"md",3.268,2022-05-23,0.674863387978142,NA,2022-05-23,3.3165,0.674863387978142,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",1102,NA,3.1163,0.638433228180862,1.902,63.8433228180862,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,65.0127791269278
"3008",2346,"Hobbiton","LL","blue oak",21,"pd",2.043,2022-05-25,NA,NA,2022-05-23,2.0605,0.819505094614265,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",986,NA,1.4503,0.914587458745875,0.7575,91.4587458745875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9467982092917
"3009",2346,"Hobbiton","LL","blue oak",21,"pd",2.043,2022-05-23,0.819505094614265,NA,2022-05-23,2.0605,0.819505094614265,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",986,NA,1.4503,0.914587458745875,0.7575,91.4587458745875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9467982092917
"3010",2346,"Hobbiton","LL","blue oak",21,"pd",2.043,2022-05-25,0.819505094614265,NA,2022-05-23,2.0605,0.819505094614265,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",986,NA,1.4503,0.914587458745875,0.7575,91.4587458745875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9467982092917
"3011",2346,"Hobbiton","LL","blue oak",21,"pd",2.078,2022-05-23,0.819505094614265,NA,2022-05-23,2.0605,0.819505094614265,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",986,NA,1.4503,0.914587458745875,0.7575,91.4587458745875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9467982092917
"3012",2346,"Hobbiton","LL","blue oak",21,"pd",2.078,2022-05-25,NA,NA,2022-05-23,2.0605,0.819505094614265,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",986,NA,1.4503,0.914587458745875,0.7575,91.4587458745875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9467982092917
"3013",2346,"Hobbiton","LL","blue oak",21,"pd",2.078,2022-05-23,NA,NA,2022-05-23,2.0605,0.819505094614265,"late",1.03804728399715,0.395133333333333,"2022-05-25","2022-05-23","leaf",986,NA,1.4503,0.914587458745875,0.7575,91.4587458745875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,78.9467982092917
