Site,Plot,plot.number,Species,Tag,Date,pd_md,water_potential_mpa,Notes
Cucu Mesa,High,Cucu Mesa,blue oak,2004,2023-09-29,pd,0.55,
Cucu Mesa,High,Cucu Mesa,blue oak,2005,2023-09-29,pd,0.3,leaves very wet
Cucu Mesa,High,Cucu Mesa,blue oak,2005,2023-09-29,pd,0.4,leaves very wet
Cucu Mesa,High,Cucu Mesa,blue oak,2005,2023-09-29,pd,0.5,leaves very wet
Cucu Mesa,High,Cucu Mesa,blue oak,2005,2023-09-29,pd,0.4,leaves very wet
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,pd,0.55,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,pd,0.6,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,pd,0.45,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,pd,0.7,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,pd,0.45,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,pd,0.55,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,pd,0.35,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,pd,0.45,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,pd,0.65,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,pd,0.7,all leaves wet
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,pd,0.4,all leaves wet
Cucu Mesa,High,Cucu Mesa,ARCA,Cucu-ARCA,2023-09-29,pd,3.2,
Cucu Mesa,High,Cucu Mesa,ARCA,Cucu-ARCA,2023-09-29,pd,3.95,
Cucu Mesa,High,Cucu Mesa,ARCA,Cucu-ARCA,2023-09-29,pd,2.55,
Cucu Mesa,High,Cucu Mesa,ARCA,Cucu-ARCA,2023-09-29,pd,3.5,
Cucu Mesa,High,Cucu Mesa,LEU,Cucu-LEU,2023-09-29,pd,1.35,
Cucu Mesa,High,Cucu Mesa,LEU,Cucu-LEU,2023-09-29,pd,1.4,
Cucu Mesa,High,Cucu Mesa,LEU,Cucu-LEU,2023-09-29,pd,1.35,
Cucu Mesa,High,Cucu Mesa,LEU,Cucu-LEU,2023-09-29,pd,1.45,branchlet
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,pd,0.5,
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,pd,0.6,
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,pd,0.45,
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,pd,0.65,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,pd,0.9,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,pd,0.85,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,pd,0.4,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,pd,0.55,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,pd,0.55,
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,pd,0.4,leaves wet
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,pd,0.8,leaves wet
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,pd,0.7,leaves wet
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,pd,0.95,leaves wet
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,pd,0.45,leaves wet
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,pd,0.7,leaves wet
Cucu Mesa,Low,Lower Cucu,blue oak,1478,2023-09-29,pd,0.75,
Cucu Mesa,Low,Lower Cucu,blue oak,1478,2023-09-29,pd,0.55,
Cucu Mesa,Low,Lower Cucu,blue oak,1478,2023-09-29,pd,0.6,
Cucu Mesa,Low,Lower Cucu,blue oak,1478,2023-09-29,pd,0.55,
Cucu Mesa,Low,Lower Cucu,blue oak,2008,2023-09-29,pd,0.35,
Cucu Mesa,Low,Lower Cucu,blue oak,2008,2023-09-29,pd,0.3,
Cucu Mesa,Low,Lower Cucu,blue oak,2008,2023-09-29,pd,0.35,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,pd,1.158,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,pd,1.194,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,pd,0.841,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,pd,0.894,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,pd,1.186,
Chamise,Chamise,Chamise,blue oak,2021,2023-09-29,pd,0.872,
Chamise,Chamise,Chamise,blue oak,2021,2023-09-29,pd,0.561,
Chamise,Chamise,Chamise,blue oak,2021,2023-09-29,pd,0.612,
Chamise,Chamise,Chamise,blue oak,2021,2023-09-29,pd,0.496,
Chamise,Chamise,Chamise,live oak,2022,2023-09-29,pd,0.795,
Chamise,Chamise,Chamise,live oak,2022,2023-09-29,pd,0.865,
Chamise,Chamise,Chamise,live oak,2022,2023-09-29,pd,0.633,
Chamise,Chamise,Chamise,live oak,2022,2023-09-29,pd,0.599,
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,pd,0.791,
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,pd,0.631,
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,pd,0.388,
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,pd,0.586,
Chamise,Chamise,Chamise,live oak,2023,2023-09-29,pd,0.797,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,pd,0.493,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,pd,0.668,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,pd,0.534,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,pd,0.682,
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,pd,1.368,
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,pd,1.567,
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,pd,2.347,
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,pd,1.392,
Chamise,Chamise,Chamise,blue oak,2025,2023-09-29,pd,2.16,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,pd,0.796,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,pd,0.583,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,pd,0.872,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2026,2023-09-29,pd,0.846,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-09-29,pd,1.434,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-09-29,pd,2.784,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-09-29,pd,2.044,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-09-29,pd,1.388,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2027,2023-09-29,pd,1.607,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2028,2023-09-29,pd,1.549,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2028,2023-09-29,pd,1.628,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2028,2023-09-29,pd,1.382,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2028,2023-09-29,pd,1.448,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,pd,0.668,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,pd,0.684,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,pd,0.482,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,pd,0.42,
Chamise,Shedd,Chamise (Shedd soil),live oak,2029,2023-09-29,pd,0.547,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,pd,0.28,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,pd,0.484,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,pd,0.387,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,pd,0.672,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,pd,0.621,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,pd,0.382,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,pd,0.809,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,pd,1.136,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,pd,0.71,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,pd,0.632,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,pd,0.496,
Chamise,Shedd,Chamise (Shedd soil),blue oak,2031,2023-09-29,pd,0.737,
Pine Needle,Low,low Pine Needle,blue oak,2085,2023-09-29,pd,0.45,wet leaves
Pine Needle,Low,low Pine Needle,blue oak,2085,2023-09-29,pd,0.5,wet leaves
Pine Needle,Low,low Pine Needle,blue oak,2085,2023-09-29,pd,0.45,wet leaves
Pine Needle,Low,low Pine Needle,blue oak,2085,2023-09-29,pd,0.4,wet leaves
Pine Needle,Low,low Pine Needle,blue oak,2086,2023-09-29,pd,0.7,
Pine Needle,Low,low Pine Needle,blue oak,2086,2023-09-29,pd,0.85,
Pine Needle,Low,low Pine Needle,blue oak,2086,2023-09-29,pd,0.75,recut
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,pd,0.3,
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,pd,0.55,
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,pd,0.35,
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,pd,0.8,
Pine Needle,Low,low Pine Needle,blue oak,2087,2023-09-29,pd,0.55,
Pine Needle,Low,low Pine Needle,blue oak,2088,2023-09-29,pd,0.5,
Pine Needle,Low,low Pine Needle,blue oak,2088,2023-09-29,pd,0.7,
Pine Needle,Low,low Pine Needle,blue oak,2088,2023-09-29,pd,0.55,
Pine Needle,Low,low Pine Needle,blue oak,2088,2023-09-29,pd,0.5,
Pine Needle,Low,low Pine Needle,live oak,2089,2023-09-29,pd,0.3,
Pine Needle,Low,low Pine Needle,live oak,2089,2023-09-29,pd,0.25,
Pine Needle,Low,low Pine Needle,live oak,2089,2023-09-29,pd,0.3,
Pine Needle,Low,low Pine Needle,blue oak,2090,2023-09-29,pd,0.35,
Pine Needle,Low,low Pine Needle,blue oak,2090,2023-09-29,pd,0.7,
Pine Needle,Low,low Pine Needle,blue oak,2090,2023-09-29,pd,0.65,
Pine Needle,Low,low Pine Needle,blue oak,2090,2023-09-29,pd,0.6,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,pd,0.4,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,pd,0.5,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,pd,0.25,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,pd,0.3,
Pine Needle,Low,low Pine Needle,live oak,2091,2023-09-29,pd,0.3,
Pine Needle,Low,low Pine Needle,live oak,2092,2023-09-29,pd,0.3,leaves slightly wet
Pine Needle,Low,low Pine Needle,live oak,2092,2023-09-29,pd,0.25,leaves slightly wet
Pine Needle,Low,low Pine Needle,live oak,2092,2023-09-29,pd,0.25,leaves slightly wet
Pine Needle,Low,low Pine Needle,live oak,2093,2023-09-29,pd,0.25,
Pine Needle,Low,low Pine Needle,live oak,2093,2023-09-29,pd,0.3,
Pine Needle,Low,low Pine Needle,live oak,2093,2023-09-29,pd,0.2,
Pine Needle,Low,low Pine Needle,live oak,2093,2023-09-29,pd,0.2,
LL,Near Hobbiton,B1,blue oak,2370,2023-09-29,pd,0.27,leaves slightly damp
LL,Near Hobbiton,B1,blue oak,2370,2023-09-29,pd,0.27,leaves slightly damp
LL,Near Hobbiton,B1,blue oak,2370,2023-09-29,pd,0.28,leaves slightly damp
LL,Near Hobbiton,B2,blue oak,2371,2023-09-29,pd,0.989,
LL,Near Hobbiton,B2,blue oak,2371,2023-09-29,pd,0.8,
LL,Near Hobbiton,B2,blue oak,2371,2023-09-29,pd,0.47,
LL,Near Hobbiton,B2,blue oak,2371,2023-09-29,pd,0.93,
LL,Near Hobbiton,AT004,live oak,2301,2023-09-29,pd,0.59,
LL,Near Hobbiton,AT004,live oak,2301,2023-09-29,pd,0.36,
LL,Near Hobbiton,AT004,live oak,2301,2023-09-29,pd,0.45,
LL,Near Hobbiton,AT004,live oak,2301,2023-09-29,pd,0.55,
LL,Near Hobbiton,AT003,live oak,2331,2023-09-29,pd,0.39,
LL,Near Hobbiton,AT003,live oak,2331,2023-09-29,pd,0.45,
LL,Near Hobbiton,AT003,live oak,2331,2023-09-29,pd,0.34,
LL,Hobbiton,AT002,live oak,2345,2023-09-29,pd,0.3,
LL,Hobbiton,AT002,live oak,2345,2023-09-29,pd,0.39,
LL,Hobbiton,AT002,live oak,2345,2023-09-29,pd,0.19,
LL,Hobbiton,AT002,live oak,2345,2023-09-29,pd,0.2,
LL,Hobbiton,AT002,live oak,2345,2023-09-29,pd,0.25,
LL,Hobbiton,AT002,blue oak,2375,2023-09-29,pd,0.4,
LL,Hobbiton,AT002,blue oak,2375,2023-09-29,pd,0.36,
LL,Hobbiton,AT002,blue oak,2375,2023-09-29,pd,0.56,
LL,Hobbiton,AT002,blue oak,2375,2023-09-29,pd,0.35,
LL,Hobbiton,AT002,blue oak,2347,2023-09-29,pd,0.43,
LL,Hobbiton,AT002,blue oak,2347,2023-09-29,pd,0.58,
LL,Hobbiton,AT002,blue oak,2347,2023-09-29,pd,0.64,
LL,Hobbiton,AT002,blue oak,2346,2023-09-29,pd,0.495,
LL,Hobbiton,AT002,blue oak,2346,2023-09-29,pd,0.49,
LL,Hobbiton,AT002,blue oak,2346,2023-09-29,pd,0.31,
LL,Hobbiton,AT002,blue oak,2346,2023-09-29,pd,0.54,
LL,Hobbiton,TS,blue oak,2009,2023-09-29,pd,0.6,
LL,Hobbiton,TS,blue oak,2009,2023-09-29,pd,0.59,
LL,Hobbiton,TS,blue oak,2009,2023-09-29,pd,0.49,
LL,Hobbiton,AT002,blue oak,2343,2023-09-29,pd,0.56,
LL,Hobbiton,AT002,blue oak,2343,2023-09-29,pd,0.59,
LL,Hobbiton,AT002,blue oak,2343,2023-09-29,pd,0.58,
LL,Middle Earth,Near AT001,live oak,2376,2023-09-29,pd,0.7,
LL,Middle Earth,Near AT001,live oak,2376,2023-09-29,pd,0.35,
LL,Middle Earth,Near AT001,live oak,2376,2023-09-29,pd,0.34,
LL,Middle Earth,Near AT001,live oak,2376,2023-09-29,pd,0.38,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,pd,0.86,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,pd,0.71,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,pd,0.53,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,pd,0.6,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,pd,0.67,
LL,Middle Earth,AT001,blue oak,2365,2023-09-29,pd,0.7,
LL,Middle Earth,AT001,blue oak,2365,2023-09-29,pd,0.73,
LL,Middle Earth,AT001,blue oak,2365,2023-09-29,pd,0.69,
LL,Middle Earth,AT001,blue oak,2367,2023-09-29,pd,0.74,
LL,Middle Earth,AT001,blue oak,2367,2023-09-29,pd,0.52,
LL,Middle Earth,AT001,blue oak,2367,2023-09-29,pd,0.66,
LL,Middle Earth,AT001,blue oak,2367,2023-09-29,pd,0.58,
LL,Middle Earth,AT001,blue oak,2369,2023-09-29,pd,0.29,
LL,Middle Earth,AT001,blue oak,2369,2023-09-29,pd,0.3,
LL,Middle Earth,AT001,blue oak,2369,2023-09-29,pd,0.32,
LL,Middle Earth,AT001,live oak,2354,2023-09-29,pd,0.35,
LL,Middle Earth,AT001,live oak,2354,2023-09-29,pd,0.21,
LL,Middle Earth,AT001,live oak,2354,2023-09-29,pd,0.3,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,pd,0.5,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,pd,0.25,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,pd,0.3,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,pd,0.4,
LL,Rohan,Near AT001,live oak,2377,2023-09-29,pd,0.394,
LL,Rohan,Near AT001,live oak,2377,2023-09-29,pd,0.38,
LL,Rohan,Near AT001,live oak,2377,2023-09-29,pd,0.302,
LL,Rohan,Near AT001,blue oak,2378,2023-09-29,pd,0.5,leaves slightly damp
LL,Rohan,Near AT001,blue oak,2378,2023-09-29,pd,0.3,leaves slightly damp
LL,Rohan,Near AT001,blue oak,2378,2023-09-29,pd,0.67,leaves slightly damp
LL,Rohan,Near AT001,blue oak,2378,2023-09-29,pd,0.3,leaves slightly damp
LL,Rohan,Near AT001,blue oak,2378,2023-09-29,pd,0.5,leaves damp
LL,Rohan,Near AT001,blue oak,2379,2023-09-29,pd,0.56,leaves damp
LL,Rohan,Near AT001,blue oak,2379,2023-09-29,pd,0.3,leaves damp
LL,Rohan,Near AT001,blue oak,2379,2023-09-29,pd,0.35,leaves damp
LL,Rohan,Near AT001,blue oak,2379,2023-09-29,pd,0.42,leaves damp
LL,Rohan,Near AT001,live oak,2380,2023-09-29,pd,0.25,
LL,Rohan,Near AT001,live oak,2380,2023-09-29,pd,0.4,
LL,Rohan,Near AT001,live oak,2380,2023-09-29,pd,0.2,
LL,Rohan,,ARCA,ARCA Lisque,2023-09-29,pd,1.85,
LL,Rohan,,ARCA,ARCA Lisque,2023-09-29,pd,2.4,
LL,Rohan,,ARCA,ARCA Lisque,2023-09-29,pd,1.53,
LL,Rohan,,ARCA,ARCA Lisque,2023-09-29,pd,2.1,
LL,Rohan,,ARCA,ARCA Lisque,2023-09-29,pd,2,
LL,Rohan,,LEU,LEU Lisque,2023-09-29,pd,2.368,
LL,Rohan,,LEU,LEU Lisque,2023-09-29,pd,2.588,
LL,Rohan,,LEU,LEU Lisque,2023-09-29,pd,2.702,
LL,Weathertop,RT,blue oak,2010,2023-09-29,pd,0.55,
LL,Weathertop,RT,blue oak,2010,2023-09-29,pd,0.45,
LL,Weathertop,RT,blue oak,2010,2023-09-29,pd,0.6,
LL,Weathertop,RT,blue oak,2010,2023-09-29,pd,0.5,
LL,Weathertop,,blue oak,2011,2023-09-29,pd,1.068,
LL,Weathertop,,blue oak,2011,2023-09-29,pd,0.875,
LL,Weathertop,,blue oak,2011,2023-09-29,pd,0.941,
LL,Weathertop,,blue oak,2011,2023-09-29,pd,0.963,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2023-09-29,pd,0.81,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2023-09-29,pd,0.86,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2023-09-29,pd,0.81,
LL,Weathertop,ExtraBlueHilltop,blue oak,2382,2023-09-29,pd,0.6,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2023-09-29,pd,1.038,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2023-09-29,pd,1.079,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2023-09-29,pd,1.311,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2023-09-29,pd,1.158,
LL,Weathertop,ExtraBlueHilltop,blue oak,2381,2023-09-29,pd,0.988,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2023-09-29,pd,1.28,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2023-09-29,pd,1.077,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2023-09-29,pd,1.095,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2023-09-29,pd,1.251,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2023-09-29,pd,1.408,
LL,Weathertop,ExtraBlueHilltop,blue oak,2384,2023-09-29,pd,1.06,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2023-09-29,pd,1.582,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2023-09-29,pd,1.338,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2023-09-29,pd,1.5,
LL,Weathertop,ExtraBlueHilltop,blue oak,2383,2023-09-29,pd,1.431,
LL,Weathertop,,blue oak,?,2023-09-29,pd,1.26,
LL,Weathertop,,blue oak,?,2023-09-29,pd,1.11,
LL,Weathertop,,blue oak,?,2023-09-29,pd,1.29,
LL,Weathertop,,blue oak,?,2023-09-29,pd,1.22,
LL,Near Hobbiton,AT003,live oak,2331,2023-09-29,md,2.1,
LL,Near Hobbiton,AT003,live oak,2331,2023-09-29,md,2.4,
LL,Near Hobbiton,AT003,live oak,2331,2023-09-29,md,2.25,
LL,Near Hobbiton,AT003,live oak,2331,2023-09-29,md,2.3,
LL,Middle Earth,Near AT001,live oak,2376,2023-09-29,md,2.72,
LL,Middle Earth,Near AT001,live oak,2376,2023-09-29,md,2.57,
LL,Middle Earth,Near AT001,live oak,2376,2023-09-29,md,2.38,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,md,2.63,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,md,3.33,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,md,2.67,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,md,3.33,
LL,Middle Earth,AT001,blue oak,2360,2023-09-29,md,2.61,
LL,Middle Earth,AT001,blue oak,2365,2023-09-29,md,3,
LL,Middle Earth,AT001,blue oak,2365,2023-09-29,md,2.71,
LL,Middle Earth,AT001,blue oak,2365,2023-09-29,md,2.55,
LL,Middle Earth,AT001,blue oak,2365,2023-09-29,md,3.2,
LL,Middle Earth,AT001,blue oak,2367,2023-09-29,md,3.35,
LL,Middle Earth,AT001,blue oak,2367,2023-09-29,md,3.23,
LL,Middle Earth,AT001,blue oak,2367,2023-09-29,md,3.27,
LL,Middle Earth,AT001,live oak,2354,2023-09-29,md,2.489,
LL,Middle Earth,AT001,live oak,2354,2023-09-29,md,2.69,
LL,Middle Earth,AT001,live oak,2354,2023-09-29,md,2.347,
LL,Middle Earth,AT001,live oak,2354,2023-09-29,md,2.45,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,md,1.86,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,md,2.12,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,md,1.68,
LL,Middle Earth,AT001,live oak,2352,2023-09-29,md,2.13,
LL,Near Hobbiton,B1,blue oak,2370,2023-09-29,md,3.48,
LL,Near Hobbiton,B1,blue oak,2370,2023-09-29,md,3.01,
LL,Near Hobbiton,B1,blue oak,2370,2023-09-29,md,4.1,
LL,Near Hobbiton,B2,blue oak,2371,2023-09-29,md,3.41,
LL,Near Hobbiton,B2,blue oak,2371,2023-09-29,md,3.27,
LL,Near Hobbiton,B2,blue oak,2371,2023-09-29,md,3.33,
LL,Hobbiton,AT002,live oak,2345,2023-09-29,md,2.28,
LL,Hobbiton,AT002,live oak,2345,2023-09-29,md,1.69,
LL,Hobbiton,,live oak,2345,2023-09-29,md,1.79,
LL,Hobbiton,,live oak,2345,2023-09-29,md,1.82,
LL,Hobbiton,,blue oak,2346,2023-09-29,md,3.19,
LL,Hobbiton,,blue oak,2346,2023-09-29,md,3.09,
LL,Hobbiton,,blue oak,2346,2023-09-29,md,4.01,
LL,Hobbiton,,blue oak,2346,2023-09-29,md,4.2,
LL,Hobbiton,,blue oak,2346,2023-09-29,md,4.31,
LL,Hobbiton,,blue oak,2009,2023-09-29,md,3.47,
LL,Hobbiton,,blue oak,2009,2023-09-29,md,3.47,
LL,Hobbiton,,blue oak,2009,2023-09-29,md,2.44,
LL,Hobbiton,,blue oak,2009,2023-09-29,md,3.32,
LL,Hobbiton,,blue oak,2009,2023-09-29,md,2.63,
LL,Hobbiton,,blue oak,2009,2023-09-29,md,3.57,
LL,Rohan,,blue oak,2378,2023-09-29,md,3.58,
LL,Rohan,,blue oak,2378,2023-09-29,md,3.48,
LL,Rohan,,blue oak,2378,2023-09-29,md,3.64,
LL,Weathertop,,blue oak,2383,2023-09-29,md,4.48,
LL,Weathertop,,blue oak,2383,2023-09-29,md,4.48,
LL,Weathertop,,blue oak,2383,2023-09-29,md,4.37,
Cucu Mesa,High,Cucu Mesa,blue oak,2005,2023-09-29,md,5.3,
Cucu Mesa,High,Cucu Mesa,blue oak,2005,2023-09-29,md,5.1,
Cucu Mesa,High,Cucu Mesa,blue oak,2005,2023-09-29,md,4.75,
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,md,3.4,
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,md,3.55,
Cucu Mesa,High,Cucu Mesa,blue oak,2006,2023-09-29,md,3.55,
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,md,4.15,
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,md,3.85,
Cucu Mesa,High,Cucu Mesa,blue oak,2007,2023-09-29,md,4.15,
Cucu Mesa,High,Cucu Mesa,LEU,LEU Cucu,2023-09-29,md,1.75,
Cucu Mesa,High,Cucu Mesa,LEU,LEU Cucu,2023-09-29,md,1.65,
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,md,3.1,
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,md,3.15,
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,md,4.1,
Cucu Mesa,Low,Lower Cucu,blue oak,2015/2014,2023-09-29,md,3.54,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,md,4,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,md,4.1,
Cucu Mesa,Low,Lower Cucu,blue oak,2012,2023-09-29,md,4.15,
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,md,3.25,
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,md,3.225,
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,md,3.425,
Cucu Mesa,Low,Lower Cucu,?,2016,2023-09-29,md,3.05,
Cucu Mesa,High,Cucu Mesa,blue oak,2008,2023-09-29,md,3.925,
Cucu Mesa,High,Cucu Mesa,blue oak,2008,2023-09-29,md,2.55,
Cucu Mesa,High,Cucu Mesa,blue oak,2008,2023-09-29,md,4.55,
Cucu Mesa,High,Cucu Mesa,blue oak,2008,2023-09-29,md,4.65,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,md,2.9,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,md,3,
Chamise,Chamise,Chamise,blue oak,2020,2023-09-29,md,2.7,
Chamise,Chamise,Chamise,blue oak,2021,2023-09-29,md,3.122,
Chamise,Chamise,Chamise,blue oak,2021,2023-09-29,md,2.898,
Chamise,Chamise,Chamise,blue oak,2021,2023-09-29,md,2.995,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,md,2.931,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,md,3.028,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,md,2.789,
Chamise,Chamise,Chamise,blue oak,2024,2023-09-29,md,3.033,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,md,2.091,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,md,1.878,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,md,2.07,
Chamise,Shedd,Chamise (Shedd soil),live oak,2030,2023-09-29,md,2.33,
