tree,site,plot,species.x,week,md_mpa,md_lwc,pd_mpa,pd_lwa,longitude,latitude,name,description,species.y,e_drop,lat_utm,lon_utm,time
2331,LL,Ridge,live oak,38,NA,NA,NA,NA,-120.046170409824,34.6909633885311,L2331,,L,NA,3842744.920238077,770593.8488883424,late
2331,LL,Ridge,live oak,NA,NA,NA,NA,NA,-120.046170409824,34.6909633885311,L2331,,L,NA,3842744.920238077,770593.8488883424,NA
2343,LL,Hobbiton,blue oak,9,NA,NA,1.13333333333333,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,early
2343,LL,Hobbiton,blue oak,10,NA,NA,1.23933333333333,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,early
2343,LL,Hobbiton,blue oak,12,2.12675,NA,1.25,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,1.4405,3842803.500445635,770531.0740183926,early
2343,LL,Hobbiton,blue oak,13,2.12675,0.0137662942735812,1.08897959183673,0.0164018794265889,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,early
2343,LL,Hobbiton,blue oak,14,2.65,NA,NA,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,1.71,3842803.500445635,770531.0740183926,early
2343,LL,Hobbiton,blue oak,15,1.88633333333333,NA,1.5,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,0.35758333333333003,3842803.500445635,770531.0740183926,early
2343,LL,Hobbiton,blue oak,17,2.6195,0.0121874604520392,1.15466666666667,0.0132860865704568,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,0.8445,3842803.500445635,770531.0740183926,NA
2343,LL,Hobbiton,blue oak,18,2.50066666666667,NA,1.51633333333333,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,-0.3568333333333298,3842803.500445635,770531.0740183926,NA
2343,LL,Hobbiton,blue oak,19,2.27533333333333,NA,1.48633333333333,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,late
2343,LL,Hobbiton,blue oak,21,3.71616666666667,NA,1.9245,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,3.54796666666667,3842803.500445635,770531.0740183926,late
2343,LL,Hobbiton,blue oak,29,3.175,0.0101423906734294,3.15,0.0103539829433294,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,late
2343,LL,Hobbiton,blue oak,33,4.00233333333333,NA,3.085,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,3.120999999999997,3842803.500445635,770531.0740183926,late
2343,LL,Hobbiton,blue oak,38,NA,NA,NA,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,late
2343,LL,Hobbiton,blue oak,NA,NA,NA,NA,NA,-120.046836107381,34.6915075565108,B2343,Sapflow probe 4,B,NA,3842803.500445635,770531.0740183926,NA
2345,LL,Hobbiton,live oak,9,1.63,NA,0.5335,NA,-120.046605582862,34.6916462021151,L2345,,L,NA,3842819.5024602776,770551.7466833617,early
2345,LL,Hobbiton,live oak,10,1.35233333333333,NA,0.301666666666667,NA,-120.046605582862,34.6916462021151,L2345,,L,0.46499999999999675,3842819.5024602776,770551.7466833617,early
2345,LL,Hobbiton,live oak,12,2.00714285714286,NA,2.7625,NA,-120.046605582862,34.6916462021151,L2345,,L,0.6631428571428599,3842819.5024602776,770551.7466833617,early
2345,LL,Hobbiton,live oak,13,2.00714285714286,NA,1.77823529411765,NA,-120.046605582862,34.6916462021151,L2345,,L,0.5521428571428597,3842819.5024602776,770551.7466833617,early
2345,LL,Hobbiton,live oak,14,3.65,NA,1.708,NA,-120.046605582862,34.6916462021151,L2345,,L,1.3074999999999997,3842819.5024602776,770551.7466833617,early
2345,LL,Hobbiton,live oak,15,2.46625,NA,0.533333333333333,NA,-120.046605582862,34.6916462021151,L2345,,L,NA,3842819.5024602776,770551.7466833617,early
2345,LL,Hobbiton,live oak,17,2.211,NA,0.7015,NA,-120.046605582862,34.6916462021151,L2345,,L,1.4379999999999997,3842819.5024602776,770551.7466833617,NA
2345,LL,Hobbiton,live oak,18,1.51014285714286,NA,NA,NA,-120.046605582862,34.6916462021151,L2345,,L,0.2882857142857169,3842819.5024602776,770551.7466833617,NA
2345,LL,Hobbiton,live oak,19,1.2185,NA,0.845571428571429,NA,-120.046605582862,34.6916462021151,L2345,,L,-0.08316666666666683,3842819.5024602776,770551.7466833617,late
2345,LL,Hobbiton,live oak,21,2.16975,NA,0.716,NA,-120.046605582862,34.6916462021151,L2345,,L,-0.13024999999999975,3842819.5024602776,770551.7466833617,late
2345,LL,Hobbiton,live oak,29,3.45,NA,1.11666666666667,NA,-120.046605582862,34.6916462021151,L2345,,L,NA,3842819.5024602776,770551.7466833617,late
2345,LL,Hobbiton,live oak,33,2.44433333333333,NA,2.93983333333333,NA,-120.046605582862,34.6916462021151,L2345,,L,2.03133333333333,3842819.5024602776,770551.7466833617,late
2345,LL,Hobbiton,live oak,38,NA,NA,NA,NA,-120.046605582862,34.6916462021151,L2345,,L,NA,3842819.5024602776,770551.7466833617,late
2345,LL,Hobbiton,live oak,NA,NA,NA,NA,NA,-120.046605582862,34.6916462021151,L2345,,L,NA,3842819.5024602776,770551.7466833617,NA
2346,LL,Hobbiton,blue oak,9,NA,NA,1.00875,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,early
2346,LL,Hobbiton,blue oak,10,2.29966666666667,NA,1.224,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,1.40066666666667,3842823.9388435846,770532.0224825118,early
2346,LL,Hobbiton,blue oak,11,2.70425,NA,1.73375,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,early
2346,LL,Hobbiton,blue oak,12,2.68333333333333,NA,1.78333333333333,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,early
2346,LL,Hobbiton,blue oak,13,2.68333333333333,0.0153199147535203,1.425,0.0209681126182194,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,1.63933333333333,3842823.9388435846,770532.0224825118,early
2346,LL,Hobbiton,blue oak,14,3.03333333333333,NA,NA,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,early
2346,LL,Hobbiton,blue oak,15,1.98133333333333,NA,1.77575,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,0.46133333333333004,3842823.9388435846,770532.0224825118,early
2346,LL,Hobbiton,blue oak,17,2.211,0.010484139310425,2.00033333333333,0.0105634061352825,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,-0.5690000000000004,3842823.9388435846,770532.0224825118,NA
2346,LL,Hobbiton,blue oak,18,2.271,NA,1.90175,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,1.5146666666666666,3842823.9388435846,770532.0224825118,NA
2346,LL,Hobbiton,blue oak,19,2.48133333333333,NA,1.90625,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,1.7249999999999968,3842823.9388435846,770532.0224825118,late
2346,LL,Hobbiton,blue oak,21,3.3165,0.00900717942249328,2.0605,0.0109376646538086,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,late
2346,LL,Hobbiton,blue oak,29,4.7,0.00779400436432645,3.8,0.00886758576590946,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,late
2346,LL,Hobbiton,blue oak,33,5.112,NA,NA,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,4.259333333333333,3842823.9388435846,770532.0224825118,late
2346,LL,Hobbiton,blue oak,38,NA,NA,NA,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,late
2346,LL,Hobbiton,blue oak,NA,NA,NA,NA,NA,-120.046819222663,34.6916913716066,B2346,sapflow probe 2,B,NA,3842823.9388435846,770532.0224825118,NA
2347,LL,Hobbiton,blue oak,9,NA,NA,1.786,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,early
2347,LL,Hobbiton,blue oak,10,2.25675,NA,NA,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,0.7030833333333331,3842828.1805231716,770537.5454970808,early
2347,LL,Hobbiton,blue oak,11,1.9725,NA,NA,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,0.41883333333333317,3842828.1805231716,770537.5454970808,early
2347,LL,Hobbiton,blue oak,12,2.3125,NA,1.2,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,-0.12749999999999995,3842828.1805231716,770537.5454970808,early
2347,LL,Hobbiton,blue oak,13,2.3125,NA,1.21616666666667,0.0134344459245894,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,-0.12749999999999995,3842828.1805231716,770537.5454970808,early
2347,LL,Hobbiton,blue oak,14,2.36666666666667,NA,NA,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,early
2347,LL,Hobbiton,blue oak,15,1.559,NA,1.6,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,early
2347,LL,Hobbiton,blue oak,17,2.37856,0.0130228294585199,1.36066666666667,0.0135727268658857,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,NA
2347,LL,Hobbiton,blue oak,18,2.87285714285714,NA,1.5664,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,1.25035714285714,3842828.1805231716,770537.5454970808,NA
2347,LL,Hobbiton,blue oak,19,2.86033333333333,NA,1.5556,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,late
2347,LL,Hobbiton,blue oak,21,2.86,0.0111467370370279,1.934,0.0124958942673629,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,2.0176666666666665,3842828.1805231716,770537.5454970808,late
2347,LL,Hobbiton,blue oak,29,4.2,0.00920682352378602,3.375,0.00900466581595228,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,late
2347,LL,Hobbiton,blue oak,33,4.4565,NA,3.991,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,3.0888333333333335,3842828.1805231716,770537.5454970808,late
2347,LL,Hobbiton,blue oak,38,NA,NA,NA,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,late
2347,LL,Hobbiton,blue oak,NA,NA,NA,NA,NA,-120.046757645207,34.6917281112039,B2347,sapflow probe 1,B,NA,3842828.1805231716,770537.5454970808,NA
2348,LL,Hobbiton,blue oak,10,NA,NA,2.203,NA,-120.04679154648,34.6917300736956,B2348,,B,NA,3842828.3070300515,770534.4325361142,early
2348,LL,Hobbiton,blue oak,11,NA,NA,1.47666666666667,NA,-120.04679154648,34.6917300736956,B2348,,B,NA,3842828.3070300515,770534.4325361142,early
2349,LL,Hobbiton,blue oak,9,NA,NA,1.89,NA,-120.046835052378,34.6917466832933,B2349,,B,NA,3842830.0326869367,770530.3917352074,early
2349,LL,Hobbiton,blue oak,10,NA,NA,2.43333333333333,NA,-120.046835052378,34.6917466832933,B2349,,B,NA,3842830.0326869367,770530.3917352074,early
2349,LL,Hobbiton,blue oak,11,3.355,NA,1.54333333333333,NA,-120.046835052378,34.6917466832933,B2349,,B,NA,3842830.0326869367,770530.3917352074,early
2352,LL,MiddleEarth,live oak,9,2.274,NA,NA,NA,-120.047688056843,34.6905351492581,L2352,,L,0.5073333333333334,3842693.3269291716,770456.171475616,early
2352,LL,MiddleEarth,live oak,10,2.44166666666667,NA,1.40666666666667,NA,-120.047688056843,34.6905351492581,L2352,,L,0.6750000000000034,3842693.3269291716,770456.171475616,early
2352,LL,MiddleEarth,live oak,13,NA,NA,0.980244897959184,0.0076001442123112,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,early
2352,LL,MiddleEarth,live oak,15,2.82125,NA,1.4284,NA,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,early
2352,LL,MiddleEarth,live oak,17,2.734,NA,1.64725,NA,-120.047688056843,34.6905351492581,L2352,,L,1.4306666666666668,3842693.3269291716,770456.171475616,NA
2352,LL,MiddleEarth,live oak,18,2.04925,NA,NA,NA,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,NA
2352,LL,MiddleEarth,live oak,19,2.216,NA,1.75383333333333,NA,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,late
2352,LL,MiddleEarth,live oak,21,4.1634,NA,1.412,NA,-120.047688056843,34.6905351492581,L2352,,L,2.8937333333333335,3842693.3269291716,770456.171475616,late
2352,LL,MiddleEarth,live oak,29,5.6,0.00668047903616988,2.5425,0.00927344010560144,-120.047688056843,34.6905351492581,L2352,,L,3.702,3842693.3269291716,770456.171475616,late
2352,LL,MiddleEarth,live oak,33,4.201,NA,3.25825,NA,-120.047688056843,34.6905351492581,L2352,,L,1.0043333333333329,3842693.3269291716,770456.171475616,late
2352,LL,MiddleEarth,live oak,38,NA,NA,NA,NA,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,late
2352,LL,MiddleEarth,live oak,NA,NA,NA,NA,NA,-120.047688056843,34.6905351492581,L2352,,L,NA,3842693.3269291716,770456.171475616,NA
2354,LL,MiddleEarth,live oak,9,1.7684,NA,NA,NA,-120.047607340709,34.6906142262884,L2354,,L,-0.29210000000000025,3842702.317069252,770463.3105418733,early
2354,LL,MiddleEarth,live oak,10,1.985,NA,2.47975,NA,-120.047607340709,34.6906142262884,L2354,,L,-0.07550000000000012,3842702.317069252,770463.3105418733,early
2354,LL,MiddleEarth,live oak,12,2.755,NA,0.973333333333333,NA,-120.047607340709,34.6906142262884,L2354,,L,-1.045,3842702.317069252,770463.3105418733,early
2354,LL,MiddleEarth,live oak,13,2.755,0.00551612903225806,0.85292,0.0076316485845322,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,early
2354,LL,MiddleEarth,live oak,14,3.86666666666667,NA,NA,NA,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,early
2354,LL,MiddleEarth,live oak,15,1.63733333333333,NA,1.5902,NA,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,early
2354,LL,MiddleEarth,live oak,17,NA,NA,1.4596,0.00868528928900724,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,NA
2354,LL,MiddleEarth,live oak,18,2.70733333333333,NA,NA,NA,-120.047607340709,34.6906142262884,L2354,,L,1.50733333333333,3842702.317069252,770463.3105418733,NA
2354,LL,MiddleEarth,live oak,19,2.83775,NA,1.98933333333333,NA,-120.047607340709,34.6906142262884,L2354,,L,1.605416666666667,3842702.317069252,770463.3105418733,late
2354,LL,MiddleEarth,live oak,21,3.67633333333333,NA,1.3375,NA,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,late
2354,LL,MiddleEarth,live oak,29,4.1,NA,2.63333333333333,NA,-120.047607340709,34.6906142262884,L2354,,L,2.4999999999999996,3842702.317069252,770463.3105418733,late
2354,LL,MiddleEarth,live oak,33,3.49833333333333,NA,2.42166666666667,NA,-120.047607340709,34.6906142262884,L2354,,L,2.1376666666666635,3842702.317069252,770463.3105418733,late
2354,LL,MiddleEarth,live oak,38,NA,NA,NA,NA,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,late
2354,LL,MiddleEarth,live oak,NA,NA,NA,NA,NA,-120.047607340709,34.6906142262884,L2354,,L,NA,3842702.317069252,770463.3105418733,NA
2360,LL,MiddleEarth,blue oak,13,NA,NA,1.08133333333333,0.0125212721866108,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,NA,3842686.6749435863,770491.1661826705,early
2360,LL,MiddleEarth,blue oak,14,3.13333333333333,NA,NA,NA,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,1.5669333333333302,3842686.6749435863,770491.1661826705,early
2360,LL,MiddleEarth,blue oak,15,2.52025,NA,1.36666666666667,NA,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,0.9646499999999998,3842686.6749435863,770491.1661826705,early
2360,LL,MiddleEarth,blue oak,17,2.75833333333333,0.00988288363799293,1.485,0.0111214770711125,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,0.82433333333333,3842686.6749435863,770491.1661826705,NA
2360,LL,MiddleEarth,blue oak,18,2.96966666666667,NA,NA,NA,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,1.0356666666666698,3842686.6749435863,770491.1661826705,NA
2360,LL,MiddleEarth,blue oak,21,3.27725,0.00964055972450393,2.13425,0.0114190282403528,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,1.3432499999999998,3842686.6749435863,770491.1661826705,late
2360,LL,MiddleEarth,blue oak,29,4.56666666666667,0.00836569071650101,3.83333333333333,0.00948966776737892,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,2.63266666666667,3842686.6749435863,770491.1661826705,late
2360,LL,MiddleEarth,blue oak,33,4.88075,NA,3.8955,NA,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,1.50575,3842686.6749435863,770491.1661826705,late
2360,LL,MiddleEarth,blue oak,NA,NA,NA,NA,NA,-120.047308630924,34.6904659908019,B2360,"Sapflow probe 4
Logger ED02",B,NA,3842686.6749435863,770491.1661826705,NA
2365,LL,MiddleEarth,blue oak,10,2.1,NA,1.65633333333333,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,0.6933333333333334,3842685.92940748,770495.1800044379,early
2365,LL,MiddleEarth,blue oak,11,2.2674,NA,1.233,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,0.839,3842685.92940748,770495.1800044379,early
2365,LL,MiddleEarth,blue oak,12,2.2,NA,2.09,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,0.5527500000000001,3842685.92940748,770495.1800044379,early
2365,LL,MiddleEarth,blue oak,13,2.2,NA,1.58959183673469,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,NA,3842685.92940748,770495.1800044379,early
2365,LL,MiddleEarth,blue oak,14,2.4,NA,NA,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,0.6461666666666666,3842685.92940748,770495.1800044379,early
2365,LL,MiddleEarth,blue oak,15,1.80033333333333,NA,1.4,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,0.3883333333333301,3842685.92940748,770495.1800044379,early
2365,LL,MiddleEarth,blue oak,17,3.18333333333333,0.0111121521098333,1.402,0.0124639154414683,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,0.64083333333333,3842685.92940748,770495.1800044379,NA
2365,LL,MiddleEarth,blue oak,18,2.7922,NA,1.35666666666667,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,-0.4660500000000005,3842685.92940748,770495.1800044379,NA
2365,LL,MiddleEarth,blue oak,19,2.6145,NA,1.35666666666667,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,NA,3842685.92940748,770495.1800044379,late
2365,LL,MiddleEarth,blue oak,21,2.97266666666667,NA,1.87766666666667,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,NA,3842685.92940748,770495.1800044379,late
2365,LL,MiddleEarth,blue oak,29,3.93333333333333,0.00897589193236862,3.9,0.00836382078013828,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,NA,3842685.92940748,770495.1800044379,late
2365,LL,MiddleEarth,blue oak,33,5.1675,NA,3.82,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,NA,3842685.92940748,770495.1800044379,late
2365,LL,MiddleEarth,blue oak,38,NA,NA,NA,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,NA,3842685.92940748,770495.1800044379,late
2365,LL,MiddleEarth,blue oak,NA,NA,NA,NA,NA,-120.047265106008,34.6904582153947,B2365,Sapflow Probe 3?,B,NA,3842685.92940748,770495.1800044379,NA
2366,LL,MiddleEarth,blue oak,10,2.28666666666667,NA,1.508,NA,-120.04724937647,34.6904760802316,B2366,,B,1.3866666666666703,3842687.9536980856,770496.5632289532,early
2367,LL,MiddleEarth,blue oak,10,2.248,NA,1.4865,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,1.3480000000000003,3842684.3174240063,770499.5777802626,early
2367,LL,MiddleEarth,blue oak,11,2.5195,NA,NA,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,1.4094999999999998,3842684.3174240063,770499.5777802626,early
2367,LL,MiddleEarth,blue oak,12,1.8,NA,0.9,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,NA,3842684.3174240063,770499.5777802626,early
2367,LL,MiddleEarth,blue oak,13,1.8,NA,1.01666666666667,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,0.5999999999999999,3842684.3174240063,770499.5777802626,early
2367,LL,MiddleEarth,blue oak,14,2.25,NA,NA,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,0.704,3842684.3174240063,770499.5777802626,early
2367,LL,MiddleEarth,blue oak,15,2.07175,NA,1.2,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,0.5257500000000002,3842684.3174240063,770499.5777802626,early
2367,LL,MiddleEarth,blue oak,17,2.71266666666667,0.0115199238083446,1.546,0.0130252137645146,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,1.1666666666666698,3842684.3174240063,770499.5777802626,NA
2367,LL,MiddleEarth,blue oak,18,2.976,NA,1.678,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,1.43,3842684.3174240063,770499.5777802626,NA
2367,LL,MiddleEarth,blue oak,19,2.584,NA,1.678,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,0.9060000000000001,3842684.3174240063,770499.5777802626,late
2367,LL,MiddleEarth,blue oak,21,2.96033333333333,0.0110923892524078,2.01425,0.0123990801087774,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,1.2823333333333302,3842684.3174240063,770499.5777802626,late
2367,LL,MiddleEarth,blue oak,29,3.88333333333333,0.00747473008396391,3.26666666666667,0.00869850803646213,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,1.8713333333333302,3842684.3174240063,770499.5777802626,late
2367,LL,MiddleEarth,blue oak,33,5.2685,NA,3.507,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,3.2520000000000007,3842684.3174240063,770499.5777802626,late
2367,LL,MiddleEarth,blue oak,38,NA,NA,NA,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,NA,3842684.3174240063,770499.5777802626,late
2367,LL,MiddleEarth,blue oak,NA,NA,NA,NA,NA,-120.047217672111,34.6904425353276,B2367,Sapflow probe 2?,B,NA,3842684.3174240063,770499.5777802626,NA
2369,LL,MiddleEarth,blue oak,10,2.2265,NA,1.451,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,0.37550000000000017,3842687.3935175873,770499.8107678387,early
2369,LL,MiddleEarth,blue oak,11,2.452,NA,1.31166666666667,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,0.6636666666666666,3842687.3935175873,770499.8107678387,early
2369,LL,MiddleEarth,blue oak,12,2.8,NA,NA,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,0.033333333333333215,3842687.3935175873,770499.8107678387,early
2369,LL,MiddleEarth,blue oak,13,2.8,NA,1.045,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,-0.8174999999999999,3842687.3935175873,770499.8107678387,early
2369,LL,MiddleEarth,blue oak,14,2.63333333333333,NA,NA,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,NA,3842687.3935175873,770499.8107678387,early
2369,LL,MiddleEarth,blue oak,15,2.66675,NA,1.46666666666667,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,NA,3842687.3935175873,770499.8107678387,early
2369,LL,MiddleEarth,blue oak,17,3.35,0.011514792325733,1.50533333333333,0.0123158025070855,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,2.0166666666666666,3842687.3935175873,770499.8107678387,NA
2369,LL,MiddleEarth,blue oak,18,3.0355,NA,1.693,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,NA,3842687.3935175873,770499.8107678387,NA
2369,LL,MiddleEarth,blue oak,19,2.803,NA,1.693,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.2468333333333332,3842687.3935175873,770499.8107678387,late
2369,LL,MiddleEarth,blue oak,21,3.72,NA,1.898,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,2.020666666666667,3842687.3935175873,770499.8107678387,late
2369,LL,MiddleEarth,blue oak,29,NA,NA,4.63,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,NA,3842687.3935175873,770499.8107678387,late
2369,LL,MiddleEarth,blue oak,33,4.926,NA,3.314,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,1.8123333333333336,3842687.3935175873,770499.8107678387,late
2369,LL,MiddleEarth,blue oak,NA,NA,NA,NA,NA,-120.04721414717,34.6904701766938,B2369,Sapflow probe 1?,B,NA,3842687.3935175873,770499.8107678387,NA
2370,LL,Weathertop,blue oak,10,NA,NA,1.45033333333333,NA,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,early
2370,LL,Weathertop,blue oak,13,NA,NA,1.20566666666667,NA,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,early
2370,LL,Weathertop,blue oak,14,3.1,NA,NA,NA,-120.046224454953,34.6916821361229,B2370,,B,2.658333333333333,3842824.514699461,770586.5545772763,early
2370,LL,Weathertop,blue oak,15,1.40433333333333,NA,1.433,NA,-120.046224454953,34.6916821361229,B2370,,B,1.1209999999999969,3842824.514699461,770586.5545772763,early
2370,LL,Weathertop,blue oak,17,2.28725,0.0142283135109434,1.3795,0.0143995378661464,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,NA
2370,LL,Weathertop,blue oak,18,2.68366666666667,NA,NA,NA,-120.046224454953,34.6916821361229,B2370,,B,1.8553333333333368,3842824.514699461,770586.5545772763,NA
2370,LL,Weathertop,blue oak,19,2.34533333333333,NA,NA,NA,-120.046224454953,34.6916821361229,B2370,,B,1.3759999999999966,3842824.514699461,770586.5545772763,late
2370,LL,Weathertop,blue oak,21,3.2,NA,1.92933333333333,0.0106373240556731,-120.046224454953,34.6916821361229,B2370,,B,NA,3842824.514699461,770586.5545772763,late
