tree,site,plot,species,week,date_md,md_sd.mpa,md_mpa,date_pd,pd_sd.mpa,pd_mpa,longitude,latitude,name,description,e_drop,lat_utm,lon_utm,time
1478,Cucu Mesa,Low,blue oak,15,2022-04-13,0.2382549055108835,1.6904000000000001,NA,NA,NA,-120.050047092479,34.6963011819028,B1478,NA,NA,-368902.2246962595,-4582.804197207942,early
1478,Cucu Mesa,Low,blue oak,17,2022-04-27,0.2095232683975695,2.221,2022-04-27,0.027404379212089467,0.903,-120.050047092479,34.6963011819028,B1478,NA,1.318,-368902.2246962595,-4582.804197207942,NA
1478,Cucu Mesa,Low,blue oak,19,2022-05-09,0.03176790833529978,2.535,NA,NA,NA,-120.050047092479,34.6963011819028,B1478,NA,NA,-368902.2246962595,-4582.804197207942,late
1478,Cucu Mesa,Low,blue oak,21,2022-05-25,0.35127319445533717,3.9875,2022-05-25,0.09516862227996517,1.5526666666666666,-120.050047092479,34.6963011819028,B1478,NA,2.434833333333333,-368902.2246962595,-4582.804197207942,late
1478,Cucu Mesa,Low,blue oak,29,2022-07-19,0.1527525231651946,4.133333333333333,NA,NA,NA,-120.050047092479,34.6963011819028,B1478,NA,NA,-368902.2246962595,-4582.804197207942,late
1478,Cucu Mesa,Low,blue oak,37,2022-09-15,0.2734872026256441,4.073,2022-09-15,0.03067246322028933,1.695,-120.050047092479,34.6963011819028,B1478,NA,2.378,-368902.2246962595,-4582.804197207942,late
1478,Cucu Mesa,Low,blue oak,NA,NA,NA,NA,NA,NA,NA,-120.050047092479,34.6963011819028,B1478,NA,NA,-368902.2246962595,-4582.804197207942,NA
2004,Cucu Mesa,High,blue oak,10,2022-03-08,0.12220201853215572,1.6533333333333333,2022-03-08,0.14347705972268415,0.3335,-120.049956242087,34.6974432545576,B2004,NA,1.3198333333333334,-368775.4580073762,-4574.418244355135,early
2004,Cucu Mesa,High,blue oak,14,2022-04-04,0.027386127875258206,2.375,2022-04-04,0.07140043926526453,0.38925,-120.049956242087,34.6974432545576,B2004,NA,1.98575,-368775.4580073762,-4574.418244355135,early
2004,Cucu Mesa,High,blue oak,15,2022-04-13,0,2.2,NA,NA,NA,-120.049956242087,34.6974432545576,B2004,NA,NA,-368775.4580073762,-4574.418244355135,early
2004,Cucu Mesa,High,blue oak,17,2022-04-27,0.11440862438353754,2.6206666666666667,2022-04-27,0.10261416406455133,0.9345,-120.049956242087,34.6974432545576,B2004,NA,1.6861666666666668,-368775.4580073762,-4574.418244355135,NA
2004,Cucu Mesa,High,blue oak,21,2022-05-25,0.5365363817010818,2.6858,2022-05-25,0.0852118927536918,1.8176666666666668,-120.049956242087,34.6974432545576,B2004,NA,0.8681333333333332,-368775.4580073762,-4574.418244355135,late
2004,Cucu Mesa,High,blue oak,37,2022-09-15,0.19948182874637965,3.590333333333333,2022-09-15,0.19673010774692734,1.6205,-120.049956242087,34.6974432545576,B2004,NA,1.969833333333333,-368775.4580073762,-4574.418244355135,late
2005,Cucu Mesa,High,blue oak,10,2022-03-08,0.09192388155425125,1.4449999999999998,2022-03-08,0.021213203435596444,1.045,-120.050261041168,34.697473527913,B2005,NA,0.3999999999999999,-368772.08288518386,-4602.326455509227,early
2005,Cucu Mesa,High,blue oak,14,2022-04-04,0.027386127875258206,2.125,2022-04-04,0.0016431676725154997,0.4295,-120.050261041168,34.697473527913,B2005,NA,1.6955,-368772.08288518386,-4602.326455509227,early
2005,Cucu Mesa,High,blue oak,15,2022-04-13,0.04571378347938398,1.6166666666666667,NA,NA,NA,-120.050261041168,34.697473527913,B2005,NA,NA,-368772.08288518386,-4602.326455509227,early
2005,Cucu Mesa,High,blue oak,17,2022-04-27,0.20008997975910736,2.733,2022-04-27,0.07256950691119056,0.9176666666666666,-120.050261041168,34.697473527913,B2005,NA,1.8153333333333335,-368772.08288518386,-4602.326455509227,NA
2005,Cucu Mesa,High,blue oak,19,2022-05-09,0.14336055942971215,2.4899999999999998,NA,NA,NA,-120.050261041168,34.697473527913,B2005,NA,NA,-368772.08288518386,-4602.326455509227,late
2005,Cucu Mesa,High,blue oak,21,2022-05-25,0.044721359549995635,3,2022-05-25,0.10024503312716626,1.7293333333333334,-120.050261041168,34.697473527913,B2005,NA,1.2706666666666666,-368772.08288518386,-4602.326455509227,late
2005,Cucu Mesa,High,blue oak,29,2022-07-19,0.14142135623730964,4.300000000000001,NA,NA,NA,-120.050261041168,34.697473527913,B2005,NA,NA,-368772.08288518386,-4602.326455509227,late
2005,Cucu Mesa,High,blue oak,37,2022-09-15,0.06956076480315622,3.5774999999999997,2022-09-15,0.41063017772339,1.687,-120.050261041168,34.697473527913,B2005,NA,1.8904999999999996,-368772.08288518386,-4602.326455509227,late
2006,Cucu Mesa,High,blue oak,10,2022-03-08,0.10503967504392486,1.4066666666666667,2022-03-08,0.03181980515339459,0.9475,-120.050477585152,34.6980125934304,B2006,NA,0.4591666666666667,-368712.2355529852,-4622.123196069342,early
2006,Cucu Mesa,High,blue oak,14,2022-04-04,0.07071067811865482,2.1500000000000004,2022-04-04,0.04485903847981287,0.5406666666666666,-120.050477585152,34.6980125934304,B2006,NA,1.6093333333333337,-368712.2355529852,-4622.123196069342,early
2006,Cucu Mesa,High,blue oak,15,2022-04-13,0.18559903016987986,1.727,NA,NA,NA,-120.050477585152,34.6980125934304,B2006,NA,NA,-368712.2355529852,-4622.123196069342,early
2006,Cucu Mesa,High,blue oak,17,2022-04-27,0.07171471257698804,2.717,2022-04-27,0.025166114784235857,0.9913333333333333,-120.050477585152,34.6980125934304,B2006,NA,1.7256666666666667,-368712.2355529852,-4622.123196069342,NA
2006,Cucu Mesa,High,blue oak,19,2022-05-09,0.06756293362488036,2.3606666666666665,NA,NA,NA,-120.050477585152,34.6980125934304,B2006,NA,NA,-368712.2355529852,-4622.123196069342,late
2006,Cucu Mesa,High,blue oak,21,2022-05-25,0.136719664520751,3.199333333333333,2022-05-25,0.01941133689368147,1.767,-120.050477585152,34.6980125934304,B2006,NA,1.4323333333333332,-368712.2355529852,-4622.123196069342,late
2006,Cucu Mesa,High,blue oak,29,2022-07-19,0.20816659994661338,4.466666666666667,2022-07-19,0.27404379212089436,2.775,-120.050477585152,34.6980125934304,B2006,NA,1.6916666666666669,-368712.2355529852,-4622.123196069342,late
2006,Cucu Mesa,High,blue oak,37,2022-09-15,0.005477225575051788,2.566,2022-09-15,0.706484336448487,1.9076666666666666,-120.050477585152,34.6980125934304,B2006,NA,0.6583333333333332,-368712.2355529852,-4622.123196069342,late
2007,Cucu Mesa,High,blue oak,10,2022-03-08,0.14730919862656225,1.77,2022-03-08,0.12803515142334934,0.8150000000000001,-120.05058563654,34.6982465070108,B2007,NA,0.955,-368686.26563498797,-4632.003373230045,early
2007,Cucu Mesa,High,blue oak,14,2022-04-04,0,2.1,2022-04-04,0.059988066995179806,0.36675,-120.05058563654,34.6982465070108,B2007,NA,1.73325,-368686.26563498797,-4632.003373230045,early
2007,Cucu Mesa,High,blue oak,15,2022-04-13,0.08717797887081345,1.7066666666666668,NA,NA,NA,-120.05058563654,34.6982465070108,B2007,NA,NA,-368686.26563498797,-4632.003373230045,early
2007,Cucu Mesa,High,blue oak,17,2022-04-27,0.21101263785217544,2.4263333333333335,2022-04-27,0.10326018916633202,0.989,-120.05058563654,34.6982465070108,B2007,NA,1.4373333333333336,-368686.26563498797,-4632.003373230045,NA
2007,Cucu Mesa,High,blue oak,19,2022-05-09,0.052552354847332866,2.2376666666666667,NA,NA,NA,-120.05058563654,34.6982465070108,B2007,NA,NA,-368686.26563498797,-4632.003373230045,late
2007,Cucu Mesa,High,blue oak,21,2022-05-25,0.15612494995995999,3.4,2022-05-25,0.09142346525919921,1.6723333333333332,-120.05058563654,34.6982465070108,B2007,NA,1.7276666666666667,-368686.26563498797,-4632.003373230045,late
2007,Cucu Mesa,High,blue oak,29,2022-07-19,0.2516611478423583,4.233333333333333,2022-07-19,0.09291573243177556,2.3233333333333333,-120.05058563654,34.6982465070108,B2007,NA,1.9100000000000001,-368686.26563498797,-4632.003373230045,late
2007,Cucu Mesa,High,blue oak,37,2022-09-15,0.0991377829084351,3.4215,2022-09-15,0.20356910952534324,1.2941666666666667,-120.05058563654,34.6982465070108,B2007,NA,2.1273333333333335,-368686.26563498797,-4632.003373230045,late
2008,Cucu Mesa,High,blue oak,14,2022-04-04,0.18929694486000917,1.8833333333333333,2022-04-04,0.03040559159102149,0.6765,-120.050694306424,34.6983843347938,B2008,NA,1.2068333333333334,-368670.9612937919,-4641.945828123396,early
2008,Cucu Mesa,High,blue oak,21,2022-05-25,0.18874586088176887,3.3,2022-05-25,0.14550257729676133,1.736,-120.050694306424,34.6983843347938,B2008,NA,1.5639999999999998,-368670.9612937919,-4641.945828123396,late
2009,LL,Hobbiton,blue oak,12,2022-03-23,0.1494307379843433,2.0625,2022-03-23,0.15206906325745545,1.2666666666666666,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",0.7958333333333334,-369401.9434174644,-4296.7580885646585,early
2009,LL,Hobbiton,blue oak,12,2022-03-23,0.1494307379843433,2.0625,2022-03-25,0.15206906325745545,1.2666666666666666,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",0.7958333333333334,-369401.9434174644,-4296.7580885646585,early
2009,LL,Hobbiton,blue oak,12,2022-03-25,0.1494307379843433,2.0625,2022-03-23,0.15206906325745545,1.2666666666666666,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",0.7958333333333334,-369401.9434174644,-4296.7580885646585,early
2009,LL,Hobbiton,blue oak,12,2022-03-25,0.1494307379843433,2.0625,2022-03-25,0.15206906325745545,1.2666666666666666,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",0.7958333333333334,-369401.9434174644,-4296.7580885646585,early
2009,LL,Hobbiton,blue oak,14,2022-04-06,0.053452248382484926,2.95,2022-03-30,0.04769696007084723,1.1233333333333333,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",1.8266666666666669,-369401.9434174644,-4296.7580885646585,early
2009,LL,Hobbiton,blue oak,15,2022-04-13,0.1692958679622481,2.088,2022-04-11,0.05496665655953009,1.3266666666666667,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",0.7613333333333334,-369401.9434174644,-4296.7580885646585,early
2009,LL,Hobbiton,blue oak,17,2022-04-25,0.09116468614545874,3.033333333333333,2022-04-25,0.028513154858766532,1.276,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",1.7573333333333332,-369401.9434174644,-4296.7580885646585,NA
2009,LL,Hobbiton,blue oak,18,2022-05-04,0.13462232886327374,2.9542,NA,NA,NA,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",NA,-369401.9434174644,-4296.7580885646585,NA
2009,LL,Hobbiton,blue oak,19,2022-05-09,0.15021761991635105,2.8396666666666666,2022-05-09,0.1343589719123116,1.6626666666666665,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",1.177,-369401.9434174644,-4296.7580885646585,late
2009,LL,Hobbiton,blue oak,21,2022-05-23,0.005477225575051788,3.276,2022-05-23,0.09536902012708319,1.789,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",1.4869999999999999,-369401.9434174644,-4296.7580885646585,late
2009,LL,Hobbiton,blue oak,29,2022-07-19,0.05773502691896263,3.95,NA,NA,NA,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",NA,-369401.9434174644,-4296.7580885646585,late
2009,LL,Hobbiton,blue oak,33,2022-08-18,0.06846531968814576,4.0635,2022-08-18,0.20268880087464142,2.851,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",1.2125000000000004,-369401.9434174644,-4296.7580885646585,late
2009,LL,Hobbiton,blue oak,37,2022-09-15,NA,NA,2022-09-15,0.0976281209488332,1.6083333333333334,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",NA,-369401.9434174644,-4296.7580885646585,late
2009,LL,Hobbiton,blue oak,NA,NA,NA,NA,NA,NA,NA,-120.046920589542,34.6918005547079,B2009,"Sapflow probe 3 (?)
Previously SapflowNew1 or SapNew1 or New Sapflow 1",NA,-369401.9434174644,-4296.7580885646585,NA
2010,LL,Weathertop,blue oak,12,2022-03-23,0.07937253933193766,1.96,2022-03-23,0.20155644370746376,1.4875,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,0.4724999999999999,-369599.3928067209,-4400.055726032486,early
2010,LL,Weathertop,blue oak,12,2022-03-23,0.07937253933193766,1.96,2022-03-25,0.20155644370746376,1.4875,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,0.4724999999999999,-369599.3928067209,-4400.055726032486,early
2010,LL,Weathertop,blue oak,12,2022-03-25,0.07937253933193766,1.96,2022-03-23,0.20155644370746376,1.4875,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,0.4724999999999999,-369599.3928067209,-4400.055726032486,early
2010,LL,Weathertop,blue oak,12,2022-03-25,0.07937253933193766,1.96,2022-03-25,0.20155644370746376,1.4875,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,0.4724999999999999,-369599.3928067209,-4400.055726032486,early
2010,LL,Weathertop,blue oak,15,2022-04-13,0.07120393247567153,2.616,2022-04-11,0.10205713640362969,1.34525,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,1.27075,-369599.3928067209,-4400.055726032486,early
2010,LL,Weathertop,blue oak,17,2022-04-25,0.0943237493793038,2.6266666666666665,2022-04-25,0.041314756333652614,1.171,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,1.4556666666666664,-369599.3928067209,-4400.055726032486,NA
2010,LL,Weathertop,blue oak,18,2022-05-04,0.20913584102204955,2.44725,NA,NA,NA,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,NA,-369599.3928067209,-4400.055726032486,NA
2010,LL,Weathertop,blue oak,19,2022-05-09,0.009899494936611518,2.285,2022-05-09,0.12872807256642455,1.4962499999999999,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,0.7887500000000003,-369599.3928067209,-4400.055726032486,late
2010,LL,Weathertop,blue oak,21,2022-05-23,0.08964234490462634,3.5683333333333334,2022-05-23,0.016431676725154876,1.486,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,2.0823333333333336,-369599.3928067209,-4400.055726032486,late
2010,LL,Weathertop,blue oak,29,2022-07-19,0.5750362307426088,3.7333333333333334,2022-07-19,0.05773502691896263,3.45,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,0.2833333333333332,-369599.3928067209,-4400.055726032486,late
2010,LL,Weathertop,blue oak,33,2022-08-18,0.11995124009363155,4.265499999999999,2022-08-18,0.25764558990986036,3.0616666666666665,-120.048047506639,34.690021270183,B2010,previously New Saplfow 2 or SapNew2,1.2038333333333329,-369599.3928067209,-4400.055726032486,late
2011,LL,Weathertop,blue oak,14,2022-04-06,0.05477225575051666,3.1500000000000004,2022-04-04,0.19059708812046422,0.8563333333333334,-120.047518820103,34.6898336059174,B2011,NA,2.2936666666666667,-369620.2479746188,-4351.650542407022,early
2011,LL,Weathertop,blue oak,15,2022-04-13,0.1290067827674189,1.7813333333333334,2022-04-11,0.16431676725154987,1.4500000000000002,-120.047518820103,34.6898336059174,B2011,NA,0.33133333333333326,-369620.2479746188,-4351.650542407022,early
2011,LL,Weathertop,blue oak,17,2022-04-25,0.005477225575051666,1.6949999999999998,2022-04-25,0.038340579025361664,1.2530000000000001,-120.047518820103,34.6898336059174,B2011,NA,0.4419999999999997,-369620.2479746188,-4351.650542407022,NA
2011,LL,Weathertop,blue oak,18,2022-05-04,0.21989666994874088,3.105,NA,NA,NA,-120.047518820103,34.6898336059174,B2011,NA,NA,-369620.2479746188,-4351.650542407022,NA
2011,LL,Weathertop,blue oak,19,2022-05-09,0.02333452377915601,2.3015,2022-05-09,0.08393251257210557,1.583,-120.047518820103,34.6898336059174,B2011,NA,0.7184999999999999,-369620.2479746188,-4351.650542407022,late
2011,LL,Weathertop,blue oak,21,2022-05-25,0.15898113095584657,2.22,2022-05-23,0.02330236039546211,1.728,-120.047518820103,34.6898336059174,B2011,NA,0.4920000000000002,-369620.2479746188,-4351.650542407022,late
2011,LL,Weathertop,blue oak,29,2022-07-19,0.27645717829090904,4.875,2022-07-19,0.05773502691896288,4.15,-120.047518820103,34.6898336059174,B2011,NA,0.7249999999999996,-369620.2479746188,-4351.650542407022,late
2011,LL,Weathertop,blue oak,33,2022-08-18,0.02050609665440982,4.2785,2022-08-18,0.11345630583327368,3.607666666666667,-120.047518820103,34.6898336059174,B2011,NA,0.6708333333333334,-369620.2479746188,-4351.650542407022,late
2011,LL,Weathertop,blue oak,37,2022-09-15,0.1626345596729059,3.8360000000000003,2022-09-15,0.18018509002319438,1.57,-120.047518820103,34.6898336059174,B2011,NA,2.266,-369620.2479746188,-4351.650542407022,late
2011,LL,Weathertop,blue oak,NA,NA,NA,NA,NA,NA,NA,-120.047518820103,34.6898336059174,B2011,NA,NA,-369620.2479746188,-4351.650542407022,NA
2012,Cucu Mesa,Low,blue oak,15,2022-04-13,0.046154631403576396,1.4413333333333334,NA,NA,NA,-120.050480500687,34.6970437159379,B2012,NA,NA,-368819.78173544025,-4622.447427976155,early
2012,Cucu Mesa,Low,blue oak,17,2022-04-27,0.06011932578907821,2.5033333333333334,2022-04-27,0.002121320343559723,1.2195,-120.050480500687,34.6970437159379,B2012,NA,1.2838333333333334,-368819.78173544025,-4622.447427976155,NA
2012,Cucu Mesa,Low,blue oak,19,2022-05-09,0.08580355470491886,2.4566666666666666,NA,NA,NA,-120.050480500687,34.6970437159379,B2012,NA,NA,-368819.78173544025,-4622.447427976155,late
2012,Cucu Mesa,Low,blue oak,21,2022-05-25,0.29581162105555486,2.972166666666667,2022-05-25,0.27719018741651014,2.607,-120.050480500687,34.6970437159379,B2012,NA,0.36516666666666664,-368819.78173544025,-4622.447427976155,late
2012,Cucu Mesa,Low,blue oak,29,2022-07-19,0.10408329997330651,3.683333333333333,2022-07-19,0.062449979983984,2.63,-120.050480500687,34.6970437159379,B2012,NA,1.0533333333333332,-368819.78173544025,-4622.447427976155,late
2012,Cucu Mesa,Low,blue oak,37,2022-09-15,0.07503799037820752,4.173500000000001,2022-09-15,0.07394254526319755,2.4035,-120.050480500687,34.6970437159379,B2012,NA,1.7700000000000005,-368819.78173544025,-4622.447427976155,late
2012,Cucu Mesa,Low,blue oak,NA,NA,NA,NA,NA,NA,NA,-120.050480500687,34.6970437159379,B2012,NA,NA,-368819.78173544025,-4622.447427976155,NA
2014,Cucu Mesa,Low,blue oak,14,2022-04-04,0.3511884584284245,2.466666666666667,2022-04-04,0.29412242349062745,0.7869999999999999,-120.050692485045,34.6974348801696,B2014,NA,1.6796666666666669,-368776.3517875839,-4641.8353996354635,early
2014,Cucu Mesa,Low,blue oak,37,2022-09-15,0.14230366591670537,3.6393333333333335,NA,NA,NA,-120.050692485045,34.6974348801696,B2014,NA,NA,-368776.3517875839,-4641.8353996354635,late
2015,Cucu Mesa,Low,blue oak,15,2022-04-13,0.27826845551253804,1.795,NA,NA,NA,-120.050952539436,34.6976280152625,B2015,NA,NA,-368754.90084333625,-4665.6366694119015,early
2015,Cucu Mesa,Low,blue oak,17,2022-04-27,0.07483982896827061,2.731,2022-04-27,0.05062278801751898,1.326,-120.050952539436,34.6976280152625,B2015,NA,1.4049999999999998,-368754.90084333625,-4665.6366694119015,NA
2015,Cucu Mesa,Low,blue oak,19,2022-05-09,0.020265734627691347,2.5324999999999998,NA,NA,NA,-120.050952539436,34.6976280152625,B2015,NA,NA,-368754.90084333625,-4665.6366694119015,late
2015,Cucu Mesa,Low,blue oak,21,2022-05-25,0.023671361036774613,3.1685,2022-05-25,0.11888818276010446,1.982,-120.050952539436,34.6976280152625,B2015,NA,1.1864999999999999,-368754.90084333625,-4665.6366694119015,late
2015,Cucu Mesa,Low,blue oak,29,2022-07-19,0.21213203435596475,4.75,2022-07-19,0.5066228051190221,3.75,-120.050952539436,34.6976280152625,B2015,NA,1,-368754.90084333625,-4665.6366694119015,late
2015,Cucu Mesa,Low,blue oak,37,2022-09-15,0.15719637400398262,4.4435,2022-09-15,0.15499215522670226,1.8467500000000001,-120.050952539436,34.6976280152625,B2015,NA,2.59675,-368754.90084333625,-4665.6366694119015,late
2015,Cucu Mesa,Low,blue oak,NA,NA,NA,NA,NA,NA,NA,-120.050952539436,34.6976280152625,B2015,NA,NA,-368754.90084333625,-4665.6366694119015,NA
2020,Chamise,Chamise,blue oak,10,2022-03-08,0.1418919776919517,2.1733333333333333,2022-03-15,0.1969185533835415,1.5827499999999999,-120.050805647308,34.6862250909904,B2020,NA,0.5905833333333335,-370020.6369780642,-4652.864284651848,early
2020,Chamise,Chamise,blue oak,14,2022-04-04,0.13026778945578604,2.433333333333333,2022-04-04,0.25068798668198417,0.68625,-120.050805647308,34.6862250909904,B2020,NA,1.747083333333333,-370020.6369780642,-4652.864284651848,early
2020,Chamise,Chamise,blue oak,15,2022-04-13,0.13026778945578588,2.1666666666666665,NA,NA,NA,-120.050805647308,34.6862250909904,B2020,NA,NA,-370020.6369780642,-4652.864284651848,early
2020,Chamise,Chamise,blue oak,17,2022-04-27,0.09624967532412769,1.781,2022-04-27,0.06546245743426787,0.9400000000000001,-120.050805647308,34.6862250909904,B2020,NA,0.8409999999999999,-370020.6369780642,-4652.864284651848,NA
2020,Chamise,Chamise,blue oak,19,2022-05-09,0.1234423862669251,2.22025,2022-05-09,0.10173059341399532,1.52875,-120.050805647308,34.6862250909904,B2020,NA,0.6915,-370020.6369780642,-4652.864284651848,late
2020,Chamise,Chamise,blue oak,21,2022-05-23,0.054224533193011314,2.9805,2022-05-25,0.08215838362577499,1.775,-120.050805647308,34.6862250909904,B2020,NA,1.2055000000000002,-370020.6369780642,-4652.864284651848,late
2020,Chamise,Chamise,blue oak,29,2022-07-19,0.12583057392117916,3.8666666666666667,2022-07-19,0.18409689477736083,2.8575,-120.050805647308,34.6862250909904,B2020,NA,1.0091666666666668,-370020.6369780642,-4652.864284651848,late
2020,Chamise,Chamise,blue oak,37,2022-09-15,0.23898064775207223,2.643,2022-09-15,0.046735960458730144,2.1066666666666665,-120.050805647308,34.6862250909904,B2020,NA,0.5363333333333333,-370020.6369780642,-4652.864284651848,late
2021,Chamise,Chamise,blue oak,10,2022-03-08,0.05507570547286095,1.8733333333333333,2022-03-15,0.22233608194203064,1.3966666666666667,-120.050846347958,34.6866475512818,B2021,NA,0.47666666666666657,-369973.7419650019,-4656.566567405984,early
2021,Chamise,Chamise,blue oak,14,2022-04-04,0.08215838362577511,2.875,2022-04-04,0.0690666673979174,0.18325,-120.050846347958,34.6866475512818,B2021,NA,2.69175,-369973.7419650019,-4656.566567405984,early
2021,Chamise,Chamise,blue oak,15,2022-04-13,0.3224515467477245,1.9766666666666666,NA,NA,NA,-120.050846347958,34.6866475512818,B2021,NA,NA,-369973.7419650019,-4656.566567405984,early
2021,Chamise,Chamise,blue oak,17,2022-04-27,0.08607748447377696,2.142333333333333,2022-04-27,0.0435009578438606,0.8813333333333333,-120.050846347958,34.6866475512818,B2021,NA,1.261,-369973.7419650019,-4656.566567405984,NA
2021,Chamise,Chamise,blue oak,19,2022-05-09,0.05696314598053733,2.092,2022-05-09,0.009539392014169465,1.2803333333333333,-120.050846347958,34.6866475512818,B2021,NA,0.8116666666666668,-369973.7419650019,-4656.566567405984,late
2021,Chamise,Chamise,blue oak,21,2022-05-23,0.2912418811457811,3.7402,2022-05-25,0,1.65,-120.050846347958,34.6866475512818,B2021,NA,2.0902000000000003,-369973.7419650019,-4656.566567405984,late
2021,Chamise,Chamise,blue oak,29,2022-07-19,0.3774917217635373,4.175,2022-07-19,0.19999999999999996,3.2,-120.050846347958,34.6866475512818,B2021,NA,0.9749999999999996,-369973.7419650019,-4656.566567405984,late
2021,Chamise,Chamise,blue oak,37,2022-09-15,NA,NA,2022-09-15,0.09452116165176974,1.9683333333333333,-120.050846347958,34.6866475512818,B2021,NA,NA,-369973.7419650019,-4656.566567405984,late
2022,Chamise,Chamise,live oak,10,2022-03-08,0.11086778913041723,1.9875,2022-03-15,0.4174825345648207,1.0025,-120.05097038782,34.686935705305,L2022,NA,0.9850000000000001,-369941.75081112096,-4667.909082805389,early
2022,Chamise,Chamise,live oak,17,2022-04-27,0.3032858937262551,1.9426666666666665,2022-04-27,0.02250185177565025,0.8873333333333333,-120.05097038782,34.686935705305,L2022,NA,1.0553333333333332,-369941.75081112096,-4667.909082805389,NA
2022,Chamise,Chamise,live oak,19,2022-05-09,0.02993325909419156,2.063,2022-05-09,0.10539576209063942,1.3439999999999999,-120.05097038782,34.686935705305,L2022,NA,0.7190000000000003,-369941.75081112096,-4667.909082805389,late
2022,Chamise,Chamise,live oak,21,2022-05-23,0.2964333218208005,2.6508333333333334,2022-05-25,0.2867963980126729,1.455,-120.05097038782,34.686935705305,L2022,NA,1.1958333333333333,-369941.75081112096,-4667.909082805389,late
2022,Chamise,Chamise,live oak,29,2022-07-19,0.042426406871192576,3.73,2022-07-19,0.23921747427811374,2.3425000000000002,-120.05097038782,34.686935705305,L2022,NA,1.3874999999999997,-369941.75081112096,-4667.909082805389,late
2022,Chamise,Chamise,live oak,37,2022-09-15,NA,NA,2022-09-15,0.18468646650226142,1.44,-120.05097038782,34.686935705305,L2022,NA,NA,-369941.75081112096,-4667.909082805389,late
2022,Chamise,Chamise,live oak,NA,NA,NA,NA,NA,NA,NA,-120.05097038782,34.686935705305,L2022,NA,NA,-369941.75081112096,-4667.909082805389,NA
2023,Chamise,Chamise,live oak,10,2022-03-08,0.1663730747446834,1.656,2022-03-15,0.08707611612836211,0.70575,-120.050980112504,34.6871176126745,L2023,NA,0.9502499999999999,-369921.55863664346,-4668.788819686893,early
2023,Chamise,Chamise,live oak,17,2022-04-27,0.20709740059530748,2.4276666666666666,2022-04-27,0.03905124837953324,0.773,-120.050980112504,34.6871176126745,L2023,NA,1.6546666666666665,-369921.55863664346,-4668.788819686893,NA
2023,Chamise,Chamise,live oak,19,2022-05-09,0.12406156829281474,1.849,2022-05-09,0.14527574979417893,1.244,-120.050980112504,34.6871176126745,L2023,NA,0.605,-369921.55863664346,-4668.788819686893,late
2023,Chamise,Chamise,live oak,21,2022-05-23,0.15316588874055548,2.149,2022-05-25,0.14058524291800964,1.312,-120.050980112504,34.6871176126745,L2023,NA,0.837,-369921.55863664346,-4668.788819686893,late
2023,Chamise,Chamise,live oak,29,2022-07-19,0.1527525231651948,3.466666666666667,2022-07-19,0.19999999999999996,2.3,-120.050980112504,34.6871176126745,L2023,NA,1.166666666666667,-369921.55863664346,-4668.788819686893,late
2023,Chamise,Chamise,live oak,37,2022-09-15,NA,NA,2022-09-15,0.27536148490379153,1.5495,-120.050980112504,34.6871176126745,L2023,NA,NA,-369921.55863664346,-4668.788819686893,late
