"sp","numbr","Ptreat.MPa","d.mm","l.mm","stemID","nomID","t.s","t.day","dt.s","bal.g","Q.g.s","rmQ.g.s","p.cm","p.MPa","Tsoln.C","ver","keep","usefork","measure"
"qudo",2381.7,60,2,12,"qudo 2381.7","qudo 2381.7 60 MPa",226.658874988556,66.5158817000466,15.1070139408112,32.9256,-4.63360928064536e-05,-4.8322267502667e-05,60,0.00586256516131366,25,"v18",TRUE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",0,66.51652336949,NA,32.9362,NA,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",15.1059670448303,66.5166982070715,15.1059670448303,32.9363,6.61990058028384e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",30.2122719287872,66.5168730485633,15.1063048839569,32.9362,-6.6197525320717e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",45.3193728923798,66.5170478992688,15.1071009635925,32.9359,-1.98582110972779e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",60.4265279769897,66.5172227506009,15.10715508461,32.9357,-1.32387599701571e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",75.5326991081238,66.5173975905445,15.106171131134,32.9354,-1.98594334322964e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",90.6453878879547,66.5175725059239,15.1126887798309,32.9352,-1.3233912436813e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",105.752650022507,66.5177473584949,15.107262134552,32.935,-1.32386661608885e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",120.859287023544,66.5179222038306,15.1066370010376,32.9348,-1.32392139947066e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",135.965889930725,66.5180970487716,15.1066029071808,32.9345,-1.98588658116053e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",151.073040962219,66.5182719000567,15.1071510314941,32.9343,-1.3238763522e-05,-1.25765678377533e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",166.179614067078,66.5184467446528,15.1065731048584,32.9341,-1.32392699930101e-05,-1.45624848950827e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",181.286474943161,66.5186215925796,15.1068608760834,32.9338,-1.98585266961622e-05,-1.58863623114917e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",196.393048048019,66.5187964371757,15.1065731048584,32.9336,-1.32392699925285e-05,-1.52244682010168e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",211.499346017838,66.5189712785874,15.1062979698181,32.9334,-1.32395111228895e-05,-1.522454331629e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",226.606564044952,66.5191461306479,15.1072180271149,32.9331,-1.98580572185551e-05,-1.52244056949159e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",241.712646961212,66.5193209695706,15.1060829162598,32.9328,-1.98595494057562e-05,-1.58869693918102e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",256.81910610199,66.5194958128477,15.1064591407776,32.9326,-1.32393698708982e-05,-1.58870397628112e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",271.925085067749,66.5196706505672,15.1059789657593,32.9324,-1.32397907113753e-05,-1.5887097434478e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",287.032577037811,66.5198455057983,15.1074919700623,32.9321,-1.98576971344685e-05,-1.58869805667644e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.7,1e-05,2,12,"qudo 2381.7","qudo 2381.7 1e-05 MPa",302.138969898224,66.5200203483083,15.1063928604126,32.9319,-1.32394279590864e-05,-1.5887047010473e-05,1e-05,9.77094193552277e-10,25,"v18",TRUE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",0,66.5208104491068,NA,32.6282,NA,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",15.1075551509857,66.5209853050692,15.1075551509857,32.6271,-7.28112516557923e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",30.2141470909119,66.5211601498833,15.1065919399261,32.6267,-2.64785069715581e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",45.3210191726685,66.5213349979398,15.1068720817566,32.6265,-1.32390079771876e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",60.4277670383453,66.5215098445587,15.1067478656769,32.6264,-6.61955841795617e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",75.535099029541,66.5216846979382,15.1073319911957,32.6262,-1.32386049447569e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",90.6414310932159,66.5218595397445,15.1063320636749,32.6261,-6.61974062091283e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",105.74907207489,66.5220343967003,15.1076409816742,32.626,-6.61916709081996e-06,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",120.855417966843,66.5222092386666,15.1063458919525,32.6258,-1.32394691229488e-05,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",135.961866140366,66.5223840818168,15.1064481735229,32.6258,0,NA,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",151.072726964951,66.5225589760393,15.110860824585,32.6256,-1.32355133385474e-05,-1.7210082014048e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",166.18060708046,66.5227338357628,15.107880115509,32.6254,-1.32381246390364e-05,-1.12527693123724e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",181.287018060684,66.5229086784825,15.1064109802246,32.6252,-1.323941207868e-05,-9.9288598230846e-06,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",196.393970966339,66.5230835274745,15.1069529056549,32.6249,-1.98584057206277e-05,-1.05907995974286e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",211.500291109085,66.5232583691428,15.106320142746,32.6247,-1.32394916902888e-05,-1.12527929246619e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",226.606784105301,66.5234332128118,15.1064929962158,32.6245,-1.3239340199663e-05,-1.12528664501525e-05,1e-05,9.77094193552277e-10,25,"v18",FALSE,FALSE,1
"qudo",2381.8,1e-05,2,12,"qudo 2381.8","qudo 2381.8 1e-05 MPa",241.714132070541,66.5236080663762,15.1073479652405,32.6242,-1.9857886419634e-05,-1.25766810300246e-05,1e-05,9.77094193552277e-10,25,"v18",TRUE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",0,66.5244481174206,NA,32.3979,NA,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",15.107372045517,66.5246229712638,15.107372045517,32.3274,-0.00466659587038661,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",30.2144939899445,66.5247978222122,15.1071219444275,32.2542,-0.00484539677837192,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",45.3211648464203,66.5249726679397,15.1066708564758,32.1769,-0.00511694474145874,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",60.4278600215912,66.5251475139487,15.1066951751709,32.1023,-0.00493820780355832,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",75.5352449417114,66.5253223679408,15.1073849201202,32.0285,-0.00488502810977639,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",90.6478400230408,66.5254972822357,15.1125950813293,31.955,-0.00486349297420167,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",105.754935026169,66.5256721328723,15.1070950031281,31.879,-0.00503074879612947,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",120.870563030243,66.5258470822705,15.1156280040741,31.8046,-0.00492205814935012,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",135.977684020996,66.5260219332079,15.1071209907532,31.7307,-0.00489173284871671,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",151.0894780159,66.526196838231,15.1117939949036,31.6548,-0.00502256714362248,-0.00491827732155724,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",166.196763038635,66.5263716910669,15.1072850227356,31.5813,-0.0048652024430194,-0.00493813797882052,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",181.303290843964,66.5265465351387,15.1065278053284,31.5086,-0.00481248907338948,-0.00493484720832228,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",196.410048007965,66.5267213818652,15.1067571640015,31.4313,-0.00511691550746605,-0.00493484428492301,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",211.516598939896,66.5268962262047,15.1065509319305,31.3574,-0.00489191744250502,-0.00493021524881768,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",226.623529911041,66.5270710749427,15.1069309711456,31.2847,-0.00481236064021572,-0.00492294850186161,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",241.730868816376,66.5272459284023,15.1073389053345,31.2115,-0.00484532719221341,-0.00492113192366279,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",256.837590932846,66.5274207747231,15.1067221164703,31.1346,-0.00509044909988515,-0.00492710195403835,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",271.944346904755,66.5275956214357,15.1067559719086,31.063,-0.00473960128389846,-0.00490885626749319,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.8,60,2,12,"qudo 2381.8","qudo 2381.8 60 MPa",287.05081987381,66.5277704648729,15.1064729690552,30.9897,-0.00485222461590806,-0.00490490544421232,60,0.00586256516131366,25,"v18",TRUE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",0,66.5281594066432,NA,30.8682,NA,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",15.1062490940094,66.5283342474892,15.1062490940094,30.8686,2.64791079183304e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",30.2130260467529,66.5285090944447,15.1067769527435,30.8689,1.98586370168648e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",45.3184101581573,66.5286839252793,15.1053841114044,30.8689,0,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",60.4248871803284,66.5288587687634,15.106477022171,30.8688,-6.61967709979089e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",75.5495281219482,66.529033822478,15.1246409416199,30.8687,-6.6117272062549e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",90.6562321186066,66.529208668589,15.1067039966583,30.8686,-6.6195776405406e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",105.763786077499,66.5293835245376,15.1075539588928,30.8684,-1.32384104365883e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",120.871918201447,66.529558387178,15.1081321239471,30.8682,-1.32379038229165e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",135.979113101959,66.5297332389708,15.1071949005127,30.8681,-6.61936253955319e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",151.086193084717,66.5299080894336,15.1070799827576,30.8678,-1.98582386762814e-05,-2.64671524867306e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",166.193137168884,66.5300829383234,15.1069440841675,30.8677,-6.61947243872755e-06,-5.95657328437885e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",181.300180196762,66.5302577883585,15.1070430278778,30.8674,-1.98582872535457e-05,-9.9282657114199e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",196.407169103622,66.5304326377671,15.1069889068604,30.8673,-6.61945279888112e-06,-1.0590210991308e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",211.514852046967,66.5306074952086,15.1076829433441,30.8671,-1.32382974111329e-05,-1.12520730224422e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",226.62099313736,66.5307823348045,15.1061410903931,30.8668,-1.98594729258858e-05,-1.25768475944053e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",241.728053092957,66.5309571850355,15.1070599555969,30.8664,-2.64776866697282e-05,-1.45626584973241e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",256.835512161255,66.5311320398858,15.1074590682983,30.8661,-1.98577403812926e-05,-1.52245914917945e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",271.941824197769,66.5313068814603,15.1063120365143,30.8659,-1.3239498794521e-05,-1.52247509889549e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",287.049500226974,66.5314817388218,15.1076760292053,30.8657,-1.32383034699777e-05,-1.58866450819974e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",302.156587123871,66.5316565893646,15.1070868968964,30.8654,-1.98582295876583e-05,-1.58866441731351e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",317.262932062149,66.5318314313199,15.1063449382782,30.8651,-1.98592049383897e-05,-1.72106174231013e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",332.369719028473,66.5320062783912,15.1067869663239,30.8648,-1.98586238537468e-05,-1.72106510831214e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",347.477025032043,66.53218113147,15.1073060035706,30.8644,-2.64772554354349e-05,-1.91964313467768e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",362.584228038788,66.5323559833566,15.1072030067444,30.8641,-1.98580769627139e-05,-1.98584093019349e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",377.691930055618,66.5325308410189,15.1077020168304,30.8638,-1.9857421046898e-05,-1.98582041140361e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",392.79922413826,66.5327056939596,15.1072940826416,30.8635,-1.98579572464676e-05,-1.91962311717101e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",407.906162023544,66.5328805427778,15.1069378852844,30.8632,-1.98584254649978e-05,-1.91962996800806e-05,0,0,25,"v18",TRUE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",423.013911008835,66.5330554009836,15.1077489852905,30.8628,-2.64764790830792e-05,-2.05199977089364e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.8,0,2,12,"qudo 2381.8","qudo 2381.8 0 MPa",438.122685194016,66.5332302710552,15.1087741851807,30.8623,-3.30933531647315e-05,-2.25055026784118e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",0,66.5339884594441,NA,29.5621,NA,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",15.1088228225708,66.5341633300787,15.1088228225708,29.5628,4.63305452858559e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",30.215747833252,66.5343381787478,15.1069250106812,29.5635,4.63363655744502e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",45.3222599029541,66.5345130226375,15.1065120697021,29.564,3.30983087090506e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",60.4292440414429,66.5346878719909,15.1069841384888,29.5642,1.32389097762523e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",75.5357768535614,66.5348627161207,15.1065328121185,29.5645,1.98589579574878e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",90.6429419517517,66.5350375675686,15.1071650981903,29.5646,6.61937559751193e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",105.750291824341,66.5352124211551,15.1073498725891,29.5648,1.32385892754921e-05,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",120.859756946564,66.5353872992236,15.1094651222229,29.5649,6.61836796932444e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",135.965877056122,66.5355621385768,15.1061201095581,29.565,6.6198335027981e-06,NA,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",151.078038930893,66.5357370478577,15.1121618747711,29.5651,6.6171869273798e-06,1.98576440575603e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",166.190533876419,66.5359119609936,15.1124949455261,29.5652,6.61704108811951e-06,1.58862936377867e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",181.295933961868,66.5360867920132,15.1054000854492,29.5652,0,1.12526570803417e-05,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",196.401814937592,66.5362616285985,15.1058809757233,29.5652,0,7.9428262094366e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",211.50936293602,66.5364364844781,15.1075479984283,29.5652,0,6.61893523181137e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",226.617015838623,66.5366113415719,15.1076529026031,29.5651,-6.61916186738141e-06,3.97112324932445e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",241.724292039871,66.5367861943057,15.1072762012482,29.565,-6.61932691704682e-06,2.64725299786857e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",256.831611871719,66.5369610475445,15.1073198318481,29.565,0,1.32339407031936e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",271.936676979065,66.537135874687,15.1050651073456,29.565,0,6.61557273386918e-07,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",287.043360948563,66.5373107205662,15.1066839694977,29.5649,-6.61958641621534e-06,-6.62384718514425e-07,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",302.151947021484,66.5374855884606,15.1085860729218,29.5647,-1.32375060802555e-05,-2.64785401927796e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",317.258549928665,66.5376604334017,15.1066029071808,29.5647,0,-3.30955812808991e-06,0,0,25,"v18",FALSE,FALSE,1
"qudo",2381.9,0,2,12,"qudo 2381.9","qudo 2381.9 0 MPa",332.366456985474,66.537835293437,15.1079070568085,29.5646,-6.61905051590049e-06,-3.97146317967996e-06,0,0,25,"v18",TRUE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",0,66.5390998169559,NA,29.5473,NA,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",15.1065578460693,66.5392746613754,15.1065578460693,29.5461,-7.94357001924805e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",30.2124989032745,66.5394494986562,15.1059410572052,29.5453,-5.29592957479263e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",45.3199298381805,66.5396243531809,15.107430934906,29.5446,-4.63348138420653e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",60.4273059368134,66.5397992070709,15.1073760986328,29.544,-3.97156988798898e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",75.5348889827728,66.5399740633562,15.1075830459595,29.5433,-4.63343473189077e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",90.6417770385742,66.5401489115976,15.1068880558014,29.5427,-3.97169819344846e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
"qudo",2381.9,60,2,12,"qudo 2381.9","qudo 2381.9 60 MPa",105.747241020203,66.5403237433566,15.1054639816284,29.5421,-3.97207262701945e-05,NA,60,0.00586256516131366,25,"v18",FALSE,FALSE,1
